id,cost,status,xloc,yloc
630,1,0,145.166126750701,-13.3314088913585
631,1,0,143.754247533578,-13.1705991017193
632,1,0,143.888990614797,-13.1755257876844
633,1,0,144.023742311624,-13.1803370824826
634,1,0,144.158502420666,-13.185032975306498
635,1,0,144.293270738454,-13.1896134556066
636,1,0,144.428047061445,-13.1940785130918
637,1,0,144.562831186024,-13.198428137729001
638,1,0,144.697622908503,-13.2026623197434
639,1,0,144.832422025127,-13.2067810496186
640,1,0,144.967228332073,-13.2107843180969
641,1,0,145.10204162545202,-13.214672116178901
642,1,0,143.691314112371,-13.0532913047235
643,1,0,143.825951468519,-13.058271972237899
644,1,0,143.960597522266,-13.0631373397475
645,1,0,144.09525207071698,-13.0678873963394
646,1,0,144.229914910899,-13.0725221313586
647,1,0,144.36458583976298,-13.077041534407
648,1,0,144.499264654189,-13.081445595344501
649,1,0,144.633951150982,-13.085734304288499
650,1,0,144.768645126881,-13.0899076516142
651,1,0,144.903346378555,-13.0939656279549
652,1,0,145.038054702606,-13.0979082242018
