,FID,BIORE_102,BIORE_103,BIORE_114,BIORE_116,BIORE_117,BIORE_118,BIORE_119,BIORE_121,BIORE_13,BIORE_132,BIORE_142,BIORE_147,BIORE_15,BIORE_16,BIORE_23,BIORE_26,BIORE_27,BIORE_29,BIORE_3,BIORE_4,geometry,best_solution,select_freq
340,340.0,,,184155977.552764,,,,,,,,,,,,2879977.86346242,,,,,,"POLYGON ((145.4886992272254 -16.40429668622836, 145.5585865997291 -16.36775986964916, 145.6264136516835 -16.40773560605576, 145.6243855138817 -16.48427806949496, 145.5544596013197 -16.5208430687812, 145.4866003698847 -16.48083740758896, 145.4886992272254 -16.40429668622836))",1,16
341,341.0,,,116817506.707244,,37476328.8150738,,,,,,,,,,,32743126.3667263,,,,,"POLYGON ((145.6264136516835 -16.40773560605576, 145.6962688398358 -16.37113896393029, 145.7641343230443 -16.41105658381354, 145.7621769144147 -16.48760072965716, 145.6922832902492 -16.52422558754896, 145.6243855138817 -16.48427806949496, 145.6264136516835 -16.40773560605576))",1,16
342,342.0,,,,,121536700.065503,,,,,,,,,,,65501232.6045427,,,,,"POLYGON ((145.7641343230443 -16.41105658381354, 145.833957213334 -16.37440014203909, 145.901861023722 -16.41425961172825, 145.8999743535631 -16.49080538029045, 145.830113131502 -16.5274900707842, 145.7621769144147 -16.48760072965716, 145.7641343230443 -16.41105658381354))",1,30
343,343.0,,,,,166072153.83229,,,,,,13858478.0937183,,,,,,2489681.09735546,,,4618554.79439422,"POLYGON ((145.901861023722 -16.41425961172825, 145.9716515027766 -16.37754339634532, 146.0395935360741 -16.41734468230166, 146.0377776133489 -16.49389201388555, 145.9679489069607 -16.53063651083404, 145.8999743535631 -16.49080538029045, 145.901861023722 -16.41425961172825))",1,27
344,344.0,,,,,1911076.36378574,,,,,,117604633.522769,,,,,,,,,814548.001700564,"POLYGON ((146.0395935360741 -16.41734468230166, 146.10935149066 -16.38056871949411, 146.1773316424022 -16.42031178831119, 146.175586475739 -16.49686062320916, 146.1057903984516 -16.53366490032179, 146.0377776133489 -16.49389201388555, 146.0395935360741 -16.41734468230166))",1,21
345,345.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1773316424022 -16.42031178831119, 146.2470569594271 -16.38347610440579, 146.3150751249556 -16.42316092280998, 146.3134007226466 -16.49971120130408, 146.2436373877466 -16.53657523214687, 146.175586475739 -16.49686062320916, 146.1773316424022 -16.42031178831119))",1,15
346,346.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.3150751249556 -16.42316092280998, 146.3847676914683 -16.38626554427649, 146.452823765932 -16.42589207912665, 146.4512201359344 -16.50244374148911, 146.3814896565654 -16.53936749948501, 146.3134007226466 -16.49971120130408, 146.3150751249556 -16.42316092280998))",1,15
347,347.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.452823765932 -16.42589207912665, 146.5224834691244 -16.38893703257757, 146.5905773474802 -16.4285052508659, 146.5890444974154 -16.50505823735938, 146.5193469865773 -16.54204169578832, 146.4512201359344 -16.50244374148911, 146.452823765932 -16.42589207912665))",1,15
348,348.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.5905773474802 -16.4285052508659, 146.6602040746881 -16.39149056305618, 146.7283356517023 -16.43100043190802, 146.7268735888557 -16.5075546827862, 146.6572091594039 -16.5445978147854, 146.5890444974154 -16.50505823735938, 146.5905773474802 -16.4285052508659))",1,15
349,349.0,,,,,,,,,,,,82.2496224247152,1874055.30855787,,,,,,,,"POLYGON ((145.2854429130413 -16.284109089024, 145.3553237225453 -16.24766023827911, 145.4230416384724 -16.28772216274611, 145.4209107104028 -16.36426286710115, 145.3509912671962 -16.40073983238041, 145.2832413891856 -16.36064796446679, 145.2854429130413 -16.284109089024))",1,17
350,350.0,,,121229021.630407,,,,,,,,,42805121.0670314,3496094.78759316,,2063052.63131707,,,,,,"POLYGON ((145.4230416384724 -16.28772216274611, 145.4928904807869 -16.25121349386877, 145.5606469219084 -16.29121739595182, 145.5585865997291 -16.36775986964916, 145.4886992272253 -16.40429668622836, 145.4209107104028 -16.36426286710115, 145.4230416384724 -16.28772216274611))",1,17
351,351.0,,,149161886.435549,,25892047.8645739,,,,,,,,,,,11948001.9951413,,,,,"POLYGON ((145.5606469219084 -16.29121739595182, 145.6304636835824 -16.25464893458988, 145.6982585463542 -16.29459478047265, 145.6962688398358 -16.37113896393029, 145.6264136516835 -16.40773560605576, 145.5585865997291 -16.36775986964916, 145.5606469219084 -16.29121739595182))",1,17
352,352.0,,,,,49304692.8966413,,,,,,,,,,,137698251.296904,,,,,"POLYGON ((145.6982585463542 -16.29459478047265, 145.768043114073 -16.25796655241733, 145.8358762947546 -16.29785430841493, 145.833957213334 -16.37440014203908, 145.7641343230443 -16.41105658381354, 145.6962688398358 -16.37113896393029, 145.6982585463542 -16.29459478047265))",1,17
353,353.0,,,,,61497674.0681262,,,,,,53330082.0514843,,,,,62696635.6165752,,,,9479524.01043171,"POLYGON ((145.8358762947546 -16.29785430841493, 145.9056285553411 -16.26116633960055, 145.9734999499966 -16.30099597215963, 145.9716515027766 -16.37754339634532, 145.901861023722 -16.41425961172825, 145.833957213334 -16.37440014203908, 145.8358762947546 -16.29785430841493))",1,20
354,354.0,,,,,315347.610824525,,,,,,88231255.8846586,,,,,,,,,4416078.78053131,"POLYGON ((145.9734999499966 -16.30099597215963, 146.0432197904121 -16.2642482886635, 146.1111292949109 -16.30401976436277, 146.10935149066 -16.3805687194941, 146.0395935360741 -16.41734468230166, 145.9716515027766 -16.37754339634532, 145.9734999499966 -16.30099597215963))",1,13
355,355.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1111292949109 -16.30401976436277, 146.1808166022565 -16.26721239240499, 146.2487641122747 -16.30692567795523, 146.2470569594271 -16.38347610440578, 146.1773316424022 -16.42031178831119, 146.10935149066 -16.3805687194941, 146.1111292949109 -16.30401976436277))",1,12
356,356.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.2487641122747 -16.30692567795523, 146.3184187737919 -16.2700586438986, 146.3864041848128 -16.30971370614302, 146.3847676914683 -16.38626554427644, 146.3150751249556 -16.42316092280998, 146.2470569594271 -16.38347610440578, 146.2487641122747 -16.30692567795523))",1,12
357,357.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.3864041848128 -16.30971370614302, 146.4560260878853 -16.27278703649271, 146.5240492952006 -16.31238384240736, 146.5224834691244 -16.38893703257757, 146.452823765932 -16.42589207912665, 146.3847676914683 -16.38626554427644, 146.3864041848128 -16.30971370614302))",1,12
358,358.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.5240492952006 -16.31238384240736, 146.5936383273548 -16.27539756381095, 146.6616992260654 -16.31493608050452, 146.6602040746881 -16.39149056305616, 146.5905773474802 -16.4285052508659, 146.5224834691244 -16.38893703257757, 146.5240492952006 -16.31238384240736))",1,12
359,359.0,,,7468950.95227874,,,,,,,,,32533020.1748144,123029.448235288,,,,,,,,"POLYGON ((145.3574866178305 -16.17111956849724, 145.4272969399613 -16.13463901237693, 145.4949828836328 -16.17467102756379, 145.4928904807869 -16.25121349386877, 145.4230416384724 -16.28772216274611, 145.3553237225453 -16.24766023827911, 145.3574866178305 -16.17111956849724))",1,15
360,360.0,,,181112930.317109,,5853259.08909726,,,,,,,,,,,,,,,,"POLYGON ((145.4949828836328 -16.17467102756379, 145.5647612285008 -16.13813071202274, 145.632485584082 -16.17810473125186, 145.6304636835824 -16.25464893458988, 145.5606469219084 -16.29121739595182, 145.4928904807869 -16.25121349386877, 145.4949828836328 -16.17467102756379))",1,15
361,361.0,,,1347111.37857521,,136408933.748413,,,,,,,,,,,49211189.9283359,,,,,"POLYGON ((145.632485584082 -16.17810473125186, 145.7022318385688 -16.1415046819755, 145.7699945026521 -16.18142067154799, 145.768043114073 -16.25796655241733, 145.6982585463542 -16.29459478047265, 145.6304636835824 -16.25464893458988, 145.632485584082 -16.17810473125186))",1,17
362,362.0,,,,,78773768.7633169,,,,,,64537030.9449886,,,,,19809775.8152567,,,23847668.1256279,,"POLYGON ((145.7699945026521 -16.18142067154799, 145.8397085537759 -16.14476091436496, 145.9075094227584 -16.18461884071313, 145.9056285553411 -16.26116633960055, 145.8358762947546 -16.29785430841493, 145.768043114073 -16.25796655241733, 145.7699945026521 -16.18142067154799))",1,16
363,363.0,,,,,,,,,,,109757093.360308,,,,,,,,1495273.46475184,,"POLYGON ((145.9075094227584 -16.18461884071313, 145.977191157675 -16.14789940159449, 146.0450301277594 -16.18769923128232, 146.0432197904121 -16.2642482886635, 145.9734999499966 -16.30099597215963, 145.9056285553411 -16.26116633960055, 145.9075094227584 -16.18461884071313))",1,14
364,364.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.0450301277594 -16.18769923128232, 146.1146794337634 -16.15092013634185, 146.1825564009588 -16.19066183606501, 146.1808166022565 -16.26721239240499, 146.1111292949109 -16.30401976436277, 146.0432197904121 -16.2642482886635, 146.0450301277594 -16.18769923128232))",1,12
365,365.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1825564009588 -16.19066183606501, 146.2521731654844 -16.15382311155883, 146.3200880256077 -16.19350664814498, 146.3184187737919 -16.2700586438986, 146.2487641122747 -16.30692567795523, 146.1808166022565 -16.26721239240499, 146.1825564009588 -16.19066183606501))",1,12
366,366.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.3200880256077 -16.19350664814498, 146.38967213623 -16.15660832047144, 146.4576247849063 -16.19623366088057, 146.4560260878853 -16.27278703649271, 146.3864041848128 -16.30971370614302, 146.3184187737919 -16.2700586438986, 146.3200880256077 -16.19350664814498))",1,12
367,367.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.4576247849063 -16.19623366088057, 146.5271761293425 -16.15927575658012, 146.5951664620065 -16.19884286790459, 146.5936383273548 -16.27539756381095, 146.5240492952006 -16.31238384240736, 146.4560260878853 -16.27278703649271, 146.4576247849063 -16.19623366088057))",1,12
368,368.0,,,110852648.114095,,,,,,,,,36345530.7849785,1685095.55160106,,,,,,,,"POLYGON ((145.4294213200961 -16.05809657107153, 145.4991612579666 -16.0215843664685, 145.5668152194076 -16.06158650649405, 145.5647612285008 -16.13813071202274, 145.4949828836328 -16.17467102756379, 145.4272969399613 -16.13463901237693, 145.4294213200961 -16.05809657107153))",1,16
369,369.0,,,34295536.2848392,,130909744.887775,,,,,,,,,,,21725524.8109886,,,,,"POLYGON ((145.5668152194076 -16.06158650649405, 145.6365231701386 -16.02501460111645, 145.7042154305369 -16.0649587716337, 145.7022318385688 -16.1415046819755, 145.632485584082 -16.17810473125186, 145.5647612285008 -16.13813071202274, 145.5668152194076 -16.06158650649405))",1,17
370,370.0,,,,,118037843.658506,,,,,,22175131.7848027,,,,,32341742.9459177,,,14377133.8615,,"POLYGON ((145.7042154305369 -16.0649587716337, 145.7738912813419 -16.02832719120435, 145.8416217374266 -16.06821335863161, 145.8397085537759 -16.14476091436496, 145.7699945026521 -16.18142067154799, 145.7022318385688 -16.1415046819755, 145.7042154305369 -16.0649587716337))",1,17
371,371.0,,,,,,,,,,,138360070.258199,,,,,,,,13781828.9383069,,"POLYGON ((145.8416217374266 -16.06821335863161, 145.9112653756556 -16.03152212901587, 145.9790339239613 -16.07135025990249, 145.977191157675 -16.14789940159449, 145.9075094227584 -16.18461884071313, 145.8397085537759 -16.14476091436496, 145.8416217374266 -16.06821335863161))",1,16
372,372.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.9790339239613 -16.07135025990249, 146.0486452371022 -16.03459940710816, 146.1164517739704 -16.07436946813483, 146.1146794337634 -16.15092013634185, 146.0450301277594 -16.18769923128232, 145.977191157675 -16.14789940159449, 145.9790339239613 -16.07135025990249))",1,12
373,373.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1164517739704 -16.07436946813483, 146.18603064965 -16.03755901831178, 146.2538750712298 -16.0772709762909, 146.2521731654844 -16.15382311155883, 146.1825564009588 -16.19066183606501, 146.1146794337634 -16.15092013634185, 146.1164517739704 -16.07436946813483))",1,12
374,374.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.2538750712298 -16.0772709762909, 146.3234213972146 -16.04040095573106, 146.3913035994636 -16.08005477760666, 146.38967213623 -16.15660832047144, 146.3200880256077 -16.19350664814498, 146.2521731654844 -16.15382311155883, 146.2538750712298 -16.0772709762909))",1,12
375,375.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.3913035994636 -16.08005477760666, 146.4608172636613 -16.04312521274371, 146.5287371423468 -16.08272086559223, 146.5271761293425 -16.15927575658012, 146.4576247849063 -16.19623366088057, 146.38967213623 -16.15660832047144, 146.3913035994636 -16.08005477760666))",1,12
376,376.0,,,41657588.4931888,,,,,,,,,53701296.1476356,3319008.58997703,,,,,,,,"POLYGON ((145.3639620150664 -15.94149409650847, 145.4336635558836 -15.90500996802054, 145.5012472360389 -15.94504017639583, 145.4991612579666 -16.0215843664685, 145.4294213200961 -16.05809657107153, 145.3618057606883 -16.01803649525024, 145.3639620150664 -15.94149409650847))",1,12
377,377.0,,,84501246.8911233,,100910899.035885,,,,,,,,,,,1481511.78183959,,,,,"POLYGON ((145.5012472360389 -15.94504017639583, 145.5709168926271 -15.90849638009609, 145.6385388620589 -15.94846867903135, 145.6365231701386 -16.02501460111645, 145.5668152194076 -16.06158650649405, 145.4991612579666 -16.0215843664685, 145.5012472360389 -15.94504017639583))",1,12
378,378.0,,,,,171394106.207417,,,,,,,,,,,15500636.0711842,,,,,"POLYGON ((145.6385388620589 -15.94846867903135, 145.7081765218265 -15.91186524053744, 145.7758366775946 -15.951779596437, 145.7738912813419 -16.02832719120435, 145.7042154305369 -16.0649587716337, 145.6365231701386 -16.02501460111645, 145.6385388620589 -15.94846867903135))",1,10
379,379.0,,,,,35159290.6546278,,,,,,113460597.502635,,,,,,,,33466285.7581278,,"POLYGON ((145.7758366775946 -15.951779596437, 145.845442228086 -15.91511654150893, 145.913140467056 -15.95497292090781, 145.9112653756556 -16.03152212901587, 145.8416217374266 -16.06821335863161, 145.7738912813419 -16.02832719120435, 145.7758366775946 -15.951779596437))",1,9
380,380.0,,,,,,,,,,,3034195.78219318,,,,,,,,,,"POLYGON ((145.9131404670561 -15.95497292090781, 145.9827137959523 -15.91825027544775, 146.0504500147969 -15.95804864501199, 146.0486452371022 -16.03459940710816, 145.9790339239613 -16.07135025990249, 145.9112653756556 -16.03152212901587, 145.9131404670561 -15.95497292090781))",1,6
381,381.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.0504500147969 -15.95804864501199, 146.1199910099171 -15.92126643506378, 146.1877651051164 -15.96100676159066, 146.18603064965 -16.03755901831178, 146.1164517739704 -16.07436946813483, 146.0486452371022 -16.03459940710816, 146.0504500147969 -15.95804864501199))",1,6
382,382.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1877651051164 -15.96100676159066, 146.2572736544185 -15.92416501334009, 146.3250855222617 -15.96384726375817, 146.3234213972146 -16.04040095573106, 146.2538750712298 -16.0772709762909, 146.18603064965 -16.03755901831178, 146.1877651051164 -15.96100676159066))",1,6
383,383.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.3250855222617 -15.96384726375817, 146.3945615138435 -15.92694600353262, 146.4624110504294 -15.96657014490228, 146.4608172636613 -16.04312521274371, 146.3913035994636 -16.08005477760666, 146.3234213972146 -16.04040095573106, 146.3250855222617 -15.96384726375817))",1,6
384,384.0,,,58382410.1346871,,,,,,,,,38639309.6449196,1122648.76324716,,,,,,,,"POLYGON ((145.2986047528396 -15.82486367376202, 145.3682679066823 -15.78840758662604, 145.4357814182109 -15.82846581100712, 145.4336635558836 -15.90500996802054, 145.3639620150664 -15.94149409650847, 145.2964167269328 -15.90140601241912, 145.2986047528396 -15.82486367376202))",1,15
385,385.0,,,134439459.37922,,44811938.4588897,,,,,,,,,,,7604393.12641158,,,,,"POLYGON ((145.4357814182109 -15.82846581100712, 145.5054127904048 -15.79195008902404, 145.5729645813937 -15.83195046395331, 145.5709168926271 -15.90849638009609, 145.5012472360389 -15.94504017639583, 145.4336635558836 -15.90500996802054, 145.4357814182109 -15.82846581100712))",1,16
386,386.0,,,,,169396870.304378,,,,,,,,,,,17460044.1586892,,,,,"POLYGON ((145.5729645813937 -15.83195046395331, 145.6425640595424 -15.79537513263611, 145.7101540273813 -15.83531762450426, 145.7081765218265 -15.91186524053744, 145.6385388620589 -15.94846867903135, 145.5709168926271 -15.90849638009609, 145.5729645813937 -15.83195046395331))",1,15
387,387.0,,,,,95247829.0280796,,,,,,63314496.907383,,,,,,,,28295672.91288,,"POLYGON ((145.7101540273813 -15.83531762450426, 145.7797214992231 -15.79868270950779, 145.8473495411076 -15.83856728483566, 145.845442228086 -15.91511654150893, 145.7758366775946 -15.951779596437, 145.7081765218265 -15.91186524053744, 145.7101540273813 -15.83531762450426))",1,9
388,388.0,,,,,,,,,,,30597341.1914279,,,,,,,,,,"POLYGON ((145.8473495411076 -15.83856728483566, 145.9168848945166 -15.80187281195681, 145.9845509074492 -15.84169943739598, 145.9827137959523 -15.91825027544775, 145.9131404670561 -15.95497292090781, 145.845442228086 -15.91511654150893, 145.8473495411076 -15.83856728483566))",1,8
389,389.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.9845509074492 -15.84169943739598, 146.0540540304366 -15.80494543257309, 146.1217579112278 -15.84471407490595, 146.1199910099171 -15.92126643506378, 146.0504500147969 -15.95804864501199, 145.9827137959523 -15.91825027544775, 145.9845509074492 -15.84169943739598))",1,6
390,390.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1217579112278 -15.84471407490595, 146.1912286919428 -15.80790056421898, 146.258970337212 -15.8476111903587, 146.2572736544185 -15.92416501334009, 146.1877651051164 -15.96100676159066, 146.1199910099171 -15.92126643506378, 146.1217579112278 -15.84471407490595))",1,6
391,391.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.258970337212 -15.8476111903587, 146.3284086639426 -15.81073820002913, 146.396187970119 -15.85039077702039, 146.3945615138435 -15.92694600353262, 146.3250855222617 -15.96384726375817, 146.2572736544185 -15.92416501334009, 146.258970337212 -15.8476111903587))",1,6
392,392.0,,,,,,,,,,,,2341410.68630157,3732835.05692013,,,,,,,,"POLYGON ((145.2333493182383 -15.70820537257432, 145.3029740953187 -15.67177729208667, 145.370417550684 -15.71186348023208, 145.3682679066823 -15.78840758662604, 145.2986047528396 -15.82486367376202, 145.2311296231871 -15.7847476336685, 145.2333493182383 -15.70820537257432))",1,17
393,393.0,,,127453380.221385,,34765951.9742033,,,,,,,16135518.4357446,264918.319131464,,8197437.53559321,,,,,,"POLYGON ((145.370417550684 -15.71186348023208, 145.440010648367 -15.675375797864, 145.5074923732424 -15.71540419646594, 145.5054127904048 -15.79195008902404, 145.4357814182109 -15.82846581100712, 145.3682679066823 -15.78840758662604, 145.370417550684 -15.71186348023208))",1,17
394,394.0,,,,,158742663.15929,,,,,,,,,,,28075706.3772354,,,,,"POLYGON ((145.5074923732424 -15.71540419646594, 145.5770536793262 -15.67885693762603, 145.64457357143 -15.71882751306162, 145.6425640595424 -15.79537513263611, 145.5729645813937 -15.83195046395331, 145.5054127904048 -15.79195008902404, 145.5074923732424 -15.71540419646594))",1,17
395,395.0,,,,,171922071.150789,,,,,,6127227.59636053,,,,,,,,8770194.02514577,,"POLYGON ((145.64457357143 -15.71882751306162, 145.7141029738468 -15.68222070329994, 145.7816609307033 -15.72213342207628, 145.7797214992231 -15.79868270950779, 145.7101540273813 -15.83531762450426, 145.6425640595424 -15.79537513263611, 145.64457357143 -15.71882751306162))",1,11
396,396.0,,,,,726831.662414551,,,,,,55933051.706774,,,,,,,,14117193.0991919,,"POLYGON ((145.7816609307034 -15.72213342207628, 145.8511583175203 -15.68546708708469, 145.9187542364611 -15.72532191583897, 145.9168848945166 -15.80187281195681, 145.8473495411076 -15.83856728483566, 145.7797214992231 -15.79868270950779, 145.7816609307034 -15.72213342207628))",1,9
397,397.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.9187542364611 -15.72532191583897, 145.9882194958813 -15.68859608145077, 146.0558532740459 -15.72839298695063, 146.0540540304366 -15.80494543257309, 145.9845509074492 -15.84169943739598, 145.9168848945166 -15.80187281195681, 145.9187542364611 -15.72532191583897))",1,7
398,398.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.0558532740459 -15.72839298695063, 146.1252862944096 -15.69160767914038, 146.1929578287466 -15.73134662828405, 146.1912286919428 -15.80790056421898, 146.1217579112278 -15.84471407490595, 146.0540540304366 -15.80494543257309, 146.0558532740459 -15.72839298695063))",1,7
399,399.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1929578287466 -15.73134662828405, 146.2623584985322 -15.69450187316745, 146.3300676858002 -15.73418283298397, 146.3284086639426 -15.81073820002913, 146.258970337212 -15.8476111903587, 146.1912286919428 -15.80790056421898, 146.1929578287466 -15.73134662828405))",1,7
400,400.0,,,122248653.611679,,10310510.245408,,,,,,,25737444.1514824,6928595.3084742,,,942692.224212408,,,,,"POLYGON ((145.3051554187435 -15.59523325382953, 145.3747102519325 -15.55877357643422, 145.4421220228294 -15.59882994648981, 145.440010648367 -15.675375797864, 145.370417550684 -15.71186348023208, 145.3029740953187 -15.67177729208667, 145.3051554187435 -15.59523325382953))",1,17
401,401.0,,,,,136592834.413828,,,,,,,,,,,50186273.8203054,,,,,"POLYGON ((145.4421220228294 -15.59882994648981, 145.5116451665372 -15.56231072548677, 145.5790950949065 -15.60230933219127, 145.5770536793262 -15.67885693762603, 145.5074923732424 -15.71540419646594, 145.440010648367 -15.675375797864, 145.4421220228294 -15.59882994648981))",1,15
402,402.0,,,,,154052596.999381,,,,,,,,,,,32727673.9432199,,,,,"POLYGON ((145.5790950949065 -15.60230933219127, 145.648586437259 -15.56573059302643, 145.7160744209527 -15.6056714028733, 145.7141029738468 -15.68222070329994, 145.64457357143 -15.71882751306162, 145.5770536793262 -15.67885693762603, 145.5790950949065 -15.60230933219127))",1,11
403,403.0,,,,,84950443.4802502,,,,,,40090858.7084907,,,,,8064912.81154859,,,12913425.0424095,,"POLYGON ((145.7160744209527 -15.6056714028733, 145.7855338502098 -15.56903317113393, 145.8530597868874 -15.60891615074622, 145.8511583175203 -15.68546708708469, 145.7816609307033 -15.72213342207628, 145.7141029738468 -15.68222070329994, 145.7160744209527 -15.6056714028733))",1,9
404,404.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.8530597868874 -15.60891615074622, 145.9224871914441 -15.57221845216074, 145.9900509785731 -15.61204356829158, 145.9882194958813 -15.68859608145077, 145.9187542364611 -15.72532191583897, 145.8511583175203 -15.68546708708469, 145.8530597868874 -15.60891615074622))",1,8
405,405.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.9900509785731 -15.61204356829158, 146.0594462469605 -15.57528642872949, 146.1270477818177 -15.61505364826224, 146.1252862944096 -15.69160767914038, 146.0558532740459 -15.72839298695063, 145.9882194958813 -15.68859608145077, 145.9900509785731 -15.61204356829158))",1,8
406,406.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1270477818177 -15.61505364826224, 146.1964108027042 -15.57823709373394, 146.2640499823763 -15.61794638368246, 146.2623584985322 -15.69450187316745, 146.1929578287466 -15.73134662828405, 146.1252862944096 -15.69160767914038, 146.1270477818177 -15.61505364826224))",1,8
407,407.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.2640499823763 -15.61794638368246, 146.3333806445686 -15.58107044033904, 146.4010573659535 -15.62072176784771, 146.3994358936251 -15.69727865681766, 146.3300676858002 -15.73418283298397, 146.2623584985322 -15.69450187316745, 146.2640499823763 -15.61794638368246))",1,8
408,408.0,24937971.7489541,,98287887.3181142,,,,,,,,,5190905.00083234,2265194.09322159,,,,,,,,"POLYGON ((145.2399948081975 -15.47857520141338, 145.3095113870425 -15.44214349440771, 145.3768533159017 -15.48222778379996, 145.3747102519325 -15.55877357643422, 145.3051554187435 -15.59523325382953, 145.2377819072731 -15.55511915405908, 145.2399948081975 -15.47857520141338))",1,15
409,409.0,,,86637525.4133852,,67721283.4564159,,,,,,,,,,8466220.32845253,23914102.0952882,,,,,"POLYGON ((145.3768533159017 -15.48222778379996, 145.4463383070564 -15.44573656605277, 145.5137183834985 -15.48576315182971, 145.5116451665372 -15.56231072548677, 145.4421220228294 -15.59882994648981, 145.3747102519325 -15.55877357643422, 145.3768533159017 -15.48222778379996))",1,14
410,410.0,,,,,128259882.806468,,,,,,,,,,,58480451.2869462,,,,,"POLYGON ((145.5137183834985 -15.48576315182971, 145.5831716752824 -15.44921244868292, 145.650589797486 -15.4891812973245, 145.648586437259 -15.56573059302643, 145.5790950949065 -15.60230933219127, 145.5116451665372 -15.56231072548677, 145.5137183834985 -15.48576315182971))",1,12
411,411.0,,,,,163181928.109111,,,,,,17310737.3535453,,,,,4514689.02083236,,,1734141.25868283,,"POLYGON ((145.650589797486 -15.4891812973245, 145.7200112783516 -15.45257113426107, 145.7874673443031 -15.49248221237651, 145.7855338502098 -15.56903317113393, 145.7160744209527 -15.6056714028733, 145.648586437259 -15.56573059302643, 145.650589797486 -15.4891812973245))",1,8
412,412.0,,,,,,,,,,,16121560.4164774,,,,,,,,14954178.4736357,,"POLYGON ((145.7874673443031 -15.49248221237651, 145.8568569028372 -15.45581261502042, 145.924350810331 -15.49566588934858, 145.9224871914441 -15.57221845216074, 145.8530597868874 -15.60891615074622, 145.7855338502098 -15.56903317113393, 145.7874673443031 -15.49248221237651))",1,8
413,413.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((145.924350810331 -15.49566588934858, 145.9937083352555 -15.45893688346471, 146.0612399818954 -15.49873232087423, 146.0594462469605 -15.57528642872949, 145.9900509785731 -15.61204356829158, 145.9224871914441 -15.57221845216074, 145.924350810331 -15.49566588934858))",1,8
414,414.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.0612399818954 -15.49873232087423, 146.1305653620685 -15.46194393236791, 146.1981346452686 -15.50168149985757, 146.1964108027042 -15.57823709373394, 146.1270477818177 -15.61505364826224, 146.0594462469605 -15.57528642872949, 146.0612399818954 -15.49873232087423))",1,8
415,415.0,,,,,,,,,,,,,,,,,,,,,"POLYGON ((146.1981346452686 -15.50168149985757, 146.2674277696859 -15.46483375477479, 146.3350345866713 -15.50451341947358, 146.3333806445686 -15.58107044033904, 146.2640499823763 -15.61794638368246, 146.1964108027042 -15.57823709373394, 146.1981346452686 -15.50168149985757))",1,8
416,416.0,26877757.7336768,,31096225.117687,,,,,,,,,,,,,,,,,,"POLYGON ((145.1749355053765 -15.36188939245301, 145.2444138401592 -15.3254856213131, 145.3116860387275 -15.36559777802686, 145.3095113870425 -15.44214349440771, 145.2399948081975 -15.47857520141338, 145.1726911285489 -15.43843324205507, 145.1749355053765 -15.36188939245301))",1,13
417,417.0,,,175311423.205402,,,,,,,,,,,,11387016.2490995,,,,,,"POLYGON ((145.3116860387275 -15.36559777802686, 145.3811328872849 -15.32913452901338, 145.448443223414 -15.36918904176822, 145.4463383070564 -15.44573656605277, 145.3768533159017 -15.48222778379996, 145.3095113870425 -15.44214349440771, 145.3116860387275 -15.36559777802686))",1,13
418,418.0,,,16670709.8043303,,127677022.087886,,,,,,,,,,,42351951.0696526,,,,,"POLYGON ((145.448443223414 -15.36918904176822, 145.517858474259 -15.33266634011936, 145.5852068464532 -15.37266317538201, 145.5831716752824 -15.44921244868292, 145.5137183834985 -15.48576315182971, 145.4463383070564 -15.44573656605277, 145.448443223414 -15.36918904176822))",1,14
