,FID,geometry,best_solution,select_freq
98,98,"POLYGON ((147.8719155261298 -18.85888404693056, 147.9423705398152 -18.8213249132892, 148.0119748127463 -18.86028033084905, 148.0111593328618 -18.93682474566689, 147.9406663885118 -18.97441303956721, 147.8710268561065 -18.9354277435111, 147.8719155261298 -18.85888404693056))",0,0
99,99,"POLYGON ((148.0119748127463 -18.86028033084905, 148.0823945648947 -18.82266087875687, 148.1520366538475 -18.86155666394094, 148.1512943681089 -18.93810173530577, 148.0808367979959 -18.97575037982066, 148.0111593328618 -18.93682474566689, 148.0119748127463 -18.86028033084905))",0,4
100,100,"POLYGON ((148.1520366538475 -18.86155666394094, 148.2224210279316 -18.82387692264257, 148.2921008201938 -18.86271304312119, 148.2914317322486 -18.93925870933804, 148.2210096530918 -18.97696767510673, 148.1512943681089 -18.93810173530577, 148.1520366538475 -18.86155666394094))",0,1
101,101,"POLYGON ((148.2921008201938 -18.86271304312119, 148.3624496998538 -18.82497304200851, 148.4321670825227 -18.86374946559461, 148.431571195659 -18.94029566496422, 148.3611847240089 -18.97806492247868, 148.2914317322486 -18.93925870933804, 148.2921008201938 -18.86271304312119))",0,5
102,102,"POLYGON ((146.2640829871746 -18.71940893582044, 146.3348789909382 -18.68254395557051, 146.4039868962168 -18.72218220065445, 146.4023326552128 -18.798715598805, 146.3314975022616 -18.83560934161681, 146.2623557422648 -18.79594090888813, 146.2640829871746 -18.71940893582044))",1,4
103,103,"POLYGON ((146.4039868962168 -18.72218220065445, 146.4747490411491 -18.68525662345753, 146.5438959814596 -18.72483566325237, 146.5423147524713 -18.80137042497186, 146.471513568513 -18.83832479815867, 146.4023326552128 -18.798715598805, 146.4039868962168 -18.72218220065445))",0,4
104,104,"POLYGON ((146.5438959814596 -18.72483566325237, 146.6146241494678 -18.68784951660884, 146.6838100146239 -18.72736931721376, 146.6823018054038 -18.80390538097868, 146.6115347087347 -18.84092035692723, 146.5423147524713 -18.80137042497186, 146.5438959814596 -18.72483566325237))",0,8
105,105,"POLYGON ((146.6838100146239 -18.72736931721376, 146.754504087769 -18.69032262877303, 146.823728767382 -18.7297831564269, 146.8222935853252 -18.80632046070435, 146.7515606940866 -18.84339601165203, 146.6823018054038 -18.80390538097868, 146.6838100146239 -18.72736931721376))",0,0
106,106,"POLYGON ((146.823728767382 -18.7297831564269, 146.8943886278799 -18.69267595398712, 146.9636520113597 -18.73207717506857, 146.962289863504 -18.80861565831684, 146.8915912956812 -18.84575175635219, 146.8222935853252 -18.80632046070435, 146.823728767382 -18.7297831564269))",0,0
107,107,"POLYGON ((146.9636520113597 -18.73207717506857, 147.0342775415831 -18.69490948657656, 147.1035795181393 -18.73425136760426, 147.1022904111645 -18.81079096827342, 147.0316262845855 -18.84798758533588, 146.962289863504 -18.80861565831684, 146.9636520113597 -18.73207717506857))",0,0
108,108,"POLYGON ((147.1035795181393 -18.73425136760426, 147.1741706006177 -18.69702322115533, 147.243511059261 -18.73630572878841, 147.2422949994894 -18.81284638532047, 147.1716654318236 -18.8501034932009, 147.1022904111645 -18.81079096827342, 147.1035795181393 -18.73425136760426))",0,0
109,109,"POLYGON ((147.243511059261 -18.73630572878841, 147.3140675766827 -18.69901715262604, 147.3834464062253 -18.73824025366408, 147.3823033996213 -18.81478190449369, 147.3117085083786 -18.85209947483434, 147.2422949994894 -18.81284638532047, 147.243511059261 -18.73630572878841))",1,2
110,110,"POLYGON ((147.3834464062253 -18.73824025366408, 147.4539682414385 -18.70089127617999, 147.5233853304959 -18.74005493756335, 147.5223153826658 -18.81659752111806, 147.4517552851953 -18.85397552541298, 147.3823033996213 -18.81478190449369, 147.3834464062253 -18.73824025366408))",0,1
111,111,"POLYGON ((147.5233853304959 -18.74005493756335, 147.5938723665094 -18.70264558729708, 147.6633276035009 -18.74174977610733, 147.6623307196932 -18.81829323080789, 147.5918055331819 -18.85573164040293, 147.5223153826658 -18.81659752111806, 147.5233853304959 -18.74005493756335))",0,1
112,112,"POLYGON ((147.6633276035009 -18.74174977610733, 147.7337797234858 -18.70428008174596, 147.8032729966359 -18.74332476520595, 147.8023491817407 -18.81986902946716, 147.7318590232126 -18.85736781556028, 147.6623307196932 -18.81829323080789, 147.6633276035009 -18.74174977610733))",0,3
113,113,"POLYGON ((147.8032729966359 -18.74332476520595, 147.8736900839265 -18.70579475558427, 147.9432212812657 -18.74477990105837, 147.9423705398152 -18.8213249132892, 147.8719155261298 -18.85888404693056, 147.8023491817407 -18.81986902946716, 147.8032729966359 -18.74332476520595))",0,3
114,114,"POLYGON ((147.9432212812657 -18.74477990105837, 148.0136032193606 -18.70718960515834, 148.083172228727 -18.74611518015277, 148.0823945648947 -18.82266087875687, 148.0119748127463 -18.86028033084905, 147.9423705398152 -18.8213249132892, 147.9432212812657 -18.74477990105837))",0,1
115,115,"POLYGON ((148.083172228727 -18.74611518015277, 148.1535189012904 -18.70846462710352, 148.2231256103302 -18.74733059926647, 148.2224210279316 -18.82387692264257, 148.1520366538475 -18.86155666394094, 148.0823945648947 -18.82266087875687, 148.083172228727 -18.74611518015277))",0,3
116,116,"POLYGON ((148.2231256103302 -18.74733059926647, 148.293436901193 -18.70961981834404, 148.3630811973618 -18.74842615546595, 148.3624496998538 -18.82497304200851, 148.2921008201938 -18.86271304312119, 148.2224210279316 -18.82387692264257, 148.2231256103302 -18.74733059926647))",0,1
117,117,"POLYGON ((148.3630811973618 -18.74842615546595, 148.4333569905227 -18.71065517609312, 148.5030387610867 -18.74940184610703, 148.5024803515679 -18.82594923420633, 148.4321670825227 -18.86374946559461, 148.3624496998538 -18.82497304200851, 148.3630811973618 -18.74842615546595))",0,0
118,118,"POLYGON ((146.1967752124349 -18.60317931770022, 146.2675320753756 -18.56634306376331, 146.3365670908019 -18.60601030010277, 146.3348789909382 -18.68254395557051, 146.2640829871746 -18.71940893582044, 146.195014226911 -18.67971151948751, 146.1967752124349 -18.60317931770022))",0,0
119,119,"POLYGON ((146.3365670908019 -18.60601030010277, 146.4072902047161 -18.5691134826513, 146.4763642470899 -18.60872157572727, 146.4747490411491 -18.68525662345753, 146.4039868962168 -18.72218220065445, 146.3348789909382 -18.68254395557051, 146.3365670908019 -18.60601030010277))",0,1
120,120,"POLYGON ((146.4763642470899 -18.60872157572727, 146.5470534940883 -18.5717642221491, 146.6161664535795 -18.61131313804396, 146.6146241494678 -18.68784951660884, 146.5438959814596 -18.72483566325237, 146.4747490411491 -18.68525662345753, 146.4763642470899 -18.60872157572727))",1,11
121,121,"POLYGON ((146.6161664535795 -18.61131313804396, 146.6868217159252 -18.57429527587573, 146.7559734825012 -18.61378498081077, 146.754504087769 -18.69032262877303, 146.6838100146239 -18.72736931721376, 146.6146241494678 -18.68784951660884, 146.6161664535795 -18.61131313804396))",0,0
122,122,"POLYGON ((146.7559734825012 -18.61378498081077, 146.8265946426118 -18.57670663773773, 146.895785106039 -18.61613709807375, 146.8943886278799 -18.69267595398712, 146.823728767382 -18.7297831564269, 146.754504087769 -18.69032262877303, 146.7559734825012 -18.61378498081077))",0,0
123,123,"POLYGON ((146.895785106039 -18.61613709807375, 146.9663720464868 -18.57899830192937, 147.0356010963314 -18.61836948416692, 147.0342775415831 -18.69490948657656, 146.9636520113597 -18.73207717506857, 146.8943886278799 -18.69267595398712, 146.895785106039 -18.61613709807375))",0,0
124,124,"POLYGON ((147.0356010963314 -18.61836948416692, 147.1061536998454 -18.58117026293303, 147.1754212254747 -18.62048213371234, 147.1741706006177 -18.69702322115533, 147.1035795181393 -18.73425136760426, 147.0342775415831 -18.69490948657656, 147.0356010963314 -18.61836948416692))",0,0
125,125,"POLYGON ((147.1754212254747 -18.62048213371234, 147.2459393749412 -18.58322251551874, 147.3152452655241 -18.62247504162041, 147.3140675766827 -18.69901715262604, 147.243511059261 -18.73630572878841, 147.1741706006177 -18.69702322115533, 147.1754212254747 -18.62048213371234))",0,0
126,126,"POLYGON ((147.3152452655241 -18.62247504162041, 147.3857288439882 -18.58515505474465, 147.4550729884971 -18.62434820308943, 147.4539682414385 -18.70089127617999, 147.3834464062253 -18.73824025366408, 147.3140675766827 -18.69901715262604, 147.3152452655241 -18.62247504162041))",0,1
127,127,"POLYGON ((147.4550729884971 -18.62434820308943, 147.5255218791636 -18.58696787595689, 147.5949041663747 -18.62610161360636, 147.5938723665094 -18.70264558729708, 147.5233853304959 -18.74005493756335, 147.4539682414385 -18.70089127617999, 147.4550729884971 -18.62434820308943))",0,4
128,128,"POLYGON ((147.5949041663747 -18.62610161360636, 147.6653182526096 -18.5886609747897, 147.7347385711043 -18.62773526894617, 147.7337797234858 -18.70428008174596, 147.6633276035009 -18.74174977610733, 147.5938723665094 -18.70264558729708, 147.5949041663747 -18.62610161360636))",0,0
129,129,"POLYGON ((147.7347385711043 -18.62773526894617, 147.8051177364357 -18.59023434716541, 147.8745759746018 -18.62924916517234, 147.8736900839265 -18.70579475558427, 147.8032729966359 -18.74332476520595, 147.7337797234858 -18.70428008174596, 147.7347385711043 -18.62773526894617))",0,4
130,130,"POLYGON ((147.8745759746018 -18.62924916517234, 147.9449201027209 -18.59168798929449, 148.0144161487536 -18.63064329863694, 148.0136032193606 -18.70718960515834, 147.9432212812657 -18.74477990105837, 147.8736900839265 -18.70579475558427, 147.8745759746018 -18.62924916517234))",0,4
131,131,"POLYGON ((148.0144161487536 -18.63064329863694, 148.0847251235162 -18.59302189767588, 148.1542588654189 -18.63191766598014, 148.1535189012904 -18.70846462710352, 148.083172228727 -18.74611518015277, 148.0136032193606 -18.70718960515834, 148.0144161487536 -18.63064329863694))",0,2
132,132,"POLYGON ((148.1542588654189 -18.63191766598014, 148.2245325708465 -18.5942360690966, 148.2941038964321 -18.63307226413099, 148.293436901193 -18.70961981834404, 148.2231256103302 -18.74733059926647, 148.1535189012904 -18.70846462710352, 148.1542588654189 -18.63191766598014))",0,0
133,133,"POLYGON ((148.2941038964321 -18.63307226413099, 148.3643422167129 -18.59533050063192, 148.433951013605 -18.63410709030672, 148.4333569905227 -18.71065517609312, 148.3630811973618 -18.74842615546595, 148.293436901193 -18.70961981834404, 148.2941038964321 -18.63307226413099))",0,0
134,134,"POLYGON ((146.1295739501203 -18.48692055976397, 146.2002916807542 -18.45011299595412, 146.2692539242938 -18.48980916918327, 146.2675320753756 -18.56634306376331, 146.1967752124349 -18.60317931770022, 146.127779333583 -18.56345297215392, 146.1295739501203 -18.48692055976397))",0,0
135,135,"POLYGON ((146.2692539242938 -18.48980916918327, 146.3399380153507 -18.45294107529552, 146.4089392776011 -18.49257816720338, 146.4072902047161 -18.5691134826513, 146.3365670908019 -18.60601030010277, 146.2675320753756 -18.56634306376331, 146.2692539242938 -18.48980916918327))",0,2
136,136,"POLYGON ((146.4089392776011 -18.49257816720338, 146.4795896113948 -18.45564957051351, 146.5486297828809 -18.49522754716559, 146.5470534940883 -18.5717642221491, 146.4763642470899 -18.60872157572727, 146.4072902047161 -18.5691134826513, 146.4089392776011 -18.49257816720338))",0,2
137,137,"POLYGON ((146.5486297828809 -18.49522754716559, 146.6192462418768 -18.45823847509788, 146.6883252129211 -18.49775730269843, 146.6868217159252 -18.57429527587573, 146.6161664535795 -18.61131313804396, 146.5470534940883 -18.5717642221491, 146.5486297828809 -18.49522754716559))",0,0
138,138,"POLYGON ((146.6883252129211 -18.49775730269843, 146.7589076797377 -18.4607077828254, 146.8280253404619 -18.50016742771761, 146.8265946426118 -18.57670663773773, 146.7559734825012 -18.61378498081077, 146.6868217159252 -18.57429527587573, 146.6883252129211 -18.49775730269843))",0,0
139,139,"POLYGON ((146.8280253404619 -18.50016742771761, 146.8985736978719 -18.46305748776002, 146.9677299381976 -18.50245791642633, 146.9663720464868 -18.57899830192937, 146.895785106039 -18.61613709807375, 146.8265946426118 -18.57670663773773, 146.8280253404619 -18.50016742771761))",0,2
140,140,"POLYGON ((146.9677299381976 -18.50245791642633, 147.0382440691287 -18.46528758425281, 147.1074387787785 -18.50462876331502, 147.1061536998454 -18.58117026293303, 147.0356010963314 -18.61836948416692, 146.9663720464868 -18.57899830192937, 146.9677299381976 -18.50245791642633))",0,2
141,141,"POLYGON ((147.1074387787785 -18.50462876331502, 147.1779185663152 -18.46739806694197, 147.2471516348137 -18.50667996316179, 147.2459393749412 -18.58322251551874, 147.1754212254747 -18.62048213371234, 147.1061536998454 -18.58117026293303, 147.1074387787785 -18.50462876331502))",0,1
142,142,"POLYGON ((147.2471516348137 -18.50667996316179, 147.3175969621979 -18.46938893075325, 147.386868278873 -18.50861151103221, 147.3857288439882 -18.58515505474465, 147.3152452655241 -18.62247504162041, 147.2459393749412 -18.58322251551874, 147.2471516348137 -18.50667996316179))",0,2
143,143,"POLYGON ((147.386868278873 -18.50861151103221, 147.4572790295054 -18.47126017089961, 147.5265884834893 -18.5104234022793, 147.5255218791636 -18.58696787595689, 147.4550729884971 -18.62434820308943, 147.3857288439882 -18.58515505474465, 147.386868278873 -18.50861151103221))",0,3
144,144,"POLYGON ((147.5265884834893 -18.5104234022793, 147.5969645409306 -18.47301178288125, 147.6663120211606 -18.51211563254399, 147.6653182526096 -18.5886609747897, 147.5949041663747 -18.62610161360636, 147.5255218791636 -18.58696787595689, 147.5265884834893 -18.5104234022793))",0,4
145,145,"POLYGON ((147.6663120211606 -18.51211563254399, 147.7366532691325 -18.4746437624862, 147.8060386643522 -18.5136881977547, 147.8051177364357 -18.59023434716541, 147.7347385711043 -18.62773526894617, 147.6653182526096 -18.5886609747897, 147.6663120211606 -18.51211563254399))",1,3
146,146,"POLYGON ((147.8060386643522 -18.5136881977547, 147.8763449867387 -18.47615610578961, 147.9457681854993 -18.51514109412769, 147.9449201027209 -18.59168798929449, 147.8745759746018 -18.62924916517234, 147.8051177364357 -18.59023434716541, 147.8060386643522 -18.5136881977547))",0,1
147,147,"POLYGON ((147.9457681854993 -18.51514109412769, 148.0160394663477 -18.47754880915442, 148.0855003570087 -18.51647431816712, 148.0847251235162 -18.59302189767588, 148.0144161487536 -18.63064329863694, 147.9449201027209 -18.59168798929449, 147.9457681854993 -18.51514109412769))",0,0
148,148,"POLYGON ((148.0855003570087 -18.51647431816712, 148.155736480531 -18.47882186923113, 148.2252349512616 -18.51768786666473, 148.2245325708465 -18.5942360690966, 148.1542588654189 -18.63191766598014, 148.0847251235162 -18.59302189767588, 148.0855003570087 -18.51647431816712))",0,0
149,149,"POLYGON ((148.2252349512616 -18.51768786666473, 148.2954358018353 -18.47997528295798, 148.3649717406152 -18.51878173670043, 148.3643422167129 -18.59533050063192, 148.2941038964321 -18.63307226413099, 148.2245325708465 -18.5942360690966, 148.2252349512616 -18.51768786666473))",0,0
150,150,"POLYGON ((148.3649717406152 -18.51878173670043, 148.4351372027847 -18.48100904756068, 148.5047104974054 -18.51975592564177, 148.504153833095 -18.59630518964561, 148.433951013605 -18.63410709030672, 148.3643422167129 -18.59533050063192, 148.3649717406152 -18.51878173670043))",0,0
151,151,"POLYGON ((146.0624789728689 -18.3706327343648, 146.1331575798627 -18.33385382455873, 146.2020471692774 -18.3735788804206, 146.2002916807542 -18.45011299595412, 146.1295739501203 -18.48692055976397, 146.0606508345636 -18.44716533928634, 146.0624789728689 -18.3706327343648))",0,1
152,152,"POLYGON ((146.2020471692774 -18.3735788804206, 146.2726922457894 -18.33673947397733, 146.3416208455271 -18.37640551037653, 146.3399380153507 -18.45294107529552, 146.2692539242938 -18.48980916918327, 146.2002916807542 -18.45011299595412, 146.2020471692774 -18.3735788804206))",0,4
153,153,"POLYGON ((146.3416208455271 -18.37640551037653, 146.4122322740741 -18.33950563446024, 146.4811997750133 -18.37911261744591, 146.4795896113948 -18.45564957051351, 146.4089392776011 -18.49257816720338, 146.3399380153507 -18.45294107529552, 146.3416208455271 -18.37640551037653))",0,1
154,154,"POLYGON ((146.4811997750133 -18.37911261744591, 146.5517774382628 -18.34215229936874, 146.6207837310802 -18.3817001951281, 146.6192462418768 -18.45823847509788, 146.5486297828809 -18.49522754716559, 146.4795896113948 -18.45564957051351, 146.4811997750133 -18.37911261744591))",0,0
155,155,"POLYGON ((146.6207837310802 -18.3817001951281, 146.6913275118518 -18.34467946235048, 146.7603724870229 -18.38416823720951, 146.7589076797377 -18.4607077828254, 146.6883252129211 -18.49775730269843, 146.6192462418768 -18.45823847509788, 146.6207837310802 -18.3817001951281))",0,1
