habitat,id1,id2,value
rock,pu_038,pu_029,0.0
rock,pu_039,pu_029,0.053769190200000004
rock,pu_040,pu_029,0.026194938600000002
rock,pu_041,pu_029,0.0
rock,pu_042,pu_029,0.0
rock,pu_043,pu_029,0.021913826600000002
rock,pu_044,pu_029,0.0
rock,pu_045,pu_029,0.0
rock,pu_046,pu_029,0.0
rock,pu_047,pu_029,0.021913826600000002
rock,pu_048,pu_029,0.0134640056
rock,pu_049,pu_029,0.0
rock,pu_050,pu_029,0.0
rock,pu_051,pu_029,0.0
rock,pu_052,pu_029,0.0
rock,pu_053,pu_029,0.0
rock,pu_054,pu_029,0.0
rock,pu_055,pu_029,0.0
rock,pu_056,pu_029,0.011821502000000001
rock,pu_057,pu_029,0.0
rock,pu_058,pu_029,0.0
rock,pu_059,pu_029,0.0
rock,pu_060,pu_029,0.0
rock,pu_061,pu_029,0.0
rock,pu_062,pu_029,0.0
rock,pu_063,pu_029,0.0
rock,pu_064,pu_029,0.0073820001
rock,pu_065,pu_029,0.0
rock,pu_066,pu_029,0.0
rock,pu_067,pu_029,0.0
rock,pu_068,pu_029,0.0
rock,pu_069,pu_029,0.0
rock,pu_070,pu_029,0.0
rock,pu_071,pu_029,0.0039390602
rock,pu_072,pu_029,0.0050442884
rock,pu_073,pu_029,0.0
rock,pu_074,pu_029,0.0
rock,pu_075,pu_029,0.0
rock,pu_076,pu_029,0.0
rock,pu_077,pu_029,0.0
rock,pu_078,pu_029,0.0
rock,pu_079,pu_029,0.0036640582
rock,pu_080,pu_029,0.0036640582
rock,pu_001,pu_030,1.51655e-05
rock,pu_002,pu_030,1.53895e-05
rock,pu_003,pu_030,0.0
rock,pu_004,pu_030,0.0
rock,pu_005,pu_030,0.0
rock,pu_006,pu_030,0.0
rock,pu_007,pu_030,0.0
rock,pu_008,pu_030,0.0
rock,pu_009,pu_030,1.54585e-05
rock,pu_010,pu_030,1.5689000000000002e-05
rock,pu_011,pu_030,0.0
rock,pu_012,pu_030,0.0
rock,pu_013,pu_030,0.0
rock,pu_014,pu_030,0.0
rock,pu_015,pu_030,0.0
rock,pu_016,pu_030,0.0
rock,pu_017,pu_030,0.0
rock,pu_018,pu_030,0.0
rock,pu_019,pu_030,0.0
rock,pu_020,pu_030,0.0
rock,pu_021,pu_030,0.0
rock,pu_022,pu_030,0.0
rock,pu_023,pu_030,0.0
rock,pu_024,pu_030,0.0
rock,pu_025,pu_030,0.0
rock,pu_026,pu_030,0.0
rock,pu_027,pu_030,0.0317990693
rock,pu_028,pu_030,0.0715479061
rock,pu_029,pu_030,0.2861916242
rock,pu_030,pu_030,0.0
rock,pu_031,pu_030,0.0
rock,pu_032,pu_030,0.0
rock,pu_033,pu_030,0.0
rock,pu_034,pu_030,0.0
rock,pu_035,pu_030,0.015439614
rock,pu_036,pu_030,0.0261678976
rock,pu_037,pu_030,0.0
rock,pu_038,pu_030,0.0
rock,pu_039,pu_030,0.16751585060000002
rock,pu_040,pu_030,0.0538488637
rock,pu_041,pu_030,0.0
rock,pu_042,pu_030,0.0
rock,pu_043,pu_030,0.0134440831
rock,pu_044,pu_030,0.0
rock,pu_045,pu_030,0.0
rock,pu_046,pu_030,0.0
rock,pu_047,pu_030,0.0418887823
rock,pu_048,pu_030,0.021955299
rock,pu_049,pu_030,0.0
rock,pu_050,pu_030,0.0
rock,pu_051,pu_030,0.0
rock,pu_052,pu_030,0.0
rock,pu_053,pu_030,0.0
rock,pu_054,pu_030,0.0
rock,pu_055,pu_030,0.0
rock,pu_056,pu_030,0.0186215978
rock,pu_057,pu_030,0.0
rock,pu_058,pu_030,0.0
rock,pu_059,pu_030,0.0
rock,pu_060,pu_030,0.0
rock,pu_061,pu_030,0.0
rock,pu_062,pu_030,0.0
rock,pu_063,pu_030,0.0
rock,pu_064,pu_030,0.0104771002
rock,pu_065,pu_030,0.0
rock,pu_066,pu_030,0.0
rock,pu_067,pu_030,0.0
rock,pu_068,pu_030,0.0
rock,pu_069,pu_030,0.0
rock,pu_070,pu_030,0.0
rock,pu_071,pu_030,0.0050557423
rock,pu_072,pu_030,0.006706912000000001
rock,pu_073,pu_030,0.0
rock,pu_074,pu_030,0.0
rock,pu_075,pu_030,0.0
rock,pu_076,pu_030,0.0
rock,pu_077,pu_030,0.0
rock,pu_078,pu_030,0.0
rock,pu_079,pu_030,0.0046586658000000005
rock,pu_080,pu_030,0.0046586658000000005
rock,pu_001,pu_031,0.0
rock,pu_002,pu_031,0.0
rock,pu_003,pu_031,0.0
rock,pu_004,pu_031,0.0
rock,pu_005,pu_031,0.0
rock,pu_006,pu_031,0.0
rock,pu_007,pu_031,0.0
rock,pu_008,pu_031,0.0
rock,pu_009,pu_031,0.0
rock,pu_010,pu_031,0.0
rock,pu_011,pu_031,0.0
rock,pu_012,pu_031,0.0
rock,pu_013,pu_031,0.0
rock,pu_014,pu_031,0.0
rock,pu_015,pu_031,0.0
rock,pu_016,pu_031,0.0
rock,pu_017,pu_031,0.0
rock,pu_018,pu_031,0.0
rock,pu_019,pu_031,0.0
rock,pu_020,pu_031,0.0
rock,pu_021,pu_031,0.0
rock,pu_022,pu_031,0.0
rock,pu_023,pu_031,0.0
rock,pu_024,pu_031,0.0
rock,pu_025,pu_031,0.0
rock,pu_026,pu_031,0.0
rock,pu_027,pu_031,0.0
rock,pu_028,pu_031,0.0
rock,pu_029,pu_031,0.0
rock,pu_030,pu_031,0.0
rock,pu_031,pu_031,0.0
rock,pu_032,pu_031,0.0
rock,pu_033,pu_031,0.0
rock,pu_034,pu_031,0.0
rock,pu_035,pu_031,0.0
rock,pu_036,pu_031,0.0
rock,pu_037,pu_031,0.0
rock,pu_038,pu_031,0.0
rock,pu_039,pu_031,0.0
rock,pu_040,pu_031,0.0
rock,pu_041,pu_031,0.0
rock,pu_042,pu_031,0.0
rock,pu_043,pu_031,0.0
rock,pu_044,pu_031,0.0
rock,pu_045,pu_031,0.0
rock,pu_046,pu_031,0.0
rock,pu_047,pu_031,0.0
rock,pu_048,pu_031,0.0
rock,pu_049,pu_031,0.0
rock,pu_050,pu_031,0.0
rock,pu_051,pu_031,0.0
rock,pu_052,pu_031,0.0
rock,pu_053,pu_031,0.0
rock,pu_054,pu_031,0.0
rock,pu_055,pu_031,0.0
rock,pu_056,pu_031,0.0
rock,pu_057,pu_031,0.0
rock,pu_058,pu_031,0.0
rock,pu_059,pu_031,0.0
rock,pu_060,pu_031,0.0
rock,pu_061,pu_031,0.0
rock,pu_062,pu_031,0.0
rock,pu_063,pu_031,0.0
rock,pu_064,pu_031,0.0
rock,pu_065,pu_031,0.0
rock,pu_066,pu_031,0.0
rock,pu_067,pu_031,0.0
rock,pu_068,pu_031,0.0
rock,pu_069,pu_031,0.0
rock,pu_070,pu_031,0.0
rock,pu_071,pu_031,0.0
rock,pu_072,pu_031,0.0
rock,pu_073,pu_031,0.0
rock,pu_074,pu_031,0.0
rock,pu_075,pu_031,0.0
rock,pu_076,pu_031,0.0
rock,pu_077,pu_031,0.0
rock,pu_078,pu_031,0.0
rock,pu_079,pu_031,0.0
rock,pu_080,pu_031,0.0
rock,pu_001,pu_032,0.0
rock,pu_002,pu_032,0.0
rock,pu_003,pu_032,0.0
rock,pu_004,pu_032,0.0
rock,pu_005,pu_032,0.0
rock,pu_006,pu_032,0.0
rock,pu_007,pu_032,0.0
rock,pu_008,pu_032,0.0
rock,pu_009,pu_032,0.0
rock,pu_010,pu_032,0.0
rock,pu_011,pu_032,0.0
rock,pu_012,pu_032,0.0
rock,pu_013,pu_032,0.0
rock,pu_014,pu_032,0.0
rock,pu_015,pu_032,0.0
rock,pu_016,pu_032,0.0
rock,pu_017,pu_032,0.0
rock,pu_018,pu_032,0.0
rock,pu_019,pu_032,0.0
rock,pu_020,pu_032,0.0
rock,pu_021,pu_032,0.0
rock,pu_022,pu_032,0.0
rock,pu_023,pu_032,0.0
rock,pu_024,pu_032,0.0
rock,pu_025,pu_032,0.0
rock,pu_026,pu_032,0.0
rock,pu_027,pu_032,0.0
rock,pu_028,pu_032,0.0
rock,pu_029,pu_032,0.0
rock,pu_030,pu_032,0.0
rock,pu_031,pu_032,0.0
rock,pu_032,pu_032,0.0
rock,pu_033,pu_032,0.0
rock,pu_034,pu_032,0.0
rock,pu_035,pu_032,0.0
rock,pu_036,pu_032,0.0
rock,pu_037,pu_032,0.0
rock,pu_038,pu_032,0.0
rock,pu_039,pu_032,0.0
rock,pu_040,pu_032,0.0
rock,pu_041,pu_032,0.0
rock,pu_042,pu_032,0.0
rock,pu_043,pu_032,0.0
rock,pu_044,pu_032,0.0
rock,pu_045,pu_032,0.0
rock,pu_046,pu_032,0.0
rock,pu_047,pu_032,0.0
rock,pu_048,pu_032,0.0
rock,pu_049,pu_032,0.0
rock,pu_050,pu_032,0.0
rock,pu_051,pu_032,0.0
rock,pu_052,pu_032,0.0
rock,pu_053,pu_032,0.0
rock,pu_054,pu_032,0.0
rock,pu_055,pu_032,0.0
rock,pu_056,pu_032,0.0
rock,pu_057,pu_032,0.0
rock,pu_058,pu_032,0.0
rock,pu_059,pu_032,0.0
rock,pu_060,pu_032,0.0
rock,pu_061,pu_032,0.0
rock,pu_062,pu_032,0.0
rock,pu_063,pu_032,0.0
rock,pu_064,pu_032,0.0
rock,pu_065,pu_032,0.0
rock,pu_066,pu_032,0.0
rock,pu_067,pu_032,0.0
rock,pu_068,pu_032,0.0
rock,pu_069,pu_032,0.0
rock,pu_070,pu_032,0.0
rock,pu_071,pu_032,0.0
rock,pu_072,pu_032,0.0
rock,pu_073,pu_032,0.0
rock,pu_074,pu_032,0.0
rock,pu_075,pu_032,0.0
rock,pu_076,pu_032,0.0
rock,pu_077,pu_032,0.0
rock,pu_078,pu_032,0.0
rock,pu_079,pu_032,0.0
rock,pu_080,pu_032,0.0
rock,pu_001,pu_033,0.0
rock,pu_002,pu_033,0.0
rock,pu_003,pu_033,0.0
rock,pu_004,pu_033,0.0
rock,pu_005,pu_033,0.0
rock,pu_006,pu_033,0.0
rock,pu_007,pu_033,0.0
rock,pu_008,pu_033,0.0
rock,pu_009,pu_033,0.0
rock,pu_010,pu_033,0.0
rock,pu_011,pu_033,0.0
rock,pu_012,pu_033,0.0
rock,pu_013,pu_033,0.0
rock,pu_014,pu_033,0.0
rock,pu_015,pu_033,0.0
rock,pu_016,pu_033,0.0
rock,pu_017,pu_033,0.0
rock,pu_018,pu_033,0.0
rock,pu_019,pu_033,0.0
rock,pu_020,pu_033,0.0
rock,pu_021,pu_033,0.0
rock,pu_022,pu_033,0.0
rock,pu_023,pu_033,0.0
rock,pu_024,pu_033,0.0
rock,pu_025,pu_033,0.0
rock,pu_026,pu_033,0.0
rock,pu_027,pu_033,0.0
rock,pu_028,pu_033,0.0
rock,pu_029,pu_033,0.0
rock,pu_030,pu_033,0.0
rock,pu_031,pu_033,0.0
rock,pu_032,pu_033,0.0
rock,pu_033,pu_033,0.0
rock,pu_034,pu_033,0.0
rock,pu_035,pu_033,0.0
rock,pu_036,pu_033,0.0
rock,pu_037,pu_033,0.0
rock,pu_038,pu_033,0.0
rock,pu_039,pu_033,0.0
rock,pu_040,pu_033,0.0
rock,pu_041,pu_033,0.0
rock,pu_042,pu_033,0.0
rock,pu_043,pu_033,0.0
rock,pu_044,pu_033,0.0
rock,pu_045,pu_033,0.0
rock,pu_046,pu_033,0.0
rock,pu_047,pu_033,0.0
rock,pu_048,pu_033,0.0
rock,pu_049,pu_033,0.0
rock,pu_050,pu_033,0.0
rock,pu_051,pu_033,0.0
rock,pu_052,pu_033,0.0
rock,pu_053,pu_033,0.0
rock,pu_054,pu_033,0.0
rock,pu_055,pu_033,0.0
rock,pu_056,pu_033,0.0
rock,pu_057,pu_033,0.0
rock,pu_058,pu_033,0.0
rock,pu_059,pu_033,0.0
rock,pu_060,pu_033,0.0
rock,pu_061,pu_033,0.0
rock,pu_062,pu_033,0.0
rock,pu_063,pu_033,0.0
rock,pu_064,pu_033,0.0
rock,pu_065,pu_033,0.0
rock,pu_066,pu_033,0.0
rock,pu_067,pu_033,0.0
rock,pu_068,pu_033,0.0
rock,pu_069,pu_033,0.0
rock,pu_070,pu_033,0.0
rock,pu_071,pu_033,0.0
rock,pu_072,pu_033,0.0
rock,pu_073,pu_033,0.0
rock,pu_074,pu_033,0.0
rock,pu_075,pu_033,0.0
rock,pu_076,pu_033,0.0
rock,pu_077,pu_033,0.0
rock,pu_078,pu_033,0.0
rock,pu_079,pu_033,0.0
rock,pu_080,pu_033,0.0
rock,pu_001,pu_034,0.0
rock,pu_002,pu_034,0.0
rock,pu_003,pu_034,0.0
rock,pu_004,pu_034,0.0
rock,pu_005,pu_034,0.0
rock,pu_006,pu_034,0.0
rock,pu_007,pu_034,0.0
rock,pu_008,pu_034,0.0
rock,pu_009,pu_034,0.0
rock,pu_010,pu_034,0.0
rock,pu_011,pu_034,0.0
rock,pu_012,pu_034,0.0
rock,pu_013,pu_034,0.0
rock,pu_014,pu_034,0.0
rock,pu_015,pu_034,0.0
rock,pu_016,pu_034,0.0
rock,pu_017,pu_034,0.0
rock,pu_018,pu_034,0.0
rock,pu_019,pu_034,0.0
rock,pu_020,pu_034,0.0
rock,pu_021,pu_034,0.0
rock,pu_022,pu_034,0.0
rock,pu_023,pu_034,0.0
rock,pu_024,pu_034,0.0
rock,pu_025,pu_034,0.0
rock,pu_026,pu_034,0.0
rock,pu_027,pu_034,0.0
rock,pu_028,pu_034,0.0
rock,pu_029,pu_034,0.0
rock,pu_030,pu_034,0.0
rock,pu_031,pu_034,0.0
rock,pu_032,pu_034,0.0
rock,pu_033,pu_034,0.0
rock,pu_034,pu_034,0.0
rock,pu_035,pu_034,0.0
rock,pu_036,pu_034,0.0
rock,pu_037,pu_034,0.0
rock,pu_038,pu_034,0.0
rock,pu_039,pu_034,0.0
rock,pu_040,pu_034,0.0
rock,pu_041,pu_034,0.0
rock,pu_042,pu_034,0.0
rock,pu_043,pu_034,0.0
rock,pu_044,pu_034,0.0
rock,pu_045,pu_034,0.0
rock,pu_046,pu_034,0.0
rock,pu_047,pu_034,0.0
rock,pu_048,pu_034,0.0
rock,pu_049,pu_034,0.0
rock,pu_050,pu_034,0.0
rock,pu_051,pu_034,0.0
rock,pu_052,pu_034,0.0
rock,pu_053,pu_034,0.0
rock,pu_054,pu_034,0.0
rock,pu_055,pu_034,0.0
rock,pu_056,pu_034,0.0
rock,pu_057,pu_034,0.0
rock,pu_058,pu_034,0.0
rock,pu_059,pu_034,0.0
rock,pu_060,pu_034,0.0
rock,pu_061,pu_034,0.0
rock,pu_062,pu_034,0.0
rock,pu_063,pu_034,0.0
rock,pu_064,pu_034,0.0
rock,pu_065,pu_034,0.0
rock,pu_066,pu_034,0.0
rock,pu_067,pu_034,0.0
rock,pu_068,pu_034,0.0
rock,pu_069,pu_034,0.0
rock,pu_070,pu_034,0.0
rock,pu_071,pu_034,0.0
rock,pu_072,pu_034,0.0
rock,pu_073,pu_034,0.0
rock,pu_074,pu_034,0.0
rock,pu_075,pu_034,0.0
rock,pu_076,pu_034,0.0
rock,pu_077,pu_034,0.0
rock,pu_078,pu_034,0.0
rock,pu_079,pu_034,0.0
rock,pu_080,pu_034,0.0
rock,pu_001,pu_035,1.55463e-05
rock,pu_002,pu_035,1.5778800000000002e-05
rock,pu_003,pu_035,0.0
rock,pu_004,pu_035,0.0
rock,pu_005,pu_035,0.0
rock,pu_006,pu_035,0.0
rock,pu_007,pu_035,0.0
rock,pu_008,pu_035,0.0
rock,pu_009,pu_035,1.58505e-05
rock,pu_010,pu_035,1.60899e-05
rock,pu_011,pu_035,0.0
rock,pu_012,pu_035,0.0
rock,pu_013,pu_035,0.0
rock,pu_014,pu_035,0.0
rock,pu_015,pu_035,0.0
rock,pu_016,pu_035,0.0
rock,pu_017,pu_035,0.0
rock,pu_018,pu_035,0.0
rock,pu_019,pu_035,0.0
rock,pu_020,pu_035,0.0
rock,pu_021,pu_035,0.0
rock,pu_022,pu_035,0.0
rock,pu_023,pu_035,0.0
rock,pu_024,pu_035,0.0
rock,pu_025,pu_035,0.0
rock,pu_026,pu_035,0.0
rock,pu_027,pu_035,0.16751585060000002
rock,pu_028,pu_035,0.0538488637
rock,pu_029,pu_035,0.026194938600000002
rock,pu_030,pu_035,0.015439614
rock,pu_031,pu_035,0.0
rock,pu_032,pu_035,0.0
rock,pu_033,pu_035,0.0
rock,pu_034,pu_035,0.0
rock,pu_035,pu_035,0.0
rock,pu_036,pu_035,0.28717140820000003
rock,pu_037,pu_035,0.0
rock,pu_038,pu_035,0.0
rock,pu_039,pu_035,0.009085589100000001
rock,pu_040,pu_035,0.0065487346
rock,pu_041,pu_035,0.0
rock,pu_042,pu_035,0.0
rock,pu_043,pu_035,0.1675944214
rock,pu_044,pu_035,0.0
rock,pu_045,pu_035,0.0
rock,pu_046,pu_035,0.0
rock,pu_047,pu_035,0.0059778326
rock,pu_048,pu_035,0.0045673857
rock,pu_049,pu_035,0.0
rock,pu_050,pu_035,0.0
rock,pu_051,pu_035,0.0
rock,pu_052,pu_035,0.0
rock,pu_053,pu_035,0.0
rock,pu_054,pu_035,0.0
rock,pu_055,pu_035,0.0
rock,pu_056,pu_035,0.0042297427000000005
rock,pu_057,pu_035,0.0
rock,pu_058,pu_035,0.0
rock,pu_059,pu_035,0.0
rock,pu_060,pu_035,0.0
rock,pu_061,pu_035,0.0
rock,pu_062,pu_035,0.0
rock,pu_063,pu_035,0.0
rock,pu_064,pu_035,0.0031499543
rock,pu_065,pu_035,0.0
rock,pu_066,pu_035,0.0
rock,pu_067,pu_035,0.0
rock,pu_068,pu_035,0.0
rock,pu_069,pu_035,0.0
rock,pu_070,pu_035,0.0
rock,pu_071,pu_035,0.0020452676
rock,pu_072,pu_035,0.0024365988
rock,pu_073,pu_035,0.0
rock,pu_074,pu_035,0.0
rock,pu_075,pu_035,0.0
rock,pu_076,pu_035,0.0
rock,pu_077,pu_035,0.0
rock,pu_078,pu_035,0.0
rock,pu_079,pu_035,0.0019408341
rock,pu_080,pu_035,0.0019408341
rock,pu_001,pu_036,1.55463e-05
rock,pu_002,pu_036,1.5778800000000002e-05
rock,pu_003,pu_036,0.0
rock,pu_004,pu_036,0.0
rock,pu_005,pu_036,0.0
rock,pu_006,pu_036,0.0
rock,pu_007,pu_036,0.0
rock,pu_008,pu_036,0.0
rock,pu_009,pu_036,1.58505e-05
rock,pu_010,pu_036,1.60899e-05
rock,pu_011,pu_036,0.0
rock,pu_012,pu_036,0.0
rock,pu_013,pu_036,0.0
rock,pu_014,pu_036,0.0
rock,pu_015,pu_036,0.0
rock,pu_016,pu_036,0.0
rock,pu_017,pu_036,0.0
rock,pu_018,pu_036,0.0
rock,pu_019,pu_036,0.0
rock,pu_020,pu_036,0.0
rock,pu_021,pu_036,0.0
rock,pu_022,pu_036,0.0
rock,pu_023,pu_036,0.0
rock,pu_024,pu_036,0.0
rock,pu_025,pu_036,0.0
rock,pu_026,pu_036,0.0
rock,pu_027,pu_036,0.16751585060000002
rock,pu_028,pu_036,0.1675158507
rock,pu_029,pu_036,0.053769190200000004
rock,pu_030,pu_036,0.0261678976
rock,pu_031,pu_036,0.0
rock,pu_032,pu_036,0.0
rock,pu_033,pu_036,0.0
rock,pu_034,pu_036,0.0
rock,pu_035,pu_036,0.28717140820000003
rock,pu_036,pu_036,0.0
rock,pu_037,pu_036,0.0
rock,pu_038,pu_036,0.0
rock,pu_039,pu_036,0.0134422975
rock,pu_040,pu_036,0.009085589100000001
rock,pu_041,pu_036,0.0
rock,pu_042,pu_036,0.0
rock,pu_043,pu_036,0.1675944215
rock,pu_044,pu_036,0.0
rock,pu_045,pu_036,0.0
rock,pu_046,pu_036,0.0
rock,pu_047,pu_036,0.0081635441
rock,pu_048,pu_036,0.0059807839
rock,pu_049,pu_036,0.0
rock,pu_050,pu_036,0.0
rock,pu_051,pu_036,0.0
rock,pu_052,pu_036,0.0
rock,pu_053,pu_036,0.0
rock,pu_054,pu_036,0.0
rock,pu_055,pu_036,0.0
rock,pu_056,pu_036,0.005478920500000001
rock,pu_057,pu_036,0.0
rock,pu_058,pu_036,0.0
rock,pu_059,pu_036,0.0
rock,pu_060,pu_036,0.0
rock,pu_061,pu_036,0.0
rock,pu_062,pu_036,0.0
rock,pu_063,pu_036,0.0
rock,pu_064,pu_036,0.003930055
rock,pu_065,pu_036,0.0
rock,pu_066,pu_036,0.0
rock,pu_067,pu_036,0.0
rock,pu_068,pu_036,0.0
rock,pu_069,pu_036,0.0
rock,pu_070,pu_036,0.0
rock,pu_071,pu_036,0.0024396727
rock,pu_072,pu_036,0.0029561095
rock,pu_073,pu_036,0.0
rock,pu_074,pu_036,0.0
rock,pu_075,pu_036,0.0
rock,pu_076,pu_036,0.0
rock,pu_077,pu_036,0.0
rock,pu_078,pu_036,0.0
rock,pu_079,pu_036,0.0023041014
rock,pu_080,pu_036,0.0023041014
rock,pu_001,pu_037,0.0
rock,pu_002,pu_037,0.0
rock,pu_003,pu_037,0.0
rock,pu_004,pu_037,0.0
rock,pu_005,pu_037,0.0
rock,pu_006,pu_037,0.0
rock,pu_007,pu_037,0.0
rock,pu_008,pu_037,0.0
rock,pu_009,pu_037,0.0
rock,pu_010,pu_037,0.0
rock,pu_011,pu_037,0.0
rock,pu_012,pu_037,0.0
rock,pu_013,pu_037,0.0
rock,pu_014,pu_037,0.0
rock,pu_015,pu_037,0.0
rock,pu_016,pu_037,0.0
rock,pu_017,pu_037,0.0
rock,pu_018,pu_037,0.0
rock,pu_019,pu_037,0.0
rock,pu_020,pu_037,0.0
rock,pu_021,pu_037,0.0
rock,pu_022,pu_037,0.0
rock,pu_023,pu_037,0.0
rock,pu_024,pu_037,0.0
rock,pu_025,pu_037,0.0
rock,pu_026,pu_037,0.0
rock,pu_027,pu_037,0.0
rock,pu_028,pu_037,0.0
rock,pu_029,pu_037,0.0
rock,pu_030,pu_037,0.0
rock,pu_031,pu_037,0.0
rock,pu_032,pu_037,0.0
rock,pu_033,pu_037,0.0
rock,pu_034,pu_037,0.0
rock,pu_035,pu_037,0.0
rock,pu_036,pu_037,0.0
rock,pu_037,pu_037,0.0
rock,pu_038,pu_037,0.0
rock,pu_039,pu_037,0.0
rock,pu_040,pu_037,0.0
rock,pu_041,pu_037,0.0
rock,pu_042,pu_037,0.0
rock,pu_043,pu_037,0.0
rock,pu_044,pu_037,0.0
rock,pu_045,pu_037,0.0
rock,pu_046,pu_037,0.0
rock,pu_047,pu_037,0.0
rock,pu_048,pu_037,0.0
rock,pu_049,pu_037,0.0
rock,pu_050,pu_037,0.0
rock,pu_051,pu_037,0.0
rock,pu_052,pu_037,0.0
rock,pu_053,pu_037,0.0
rock,pu_054,pu_037,0.0
rock,pu_055,pu_037,0.0
rock,pu_056,pu_037,0.0
rock,pu_057,pu_037,0.0
rock,pu_058,pu_037,0.0
rock,pu_059,pu_037,0.0
rock,pu_060,pu_037,0.0
rock,pu_061,pu_037,0.0
rock,pu_062,pu_037,0.0
rock,pu_063,pu_037,0.0
rock,pu_064,pu_037,0.0
rock,pu_065,pu_037,0.0
rock,pu_066,pu_037,0.0
rock,pu_067,pu_037,0.0
rock,pu_068,pu_037,0.0
rock,pu_069,pu_037,0.0
rock,pu_070,pu_037,0.0
rock,pu_071,pu_037,0.0
rock,pu_072,pu_037,0.0
rock,pu_073,pu_037,0.0
rock,pu_074,pu_037,0.0
rock,pu_075,pu_037,0.0
rock,pu_076,pu_037,0.0
rock,pu_077,pu_037,0.0
rock,pu_078,pu_037,0.0
rock,pu_079,pu_037,0.0
rock,pu_080,pu_037,0.0
rock,pu_001,pu_038,0.0
rock,pu_002,pu_038,0.0
rock,pu_003,pu_038,0.0
rock,pu_004,pu_038,0.0
rock,pu_005,pu_038,0.0
rock,pu_006,pu_038,0.0
rock,pu_007,pu_038,0.0
rock,pu_008,pu_038,0.0
rock,pu_009,pu_038,0.0
rock,pu_010,pu_038,0.0
rock,pu_011,pu_038,0.0
rock,pu_012,pu_038,0.0
rock,pu_013,pu_038,0.0
rock,pu_014,pu_038,0.0
rock,pu_015,pu_038,0.0
rock,pu_016,pu_038,0.0
rock,pu_017,pu_038,0.0
rock,pu_018,pu_038,0.0
rock,pu_019,pu_038,0.0
rock,pu_020,pu_038,0.0
rock,pu_021,pu_038,0.0
rock,pu_022,pu_038,0.0
rock,pu_023,pu_038,0.0
rock,pu_024,pu_038,0.0
rock,pu_025,pu_038,0.0
rock,pu_026,pu_038,0.0
rock,pu_027,pu_038,0.0
rock,pu_028,pu_038,0.0
rock,pu_029,pu_038,0.0
rock,pu_030,pu_038,0.0
rock,pu_031,pu_038,0.0
rock,pu_032,pu_038,0.0
rock,pu_033,pu_038,0.0
rock,pu_034,pu_038,0.0
rock,pu_035,pu_038,0.0
rock,pu_036,pu_038,0.0
rock,pu_037,pu_038,0.0
rock,pu_038,pu_038,0.0
rock,pu_039,pu_038,0.0
rock,pu_040,pu_038,0.0
rock,pu_041,pu_038,0.0
rock,pu_042,pu_038,0.0
rock,pu_043,pu_038,0.0
rock,pu_044,pu_038,0.0
rock,pu_045,pu_038,0.0
rock,pu_046,pu_038,0.0
rock,pu_047,pu_038,0.0
rock,pu_048,pu_038,0.0
rock,pu_049,pu_038,0.0
rock,pu_050,pu_038,0.0
rock,pu_051,pu_038,0.0
rock,pu_052,pu_038,0.0
rock,pu_053,pu_038,0.0
rock,pu_054,pu_038,0.0
rock,pu_055,pu_038,0.0
rock,pu_056,pu_038,0.0
rock,pu_057,pu_038,0.0
rock,pu_058,pu_038,0.0
rock,pu_059,pu_038,0.0
rock,pu_060,pu_038,0.0
rock,pu_061,pu_038,0.0
rock,pu_062,pu_038,0.0
rock,pu_063,pu_038,0.0
rock,pu_064,pu_038,0.0
rock,pu_065,pu_038,0.0
rock,pu_066,pu_038,0.0
rock,pu_067,pu_038,0.0
rock,pu_068,pu_038,0.0
rock,pu_069,pu_038,0.0
rock,pu_070,pu_038,0.0
rock,pu_071,pu_038,0.0
rock,pu_072,pu_038,0.0
rock,pu_073,pu_038,0.0
rock,pu_074,pu_038,0.0
rock,pu_075,pu_038,0.0
rock,pu_076,pu_038,0.0
rock,pu_077,pu_038,0.0
rock,pu_078,pu_038,0.0
rock,pu_079,pu_038,0.0
rock,pu_080,pu_038,0.0
rock,pu_001,pu_039,1.4881e-05
rock,pu_002,pu_039,1.50987e-05
rock,pu_003,pu_039,0.0
rock,pu_004,pu_039,0.0
rock,pu_005,pu_039,0.0
rock,pu_006,pu_039,0.0
rock,pu_007,pu_039,0.0
rock,pu_008,pu_039,0.0
rock,pu_009,pu_039,1.5165700000000001e-05
rock,pu_010,pu_039,1.53897e-05
rock,pu_011,pu_039,0.0
rock,pu_012,pu_039,0.0
rock,pu_013,pu_039,0.0
rock,pu_014,pu_039,0.0
rock,pu_015,pu_039,0.0
rock,pu_016,pu_039,0.0
rock,pu_017,pu_039,0.0
rock,pu_018,pu_039,0.0
rock,pu_019,pu_039,0.0
rock,pu_020,pu_039,0.0
rock,pu_021,pu_039,0.0
rock,pu_022,pu_039,0.0
rock,pu_023,pu_039,0.0
rock,pu_024,pu_039,0.0
rock,pu_025,pu_039,0.0
rock,pu_026,pu_039,0.0
rock,pu_027,pu_039,0.015427375600000001
rock,pu_028,pu_039,0.0261678977
rock,pu_029,pu_039,0.053769190200000004
rock,pu_030,pu_039,0.16751585060000002
rock,pu_031,pu_039,0.0
rock,pu_032,pu_039,0.0
rock,pu_033,pu_039,0.0
rock,pu_034,pu_039,0.0
rock,pu_035,pu_039,0.009085589100000001
rock,pu_036,pu_039,0.0134422975
rock,pu_037,pu_039,0.0
rock,pu_038,pu_039,0.0
rock,pu_039,pu_039,0.0
rock,pu_040,pu_039,0.2871714081
