time,id1,id2,value
2002,pu_015,pu_014,0.151726156
2002,pu_016,pu_014,0.104903686
2002,pu_001,pu_015,-0.012838663
2002,pu_002,pu_015,0.012031985
2002,pu_003,pu_015,-0.006668015
2002,pu_004,pu_015,0.019374139
2002,pu_005,pu_015,0.001134605
2002,pu_006,pu_015,0.020942936
2002,pu_007,pu_015,0.015142936
2002,pu_008,pu_015,0.025390326
2002,pu_009,pu_015,0.045871166
2002,pu_010,pu_015,0.087090697
2002,pu_011,pu_015,0.112590697
2002,pu_012,pu_015,0.128400224
2002,pu_013,pu_015,0.068203686
2002,pu_014,pu_015,0.115026156
2002,pu_015,pu_015,0.121226156
2002,pu_016,pu_015,0.190367238
2002,pu_001,pu_016,0.0254
2002,pu_002,pu_016,0.0073
2002,pu_003,pu_016,3.20E-05
2002,pu_004,pu_016,-0.025425861
2002,pu_005,pu_016,-0.0054
2002,pu_006,pu_016,-0.0285
2002,pu_007,pu_016,0.017842936
2002,pu_008,pu_016,0.011590326
2002,pu_009,pu_016,0.001684004
2002,pu_010,pu_016,0.033827457
2002,pu_011,pu_016,0.094590697
2002,pu_012,pu_016,0.155700224
2002,pu_013,pu_016,0.05140197
2002,pu_014,pu_016,0.056713419
2002,pu_015,pu_016,0.109926156
2002,pu_016,pu_016,0.158467238
2003,pu_001,pu_001,0.206867238
2003,pu_002,pu_001,0.202922888
2003,pu_003,pu_001,0.144726156
2003,pu_004,pu_001,0.067175748
2003,pu_005,pu_001,0.070913419
2003,pu_006,pu_001,0.08678277
2003,pu_007,pu_001,0.02000197
2003,pu_008,pu_001,0.02990197
2003,pu_009,pu_001,0.145767238
2003,pu_010,pu_001,0.172110133
2003,pu_011,pu_001,0.145942175
2003,pu_012,pu_001,0.049813419
2003,pu_013,pu_001,0.091606338
2003,pu_014,pu_001,0.01110197
2003,pu_015,pu_001,0.05460197
2003,pu_016,pu_001,-0.0061
2003,pu_001,pu_002,0.186715751
2003,pu_002,pu_002,0.15688024
2003,pu_003,pu_002,0.11438024
2003,pu_004,pu_002,0.120213541
2003,pu_005,pu_002,0.20508532
2003,pu_006,pu_002,0.166797033
2003,pu_007,pu_002,0.145197033
2003,pu_008,pu_002,0.082716372
2003,pu_009,pu_002,0.069677573
2003,pu_010,pu_002,0.026804187
2003,pu_011,pu_002,0.040804187
2003,pu_012,pu_002,0.022690282
2003,pu_013,pu_002,0.035089893
2003,pu_014,pu_002,0.017032483
2003,pu_015,pu_002,0.016732483
2003,pu_016,pu_002,-0.001230275
2003,pu_001,pu_003,0.109813541
2003,pu_002,pu_003,0.13988024
2003,pu_003,pu_003,0.16648024
2003,pu_004,pu_003,0.183615751
2003,pu_005,pu_003,0.035516372
2003,pu_006,pu_003,0.179497033
2003,pu_007,pu_003,0.155497033
2003,pu_008,pu_003,0.15038532
2003,pu_009,pu_003,-0.032709718
2003,pu_010,pu_003,0.008104187
2003,pu_011,pu_003,0.025904187
2003,pu_012,pu_003,0.046277573
2003,pu_013,pu_003,0.041569725
2003,pu_014,pu_003,0.030832483
2003,pu_015,pu_003,0.033632483
2003,pu_016,pu_003,0.024489893
2003,pu_001,pu_004,0.030893537
2003,pu_002,pu_004,0.064703677
2003,pu_003,pu_004,0.17318024
2003,pu_004,pu_004,0.200115751
2003,pu_005,pu_004,0.022273809
2003,pu_006,pu_004,0.059764447
2003,pu_007,pu_004,0.099397033
2003,pu_008,pu_004,0.16948532
2003,pu_009,pu_004,-0.0067
2003,pu_010,pu_004,-0.0083
2003,pu_011,pu_004,0.010104187
2003,pu_012,pu_004,0.041077573
2003,pu_013,pu_004,-0.0141
2003,pu_014,pu_004,-0.0761
2003,pu_015,pu_004,0.059032483
2003,pu_016,pu_004,0.006589893
2003,pu_001,pu_005,0.170815751
2003,pu_002,pu_005,0.15808024
2003,pu_003,pu_005,0.074085235
2003,pu_004,pu_005,0.039702381
2003,pu_005,pu_005,0.19628532
2003,pu_006,pu_005,0.178497033
2003,pu_007,pu_005,0.006164399
2003,pu_008,pu_005,0.057473658
2003,pu_009,pu_005,0.120500224
2003,pu_010,pu_005,0.119890697
2003,pu_011,pu_005,0.037521878
2003,pu_012,pu_005,-0.007467754
2003,pu_013,pu_005,0.051794131
2003,pu_014,pu_005,0.03264067
2003,pu_015,pu_005,-0.014603292
2003,pu_016,pu_005,0.025213558
2003,pu_001,pu_006,0.216515751
2003,pu_002,pu_006,0.14718024
2003,pu_003,pu_006,0.15518024
2003,pu_004,pu_006,0.112667832
2003,pu_005,pu_006,0.15518532
2003,pu_006,pu_006,0.114697033
2003,pu_007,pu_006,0.105997033
2003,pu_008,pu_006,0.110016312
2003,pu_009,pu_006,0.169500224
2003,pu_010,pu_006,0.165190697
2003,pu_011,pu_006,0.156590697
2003,pu_012,pu_006,0.019216886
2003,pu_013,pu_006,0.026694131
2003,pu_014,pu_006,0.06264067
2003,pu_015,pu_006,0.02484067
2003,pu_016,pu_006,0.007868061
2003,pu_001,pu_007,0.087367832
2003,pu_002,pu_007,0.14638024
2003,pu_003,pu_007,0.21648024
2003,pu_004,pu_007,0.181615751
2003,pu_005,pu_007,0.125216312
2003,pu_006,pu_007,0.193397033
2003,pu_007,pu_007,0.164697033
2003,pu_008,pu_007,0.17698532
2003,pu_009,pu_007,0.037316886
2003,pu_010,pu_007,0.108390697
2003,pu_011,pu_007,0.139290697
2003,pu_012,pu_007,0.135200224
2003,pu_013,pu_007,0.103368061
2003,pu_014,pu_007,0.04284067
2003,pu_015,pu_007,0.06434067
2003,pu_016,pu_007,0.061594131
2003,pu_001,pu_008,0.088102381
2003,pu_002,pu_008,0.009385235
2003,pu_003,pu_008,0.12368024
2003,pu_004,pu_008,0.184915751
2003,pu_005,pu_008,0.063673658
2003,pu_006,pu_008,0.068364399
2003,pu_007,pu_008,0.126897033
2003,pu_008,pu_008,0.18758532
2003,pu_009,pu_008,0.041632246
2003,pu_010,pu_008,0.095021878
2003,pu_011,pu_008,0.118790697
2003,pu_012,pu_008,0.200800224
2003,pu_013,pu_008,-0.008586442
2003,pu_014,pu_008,0.011596708
2003,pu_015,pu_008,0.01014067
2003,pu_016,pu_008,0.038994131
2003,pu_001,pu_009,0.034829614
2003,pu_002,pu_009,0.080995112
2003,pu_003,pu_009,0.016748356
2003,pu_004,pu_009,0.023238698
2003,pu_005,pu_009,0.20848532
2003,pu_006,pu_009,0.139197033
2003,pu_007,pu_009,0.059469044
2003,pu_008,pu_009,-0.026078085
2003,pu_009,pu_009,0.200200224
2003,pu_010,pu_009,0.137390697
2003,pu_011,pu_009,0.04402183
2003,pu_012,pu_009,0.045932098
2003,pu_013,pu_009,0.228667238
2003,pu_014,pu_009,0.136626156
2003,pu_015,pu_009,0.086713473
2003,pu_016,pu_009,0.035602256
2003,pu_001,pu_010,0.097029614
2003,pu_002,pu_010,0.049495112
2003,pu_003,pu_010,0.052295112
2003,pu_004,pu_010,0.052052163
2003,pu_005,pu_010,0.13488532
2003,pu_006,pu_010,0.128897033
2003,pu_007,pu_010,0.162297033
2003,pu_008,pu_010,0.043470756
2003,pu_009,pu_010,0.196000224
2003,pu_010,pu_010,0.140490697
2003,pu_011,pu_010,0.128890697
2003,pu_012,pu_010,0.052416825
2003,pu_013,pu_010,0.208867238
2003,pu_014,pu_010,0.183826156
2003,pu_015,pu_010,0.178426156
2003,pu_016,pu_010,0.041303747
2003,pu_001,pu_011,0.030552163
2003,pu_002,pu_011,0.054495112
2003,pu_003,pu_011,0.083195112
2003,pu_004,pu_011,0.063829614
2003,pu_005,pu_011,0.044170756
2003,pu_006,pu_011,0.095597033
2003,pu_007,pu_011,0.117897033
2003,pu_008,pu_011,0.15378532
2003,pu_009,pu_011,0.088216825
2003,pu_010,pu_011,0.100790697
2003,pu_011,pu_011,0.168590697
2003,pu_012,pu_011,0.115100224
2003,pu_013,pu_011,0.082303747
2003,pu_014,pu_011,0.084226156
2003,pu_015,pu_011,0.203626156
2003,pu_016,pu_011,0.227367238
2003,pu_001,pu_012,-0.002361302
2003,pu_002,pu_012,0.039248356
2003,pu_003,pu_012,0.089395112
2003,pu_004,pu_012,0.055429614
2003,pu_005,pu_012,-0.035078085
2003,pu_006,pu_012,0.062369044
2003,pu_007,pu_012,0.106797033
2003,pu_008,pu_012,0.14508532
2003,pu_009,pu_012,0.015532098
2003,pu_010,pu_012,0.04712183
2003,pu_011,pu_012,0.119590697
2003,pu_012,pu_012,0.177200224
2003,pu_013,pu_012,0.061102256
2003,pu_014,pu_012,0.056713473
2003,pu_015,pu_012,0.201626156
2003,pu_016,pu_012,0.232367238
2003,pu_001,pu_013,0.045674139
2003,pu_002,pu_013,-0.003868015
2003,pu_003,pu_013,-0.0347
2003,pu_004,pu_013,0.0033
2003,pu_005,pu_013,0.067190326
2003,pu_006,pu_013,-0.026357064
2003,pu_007,pu_013,-0.0148
2003,pu_008,pu_013,-0.0384
2003,pu_009,pu_013,0.184400224
2003,pu_010,pu_013,0.115190697
2003,pu_011,pu_013,-0.013672543
2003,pu_012,pu_013,0.030184004
2003,pu_013,pu_013,0.189667238
2003,pu_014,pu_013,0.154926156
2003,pu_015,pu_013,0.083413419
2003,pu_016,pu_013,0.04550197
2003,pu_001,pu_014,0.037774139
2003,pu_002,pu_014,-0.008868015
2003,pu_003,pu_014,-0.023968015
2003,pu_004,pu_014,-0.006838663
2003,pu_005,pu_014,0.058490326
2003,pu_006,pu_014,0.053742936
2003,pu_007,pu_014,0.061742936
2003,pu_008,pu_014,0.011434605
2003,pu_009,pu_014,0.134000224
2003,pu_010,pu_014,0.093190697
2003,pu_011,pu_014,0.147490697
2003,pu_012,pu_014,0.049471166
2003,pu_013,pu_014,0.197067238
2003,pu_014,pu_014,0.183926156
2003,pu_015,pu_014,0.202126156
2003,pu_016,pu_014,0.142003686
2003,pu_001,pu_015,-0.025238663
2003,pu_002,pu_015,0.032631985
2003,pu_003,pu_015,0.031831985
2003,pu_004,pu_015,0.045474139
2003,pu_005,pu_015,0.007034605
2003,pu_006,pu_015,0.040842936
2003,pu_007,pu_015,0.027142936
2003,pu_008,pu_015,0.033790326
2003,pu_009,pu_015,0.038971166
2003,pu_010,pu_015,0.093990697
2003,pu_011,pu_015,0.148690697
2003,pu_012,pu_015,0.157000224
2003,pu_013,pu_015,0.069203686
2003,pu_014,pu_015,0.146626156
2003,pu_015,pu_015,0.142226156
2003,pu_016,pu_015,0.225067238
2003,pu_001,pu_016,-0.0077
2003,pu_002,pu_016,-0.0121
2003,pu_003,pu_016,-0.017368015
2003,pu_004,pu_016,-0.015325861
2003,pu_005,pu_016,-0.0244
2003,pu_006,pu_016,-0.047
2003,pu_007,pu_016,0.019942936
2003,pu_008,pu_016,0.050090326
2003,pu_009,pu_016,0.023384004
2003,pu_010,pu_016,0.065827457
2003,pu_011,pu_016,0.102890697
2003,pu_012,pu_016,0.167000224
2003,pu_013,pu_016,0.04250197
2003,pu_014,pu_016,0.094013419
2003,pu_015,pu_016,0.145526156
2003,pu_016,pu_016,0.218467238
2004,pu_001,pu_001,0.142467238
2004,pu_002,pu_001,0.171122888
2004,pu_003,pu_001,0.104926156
2004,pu_004,pu_001,0.031875748
2004,pu_005,pu_001,0.056513419
2004,pu_006,pu_001,0.07158277
2004,pu_007,pu_001,0.01270197
2004,pu_008,pu_001,0.02350197
2004,pu_009,pu_001,0.112067238
2004,pu_010,pu_001,0.177210133
2004,pu_011,pu_001,0.142942175
2004,pu_012,pu_001,0.037313419
2004,pu_013,pu_001,0.056806338
2004,pu_014,pu_001,-0.00019803
2004,pu_015,pu_001,0.04270197
2004,pu_016,pu_001,0.0241
2004,pu_001,pu_002,0.149215751
2004,pu_002,pu_002,0.12428024
2004,pu_003,pu_002,0.07158024
2004,pu_004,pu_002,0.089913541
2004,pu_005,pu_002,0.17768532
2004,pu_006,pu_002,0.124997033
2004,pu_007,pu_002,0.114997033
2004,pu_008,pu_002,0.090216372
2004,pu_009,pu_002,0.054677573
2004,pu_010,pu_002,0.010104187
2004,pu_011,pu_002,0.028204187
2004,pu_012,pu_002,0.014890282
2004,pu_013,pu_002,0.048789893
2004,pu_014,pu_002,0.019332483
2004,pu_015,pu_002,-0.012067517
2004,pu_016,pu_002,-0.010330275
2004,pu_001,pu_003,0.084513541
2004,pu_002,pu_003,0.09858024
2004,pu_003,pu_003,0.13738024
2004,pu_004,pu_003,0.172715751
2004,pu_005,pu_003,-8.36E-05
2004,pu_006,pu_003,0.132397033
2004,pu_007,pu_003,0.114097033
2004,pu_008,pu_003,0.12188532
2004,pu_009,pu_003,-0.029509718
2004,pu_010,pu_003,0.010604187
2004,pu_011,pu_003,0.021704187
2004,pu_012,pu_003,0.037677573
2004,pu_013,pu_003,0.044369725
2004,pu_014,pu_003,0.033932483
2004,pu_015,pu_003,0.028032483
2004,pu_016,pu_003,-0.003310107
2004,pu_001,pu_004,0.024993537
2004,pu_002,pu_004,0.054703677
2004,pu_003,pu_004,0.15388024
2004,pu_004,pu_004,0.134715751
2004,pu_005,pu_004,-0.005526191
2004,pu_006,pu_004,0.052764447
2004,pu_007,pu_004,0.059097033
2004,pu_008,pu_004,0.15828532
2004,pu_009,pu_004,0.0191
2004,pu_010,pu_004,0.0104
2004,pu_011,pu_004,-0.029095813
2004,pu_012,pu_004,0.009877573
2004,pu_013,pu_004,-0.0146
2004,pu_014,pu_004,-0.0799
2004,pu_015,pu_004,0.039132483
2004,pu_016,pu_004,-0.029910107
2004,pu_001,pu_005,0.149215751
2004,pu_002,pu_005,0.12388024
2004,pu_003,pu_005,0.059585235
2004,pu_004,pu_005,0.058702381
2004,pu_005,pu_005,0.16918532
2004,pu_006,pu_005,0.167297033
2004,pu_007,pu_005,0.004164399
2004,pu_008,pu_005,0.025073658
2004,pu_009,pu_005,0.068500224
2004,pu_010,pu_005,0.116590697
2004,pu_011,pu_005,0.010521878
2004,pu_012,pu_005,-0.035267754
2004,pu_013,pu_005,0.046494131
2004,pu_014,pu_005,0.01154067
2004,pu_015,pu_005,0.003196708
2004,pu_016,pu_005,0.045013558
2004,pu_001,pu_006,0.200615751
2004,pu_002,pu_006,0.09408024
2004,pu_003,pu_006,0.14488024
2004,pu_004,pu_006,0.082967832
2004,pu_005,pu_006,0.12188532
2004,pu_006,pu_006,0.046497033
2004,pu_007,pu_006,0.086797033
2004,pu_008,pu_006,0.097416312
2004,pu_009,pu_006,0.160700224
2004,pu_010,pu_006,0.144090697
2004,pu_011,pu_006,0.107290697
2004,pu_012,pu_006,-0.004883114
2004,pu_013,pu_006,-0.009005869
2004,pu_014,pu_006,0.03074067
2004,pu_015,pu_006,-0.00315933
2004,pu_016,pu_006,0.003468061
2004,pu_001,pu_007,0.069967832
2004,pu_002,pu_007,0.09868024
2004,pu_003,pu_007,0.19678024
2004,pu_004,pu_007,0.147915751
2004,pu_005,pu_007,0.085516312
2004,pu_006,pu_007,0.155197033
2004,pu_007,pu_007,0.098497033
2004,pu_008,pu_007,0.15478532
2004,pu_009,pu_007,0.005916886
2004,pu_010,pu_007,0.100690697
2004,pu_011,pu_007,0.120990697
2004,pu_012,pu_007,0.130100224
2004,pu_013,pu_007,0.111868061
2004,pu_014,pu_007,0.02704067
2004,pu_015,pu_007,0.05334067
2004,pu_016,pu_007,0.047394131
2004,pu_001,pu_008,0.078902381
2004,pu_002,pu_008,-0.010114765
2004,pu_003,pu_008,0.08408024
2004,pu_004,pu_008,0.170215751
2004,pu_005,pu_008,0.066273658
2004,pu_006,pu_008,0.033864399
2004,pu_007,pu_008,0.074597033
2004,pu_008,pu_008,0.13648532
2004,pu_009,pu_008,0.040232246
2004,pu_010,pu_008,0.072521878
2004,pu_011,pu_008,0.078690697
2004,pu_012,pu_008,0.184800224
2004,pu_013,pu_008,0.004013558
2004,pu_014,pu_008,0.018396708
2004,pu_015,pu_008,0.01694067
2004,pu_016,pu_008,0.020794131
2004,pu_001,pu_009,0.001229614
2004,pu_002,pu_009,0.051895112
2004,pu_003,pu_009,-0.006251644
2004,pu_004,pu_009,0.023238698
2004,pu_005,pu_009,0.18108532
2004,pu_006,pu_009,0.097697033
2004,pu_007,pu_009,0.055069044
2004,pu_008,pu_009,-0.042378085
2004,pu_009,pu_009,0.144300224
2004,pu_010,pu_009,0.109590697
2004,pu_011,pu_009,0.01272183
2004,pu_012,pu_009,0.017032098
2004,pu_013,pu_009,0.208467238
2004,pu_014,pu_009,0.088126156
2004,pu_015,pu_009,0.094313473
2004,pu_016,pu_009,0.033902256
2004,pu_001,pu_010,0.096229614
2004,pu_002,pu_010,0.037395112
2004,pu_003,pu_010,0.022395112
2004,pu_004,pu_010,0.066152163
2004,pu_005,pu_010,0.09748532
2004,pu_006,pu_010,0.108797033
2004,pu_007,pu_010,0.147697033
2004,pu_008,pu_010,0.011670756
2004,pu_009,pu_010,0.149000224
2004,pu_010,pu_010,0.086790697
2004,pu_011,pu_010,0.082590697
2004,pu_012,pu_010,0.045916825
2004,pu_013,pu_010,0.164367238
2004,pu_014,pu_010,0.155326156
2004,pu_015,pu_010,0.150426156
2004,pu_016,pu_010,0.022903747
2004,pu_001,pu_011,0.046452163
2004,pu_002,pu_011,0.031895112
2004,pu_003,pu_011,0.068995112
2004,pu_004,pu_011,0.051929614
2004,pu_005,pu_011,0.011170756
2004,pu_006,pu_011,0.057497033
2004,pu_007,pu_011,0.058897033
2004,pu_008,pu_011,0.11138532
2004,pu_009,pu_011,0.048916825
2004,pu_010,pu_011,0.082590697
2004,pu_011,pu_011,0.121790697
2004,pu_012,pu_011,0.090800224
2004,pu_013,pu_011,0.088803747
2004,pu_014,pu_011,0.040226156
2004,pu_015,pu_011,0.159926156
2004,pu_016,pu_011,0.182367238
2004,pu_001,pu_012,-0.006961302
2004,pu_002,pu_012,0.018748356
2004,pu_003,pu_012,0.059195112
2004,pu_004,pu_012,0.041329614
2004,pu_005,pu_012,-0.056578085
2004,pu_006,pu_012,0.047069044
2004,pu_007,pu_012,0.072897033
2004,pu_008,pu_012,0.11258532
2004,pu_009,pu_012,0.006832098
2004,pu_010,pu_012,-0.00067817
2004,pu_011,pu_012,0.088490697
2004,pu_012,pu_012,0.128700224
2004,pu_013,pu_012,0.065302256
2004,pu_014,pu_012,0.056013473
2004,pu_015,pu_012,0.169926156
2004,pu_016,pu_012,0.216267238
2004,pu_001,pu_013,0.055174139
2004,pu_002,pu_013,-0.012468015
2004,pu_003,pu_013,-0.0547
2004,pu_004,pu_013,0.0268
2004,pu_005,pu_013,0.023690326
2004,pu_006,pu_013,-0.037257064
2004,pu_007,pu_013,-0.0325
2004,pu_008,pu_013,-0.0549
2004,pu_009,pu_013,0.132300224
2004,pu_010,pu_013,0.071490697
2004,pu_011,pu_013,-0.008072543
2004,pu_012,pu_013,0.030684004
2004,pu_013,pu_013,0.143167238
2004,pu_014,pu_013,0.098326156
2004,pu_015,pu_013,0.061113419
2004,pu_016,pu_013,0.03740197
2004,pu_001,pu_014,0.013574139
2004,pu_002,pu_014,-0.016968015
2004,pu_003,pu_014,-0.023568015
2004,pu_004,pu_014,0.007761337
2004,pu_005,pu_014,0.031590326
2004,pu_006,pu_014,0.006142936
2004,pu_007,pu_014,0.024642936
2004,pu_008,pu_014,0.004034605
2004,pu_009,pu_014,0.112200224
2004,pu_010,pu_014,0.035890697
2004,pu_011,pu_014,0.108990697
2004,pu_012,pu_014,0.017471166
2004,pu_013,pu_014,0.183267238
2004,pu_014,pu_014,0.143126156
2004,pu_015,pu_014,0.174526156
2004,pu_016,pu_014,0.101403686
2004,pu_001,pu_015,-0.027338663
2004,pu_002,pu_015,0.019831985
2004,pu_003,pu_015,0.038031985
2004,pu_004,pu_015,0.022574139
2004,pu_005,pu_015,-0.013265395
2004,pu_006,pu_015,0.033942936
2004,pu_007,pu_015,0.019642936
2004,pu_008,pu_015,0.036090326
2004,pu_009,pu_015,0.043971166
2004,pu_010,pu_015,0.060190697
2004,pu_011,pu_015,0.109390697
2004,pu_012,pu_015,0.125000224
2004,pu_013,pu_015,0.063103686
2004,pu_014,pu_015,0.110326156
2004,pu_015,pu_015,0.086326156
2004,pu_016,pu_015,0.170867238
2004,pu_001,pu_016,0.0206
2004,pu_002,pu_016,-0.0014
2004,pu_003,pu_016,-0.043168015
2004,pu_004,pu_016,-0.038325861
2004,pu_005,pu_016,-0.0135
2004,pu_006,pu_016,-0.0708
2004,pu_007,pu_016,0.027642936
2004,pu_008,pu_016,0.008290326
2004,pu_009,pu_016,0.001184004
2004,pu_010,pu_016,0.059327457
2004,pu_011,pu_016,0.095090697
2004,pu_012,pu_016,0.131900224
2004,pu_013,pu_016,0.03040197
2004,pu_014,pu_016,0.050913419
2004,pu_015,pu_016,0.092726156
2004,pu_016,pu_016,0.157967238
2005,pu_001,pu_001,0.199567238
2005,pu_002,pu_001,0.228022888
2005,pu_003,pu_001,0.128326156
2005,pu_004,pu_001,0.064175748
2005,pu_005,pu_001,0.096613419
2005,pu_006,pu_001,0.08788277
2005,pu_007,pu_001,0.05180197
2005,pu_008,pu_001,0.02920197
2005,pu_009,pu_001,0.137067238
2005,pu_010,pu_001,0.167710133
2005,pu_011,pu_001,0.158142175
2005,pu_012,pu_001,0.007913419
2005,pu_013,pu_001,0.074806338
2005,pu_014,pu_001,0.02500197
2005,pu_015,pu_001,0.03230197
2005,pu_016,pu_001,-0.0032
2005,pu_001,pu_002,0.203315751
2005,pu_002,pu_002,0.14428024
2005,pu_003,pu_002,0.09148024
2005,pu_004,pu_002,0.131613541
2005,pu_005,pu_002,0.22168532
2005,pu_006,pu_002,0.142297033
2005,pu_007,pu_002,0.122897033
2005,pu_008,pu_002,0.109816372
2005,pu_009,pu_002,0.053577573
2005,pu_010,pu_002,0.041404187
2005,pu_011,pu_002,0.066404187
2005,pu_012,pu_002,0.035890282
2005,pu_013,pu_002,0.062889893
2005,pu_014,pu_002,0.048832483
2005,pu_015,pu_002,-0.020667517
2005,pu_016,pu_002,0.004069725
2005,pu_001,pu_003,0.114313541
2005,pu_002,pu_003,0.11408024
2005,pu_003,pu_003,0.17028024
2005,pu_004,pu_003,0.184915751
2005,pu_005,pu_003,0.035216372
2005,pu_006,pu_003,0.132997033
2005,pu_007,pu_003,0.133197033
2005,pu_008,pu_003,0.14038532
2005,pu_009,pu_003,-0.038209718
2005,pu_010,pu_003,0.047804187
2005,pu_011,pu_003,0.070404187
2005,pu_012,pu_003,0.036977573
2005,pu_013,pu_003,0.027769725
2005,pu_014,pu_003,0.018332483
2005,pu_015,pu_003,0.032732483
2005,pu_016,pu_003,-0.004210107
2005,pu_001,pu_004,0.050693537
2005,pu_002,pu_004,0.097403677
2005,pu_003,pu_004,0.18738024
2005,pu_004,pu_004,0.164215751
2005,pu_005,pu_004,-0.003426191
2005,pu_006,pu_004,0.069064447
2005,pu_007,pu_004,0.078397033
2005,pu_008,pu_004,0.20518532
2005,pu_009,pu_004,0.0198
2005,pu_010,pu_004,-0.0044
2005,pu_011,pu_004,0.006604187
2005,pu_012,pu_004,0.041077573
2005,pu_013,pu_004,-0.0496
2005,pu_014,pu_004,-0.06
2005,pu_015,pu_004,0.055932483
2005,pu_016,pu_004,-0.006610107
2005,pu_001,pu_005,0.163315751
2005,pu_002,pu_005,0.15408024
2005,pu_003,pu_005,0.083785235
2005,pu_004,pu_005,0.081702381
2005,pu_005,pu_005,0.23508532
2005,pu_006,pu_005,0.213297033
2005,pu_007,pu_005,0.030464399
2005,pu_008,pu_005,0.054273658
2005,pu_009,pu_005,0.079800224
2005,pu_010,pu_005,0.127390697
2005,pu_011,pu_005,0.009321878
2005,pu_012,pu_005,-0.030567754
2005,pu_013,pu_005,0.048294131
2005,pu_014,pu_005,0.03464067
2005,pu_015,pu_005,-0.003603292
2005,pu_016,pu_005,0.031913558
2005,pu_001,pu_006,0.236515751
2005,pu_002,pu_006,0.10478024
2005,pu_003,pu_006,0.16128024
2005,pu_004,pu_006,0.086067832
2005,pu_005,pu_006,0.15098532
2005,pu_006,pu_006,0.095197033
2005,pu_007,pu_006,0.142897033
2005,pu_008,pu_006,0.145416312
2005,pu_009,pu_006,0.160900224
2005,pu_010,pu_006,0.175490697
2005,pu_011,pu_006,0.125490697
2005,pu_012,pu_006,0.006416886
2005,pu_013,pu_006,0.002694131
2005,pu_014,pu_006,0.06244067
2005,pu_015,pu_006,-0.00115933
2005,pu_016,pu_006,0.018268061
2005,pu_001,pu_007,0.094067832
2005,pu_002,pu_007,0.10508024
2005,pu_003,pu_007,0.23878024
2005,pu_004,pu_007,0.197715751
2005,pu_005,pu_007,0.113316312
2005,pu_006,pu_007,0.194597033
2005,pu_007,pu_007,0.122697033
2005,pu_008,pu_007,0.16808532
2005,pu_009,pu_007,0.009916886
2005,pu_010,pu_007,0.142990697
2005,pu_011,pu_007,0.175790697
2005,pu_012,pu_007,0.160600224
2005,pu_013,pu_007,0.094868061
2005,pu_014,pu_007,0.03864067
2005,pu_015,pu_007,0.07284067
2005,pu_016,pu_007,0.080994131
2005,pu_001,pu_008,0.066002381
2005,pu_002,pu_008,-0.002114765
2005,pu_003,pu_008,0.11658024
2005,pu_004,pu_008,0.205315751
2005,pu_005,pu_008,0.076673658
2005,pu_006,pu_008,0.062164399
2005,pu_007,pu_008,0.086397033
2005,pu_008,pu_008,0.19938532
2005,pu_009,pu_008,0.026632246
2005,pu_010,pu_008,0.100621878
2005,pu_011,pu_008,0.115790697
2005,pu_012,pu_008,0.211600224
2005,pu_013,pu_008,0.022213558
2005,pu_014,pu_008,0.009996708
2005,pu_015,pu_008,0.04064067
2005,pu_016,pu_008,0.045594131
2005,pu_001,pu_009,0.015929614
2005,pu_002,pu_009,0.066895112
2005,pu_003,pu_009,0.002848356
2005,pu_004,pu_009,0.040938698
2005,pu_005,pu_009,0.23448532
2005,pu_006,pu_009,0.104197033
2005,pu_007,pu_009,0.067969044
2005,pu_008,pu_009,-0.041178085
2005,pu_009,pu_009,0.213300224
2005,pu_010,pu_009,0.147890697
2005,pu_011,pu_009,0.01772183
2005,pu_012,pu_009,0.014032098
2005,pu_013,pu_009,0.232967238
2005,pu_014,pu_009,0.125626156
2005,pu_015,pu_009,0.112813473
2005,pu_016,pu_009,0.055402256
2005,pu_001,pu_010,0.120029614
2005,pu_002,pu_010,0.083695112
2005,pu_003,pu_010,0.055995112
2005,pu_004,pu_010,0.046852163
2005,pu_005,pu_010,0.12438532
2005,pu_006,pu_010,0.123497033
2005,pu_007,pu_010,0.163597033
2005,pu_008,pu_010,0.005670756
2005,pu_009,pu_010,0.204900224
2005,pu_010,pu_010,0.137490697
2005,pu_011,pu_010,0.133490697
2005,pu_012,pu_010,0.075116825
2005,pu_013,pu_010,0.191867238
2005,pu_014,pu_010,0.205626156
2005,pu_015,pu_010,0.174826156
2005,pu_016,pu_010,0.043103747
2005,pu_001,pu_011,0.036752163
2005,pu_002,pu_011,0.042795112
2005,pu_003,pu_011,0.107695112
2005,pu_004,pu_011,0.084829614
2005,pu_005,pu_011,0.029170756
2005,pu_006,pu_011,0.102397033
2005,pu_007,pu_011,0.079297033
2005,pu_008,pu_011,0.11518532
2005,pu_009,pu_011,0.089816825
2005,pu_010,pu_011,0.105190697
2005,pu_011,pu_011,0.146290697
2005,pu_012,pu_011,0.105500224
2005,pu_013,pu_011,0.128703747
2005,pu_014,pu_011,0.088026156
2005,pu_015,pu_011,0.215526156
2005,pu_016,pu_011,0.188767238
2005,pu_001,pu_012,-0.035561302
2005,pu_002,pu_012,0.024148356
2005,pu_003,pu_012,0.078095112
2005,pu_004,pu_012,0.065029614
2005,pu_005,pu_012,-0.043578085
2005,pu_006,pu_012,0.068769044
2005,pu_007,pu_012,0.097897033
2005,pu_008,pu_012,0.12788532
2005,pu_009,pu_012,0.020432098
2005,pu_010,pu_012,0.04692183
2005,pu_011,pu_012,0.112990697
