,pu_001,pu_002,pu_003,pu_004,pu_005,pu_006,pu_007,pu_008,pu_009,pu_010,pu_011,pu_012,pu_013,pu_014,pu_015,pu_016,pu_017,pu_018,pu_019,pu_020,pu_021,pu_022,pu_023,pu_024,pu_025,pu_026,pu_027,pu_028,pu_029,pu_030,pu_031,pu_032,pu_033,pu_034,pu_035,pu_036,pu_037,pu_038,pu_039,pu_040,pu_041,pu_042,pu_043,pu_044,pu_045,pu_046,pu_047,pu_048,pu_049,pu_050,pu_051,pu_052,pu_053,pu_054,pu_055,pu_056,pu_057,pu_058,pu_059,pu_060,pu_061,pu_062,pu_063,pu_064,pu_065,pu_066,pu_067,pu_068,pu_069,pu_070,pu_071,pu_072,pu_073,pu_074,pu_075,pu_076,pu_077,pu_078,pu_079,pu_080
pu_047,0.0,0.0056326448,0.0115346055,0.018605937,0.0240903262,0.0240903262,0.0240903262,0.0240903262,0.0,0.011458656400000001,0.0120084914,0.0240903262,0.0240903262,0.0240903262,0.0240903262,0,0.0026342903,0.0171721221,0.0324631504,0.0648581118,0.0895496426,0.0895496426,0.0895496426,0.0911610645,0.0043219148,0.0455971801,0.049102075200000005,0.1314853201,0.1314853201,0.1314853201,0.1314853201,0,0.0043785835,0.0246308262,0.0459624592,0.0946853638,0.1314853201,0.1314853201,0.1314853201,0.1314853201,0.0044736582,0.045842117700000004,0.049338362600000005,0.1314853201,0.1314853201,0.1314853201,0.1314853201,0,0.0044736791,0.024754579800000003,0.0461163199,0.0947520646,0.1314853201,0.1314853201,0.1314853201,0.1314853201,0.0044738087,0.0458421787,0.049338420800000005,0.1314853201,0.1314853201,0.1314853201,0.1314853201,0,0.0044738089,0.0247774447,0.046116372,0.0945623616,0.1314853201,0.1314853201,0.1314853201,0.1314853201,0.0044738089,0.046116372,0.046116372,0.1314853201,0.1314853201,0.1314853201,0.1314853201,0
pu_048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pu_049,0.0214949606,0.0214949606,0.0214949606,0.0152079624,0.010331887000000001,0.0037715424000000003,0.0,0.0,0.0214949606,0.0214949606,0.0210736368,0.010331887000000001,0.0094297077,0.0,0.0,0,0.082006413,0.082006413,0.082006413,0.0532744089,0.0313749315,0.013347171500000001,0.0033710482000000003,0.0034540338000000003,0.1207723044,0.1207723044,0.117907019,0.04485589,0.0414220155,0.0055306673,0.0055306673,0,0.1259398621,0.1259398621,0.1259398621,0.08092779900000001,0.046960533400000004,0.0206419961,0.006312963,0.006276644400000001,0.13460960530000002,0.13460960530000002,0.1314347684,0.0504915474,0.046748483300000004,0.0076254404,0.0076254404,0,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.0866894277,0.0504962794,0.0227560587,0.007631057100000001,0.0076290855000000005,0.13460960530000002,0.13460960530000002,0.1314360563,0.0505256279,0.0467831209,0.0076658927,0.0076658841,0,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.0868928482,0.050525671800000005,0.0228945088,0.0076659448,0.0076659448,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.050525671800000005,0.0504941613,0.0076659448,0.0076659448,0
pu_050,0.0125660583,0.0125660583,0.0125660583,0.009347431,0.006851125400000001,0.0025009284,0.0,0.0,0.0125660583,0.0125660583,0.0123503616,0.006851125400000001,0.0062528858,0.0,0.0,0,0.070658885,0.070658885,0.070658885,0.0559501891,0.044739251,0.020676083600000002,0.0073019881,0.0074817423,0.1078753147,0.1078753147,0.1064085032,0.06901179610000001,0.0640317779,0.0119799139,0.0119799139,0,0.1128246561,0.1128246561,0.1128246561,0.0897650497,0.0723639419,0.0340835166,0.0132444494,0.0131857424,0.12112829230000001,0.12112829230000001,0.11950006120000001,0.0779879222,0.07251978170000001,0.0153659928,0.0153659928,0,0.12112829230000001,0.12112829230000001,0.12112829230000001,0.09655221180000001,0.0779903886,0.037466311100000003,0.0153709341,0.015369199600000001,0.12112829230000001,0.12112829230000001,0.1195007325,0.0780056851,0.07253910300000001,0.0154015806,0.015401573000000002,0,0.12112829230000001,0.12112829230000001,0.12112829230000001,0.0966566745,0.078005708,0.0376455912,0.0154016264,0.0154016264,0.12112829230000001,0.12112829230000001,0.12112829230000001,0.078005708,0.07795968140000001,0.0154016264,0.0154016264,0
pu_051,0.0031976751,0.0031976751,0.0031976751,0.0031976751,0.0031976751,0.0011672763,0.0,0.0,0.0031976751,0.0031976751,0.0031976751,0.0031976751,0.0029184544,0.0,0.0,0,0.058733469100000005,0.058733469100000005,0.058733469100000005,0.058733469100000005,0.058733469100000005,0.0283619448,0.0114360769,0.011717600600000001,0.09431176840000001,0.09431176840000001,0.09431176840000001,0.09431176840000001,0.08771480990000001,0.018762454,0.018762454,0,0.09902355410000001,0.09902355410000001,0.09902355410000001,0.09902355410000001,0.09902355410000001,0.0482107487,0.020551687500000002,0.0204686211,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.09964833120000001,0.0235535303,0.0235535303,0,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.0529753652,0.023557736500000002,0.02355626,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.0996509799,0.023583824,0.0235838175,0,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.053197239300000004,0.023583863,0.023583863,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.10686736200000001,0.023583863,0.023583863,0
pu_052,0.0013942449,0.0022749063000000003,0.0031976751,0.0031976751,0.0031976751,0.0023123840000000002,0.0018034301,0.0018034301,0.0013942449,0.0031858005,0.0031976751,0.0031976751,0.0030759297,0.0018034301,0.0018034301,0,0.0320475396,0.0450584777,0.058733469100000005,0.058733469100000005,0.058733469100000005,0.0454980306,0.0381220065,0.0390160664,0.0516851824,0.0940310958,0.09431176840000001,0.09431176840000001,0.09143695900000001,0.061389039900000004,0.061389039900000004,0,0.054608681400000005,0.076237784,0.09902355410000001,0.09902355410000001,0.09902355410000001,0.0769720243,0.06496656020000001,0.0648004713,0.0595135101,0.1066164347,0.1069286371,0.1069286371,0.1037886153,0.07096865720000001,0.07096865720000001,0,0.059516079300000004,0.08260708010000001,0.1069286371,0.1069286371,0.1069286371,0.083658271,0.0709702943,0.07096971960000001,0.0595320136,0.1066165567,0.1069286371,0.1069286371,0.10378964610000001,0.0709804476,0.070980445,0,0.0595320374,0.0826411648,0.1069286371,0.1069286371,0.1069286371,0.08375327090000001,0.0709804627,0.0709804627,0.0595320374,0.1069286371,0.1069286371,0.1069286371,0.10690220800000001,0.0709804627,0.0709804627,0
pu_053,0.0,0.0015615071,0.0031976751,0.0031976751,0.0031976751,0.0031976751,0.0031976751,0.0031976751,0.0,0.0031766201000000003,0.0031976751,0.0031976751,0.0031976751,0.0031976751,0.0031976751,0,0.0114360769,0.0344962975,0.058733469100000005,0.058733469100000005,0.058733469100000005,0.058733469100000005,0.058733469100000005,0.060100602200000006,0.018762454,0.0938143179,0.09431176840000001,0.09431176840000001,0.09431176840000001,0.09431176840000001,0.09431176840000001,0,0.020551687500000002,0.0587660818,0.09902355410000001,0.09902355410000001,0.09902355410000001,0.09902355410000001,0.09902355410000001,0.0988048061,0.0235535303,0.10637965810000001,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0,0.023557736500000002,0.0641612706,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.023583824,0.1063798578,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0,0.023583863,0.06422021700000001,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.023583863,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0.1069286371,0
pu_054,0.0,0.0037876348,0.0077563693000000005,0.0117647221,0.0148735238,0.0148735238,0.0148735238,0.0148735238,0.0,0.007705297900000001,0.0080249894,0.0148735238,0.0148735238,0.0148735238,0.0148735238,0,0.0062456111,0.0233835218,0.041402457000000004,0.0597148648,0.0736725344,0.0736725344,0.0736725344,0.07511999850000001,0.0102467822,0.0626103244,0.0647835333,0.11134137170000001,0.11134137170000001,0.11134137170000001,0.11134137170000001,0,0.0113082293,0.0378326339,0.065774521,0.0946189112,0.1163831433,0.1163831433,0.1163831433,0.1161490755,0.0130890461,0.0701228604,0.07255185680000001,0.124841852,0.124841852,0.124841852,0.124841852,0,0.0130942725,0.0410542644,0.07050431110000001,0.10146092,0.124841852,0.124841852,0.124841852,0.124841852,0.013126687000000001,0.0701476162,0.07257559470000001,0.124841852,0.124841852,0.124841852,0.124841852,0,0.0131267354,0.0411126542,0.0705255877,0.1013495024,0.124841852,0.124841852,0.124841852,0.124841852,0.0131267354,0.0705255877,0.0705255877,0.124841852,0.124841852,0.124841852,0.124841852,0
pu_055,0.0,0.0050453264,0.010331887000000001,0.0166188852,0.0214949606,0.0214949606,0.0214949606,0.0214949606,0.0,0.0102638572,0.010753210800000001,0.0214949606,0.0214949606,0.0214949606,0.0214949606,0,0.0033710482000000003,0.017019717900000002,0.0313749315,0.0601069356,0.082006413,0.082006413,0.082006413,0.0834960326,0.0055306673,0.0445969551,0.0477211753,0.1207723044,0.1207723044,0.1207723044,0.1207723044,0,0.006312963,0.0261078096,0.046960533400000004,0.0919725965,0.1259398621,0.1259398621,0.1259398621,0.12569995450000002,0.0076254404,0.0502092977,0.0536663843,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.13460960530000002,0,0.007631057100000001,0.028507389600000002,0.0504962794,0.09841645700000001,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.0076658927,0.0502434203,0.0536991769,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.13460960530000002,0,0.0076659448,0.028563032300000003,0.050525671800000005,0.098242429,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.0076659448,0.050525671800000005,0.050525671800000005,0.13460960530000002,0.13460960530000002,0.13460960530000002,0.13460960530000002,0
pu_056,0.0,0.0052514874,0.0107540662,0.0173163817,0.0224059879,0.0224059879,0.0224059879,0.0224059879,0.0,0.0106832566,0.0111938404,0.0224059879,0.0224059879,0.0224059879,0.0224059879,0,0.0031124308,0.0170732149,0.031756919,0.0617746973,0.0846542435,0.0846542435,0.0846542435,0.0861866183,0.00510637,0.0449480549,0.0482058999,0.1245327958,0.1245327958,0.1245327958,0.1245327958,0,0.005633955600000001,0.025589357700000002,0.046610188600000005,0.09292483430000001,0.1278864332,0.1278864332,0.1278864332,0.1277307382,0.0065190992000000005,0.0486763267,0.0521471587,0.1335129162,0.1335129162,0.1335129162,0.1335129162,0,0.0065227517,0.0271900753,0.0489588225,0.0971301791,0.1335129162,0.1335129162,0.1335129162,0.1335129162,0.006545404800000001,0.0486984929,0.052168460800000004,0.1335129162,0.1335129162,0.1335129162,0.1335129162,0,0.0065454387000000004,0.0272342123,0.0489779159,0.0969506488,0.1335129162,0.1335129162,0.1335129162,0.1335129162,0.0065454387000000004,0.0489779159,0.0489779159,0.1335129162,0.1335129162,0.1335129162,0.1335129162,0
pu_057,0.0053982135,0.0053982135,0.0053982135,0.0039757379,0.0028724931000000003,0.0010485722,0.0,0.0,0.0053982135,0.0053982135,0.0053028862,0.0028724931000000003,0.0026216673,0.0,0.0,0,0.0352224612,0.0352224612,0.0352224612,0.0292085269,0.0246256764,0.0139020906,0.0079405033,0.0081359759,0.054328985600000004,0.054328985600000004,0.053733882100000005,0.038561576300000004,0.0363319421,0.013027485600000001,0.013027485600000001,0,0.09154631270000001,0.09154631270000001,0.09154631270000001,0.0695493033,0.0531507013,0.03050928,0.0183102003,0.0180649465,0.1539867711,0.1539867711,0.1511047617,0.0776272483,0.0732216012,0.0271731454,0.0271731454,0,0.1539867711,0.1539867711,0.1539867711,0.1105046204,0.0776612768,0.0450143904,0.027213468,0.0271993139,0.1539867711,0.1539867711,0.15111402340000002,0.0778723255,0.0734706417,0.0274635537,0.027463491700000002,0,0.1539867711,0.1539867711,0.1539867711,0.1107927945,0.0778726411,0.0453747352,0.0274639278,0.0274639278,0.1539867711,0.1539867711,0.1539867711,0.0778726411,0.07783558060000001,0.0274639278,0.0274639278,0
pu_058,0.0004686563,0.0004686563,0.0004686563,0.0004593379,0.00045211080000000004,0.0001650381,0.0,0.0,0.0004686563,0.0004686563,0.0004680318,0.00045211080000000004,0.0004126326,0.0,0.0,0,0.021886220600000002,0.021886220600000002,0.021886220600000002,0.021846845900000002,0.021816840900000002,0.0165677273,0.0136415858,0.0139774028,0.0356071104,0.0356071104,0.0356032143,0.0355038831,0.034357985,0.022380894000000002,0.022380894000000002,0,0.06956355830000001,0.06956355830000001,0.06956355830000001,0.0694189468,0.0693111441,0.0467390465,0.034767528,0.0341924697,0.1265331566,0.1265331566,0.126514183,0.1260304477,0.1198760061,0.0555488996,0.0555488996,0,0.1265331566,0.1265331566,0.1265331566,0.1262468943,0.126030672,0.0804402282,0.055579218400000005,0.0555685759,0.1265331566,0.1265331566,0.1265142441,0.1260320635,0.11989657220000001,0.055767258300000004,0.0557672117,0,0.1265331566,0.1265331566,0.1265331566,0.1262487926,0.1260320656,0.0807333502,0.0557675396,0.0557675396,0.1265331566,0.1265331566,0.1265331566,0.1260320656,0.12598040700000002,0.0557675396,0.0557675396,0
pu_059,0.00041981070000000003,0.0004277724,0.0004361149,0.0004361149,0.0004361149,0.0001695515,1.6304200000000002e-05,1.6304200000000002e-05,0.00041981070000000003,0.00043600750000000004,0.0004361149,0.0004361149,0.0003994571,1.6304200000000002e-05,1.6304200000000002e-05,0,0.021493719600000002,0.0216420395,0.0217979244,0.0217979244,0.0217979244,0.0167805922,0.0139835548,0.0143273888,0.034994451,0.0354798782,0.0354830956,0.0354830956,0.034387091200000004,0.0229314961,0.0229314961,0,0.0681167034,0.0687495362,0.0694179021,0.0694179021,0.0694179021,0.047696817200000005,0.0361778304,0.0355628599,0.1236867507,0.1263336481,0.126351192,0.126351192,0.12041783560000001,0.058401543300000004,0.058401543300000004,0,0.1236878939,0.1249849893,0.126351192,0.126351192,0.126351192,0.08239855700000001,0.058430652300000004,0.058420434400000006,0.1236949846,0.1263337024,0.126351192,0.126351192,0.1204361654,0.058611189800000005,0.058611145,0,0.1236949953,0.1249900753,0.126351192,0.126351192,0.126351192,0.0826801816,0.0586114598,0.0586114598,0.1236949953,0.126351192,0.126351192,0.126351192,0.12630138970000002,0.0586114598,0.0586114598,0
pu_060,0.0,0.00021296610000000001,0.0004361149,0.0004361149,0.0004361149,0.0004361149,0.0004361149,0.0004361149,0.0,0.00043324330000000003,0.0004361149,0.0004361149,0.0004361149,0.0004361149,0.0004361149,0,0.01367935,0.0176376904,0.0217979244,0.0217979244,0.0217979244,0.0217979244,0.0217979244,0.0223237913,0.0224428514,0.035397232800000004,0.0354830956,0.0354830956,0.0354830956,0.0354830956,0.0354830956,0,0.0348766317,0.0516757158,0.0694179021,0.0694179021,0.0694179021,0.0694179021,0.0694179021,0.0678424546,0.055737102000000004,0.1258862372,0.126351192,0.126351192,0.126351192,0.126351192,0.126351192,0,0.0557673543,0.0901435164,0.126351192,0.126351192,0.126351192,0.126351192,0.126351192,0.126351192,0.0559549825,0.1258876737,0.126351192,0.126351192,0.126351192,0.126351192,0.126351192,0,0.0559552631,0.0902781576,0.126351192,0.126351192,0.126351192,0.126351192,0.126351192,0.126351192,0.0559552631,0.126351192,0.126351192,0.126351192,0.126351192,0.126351192,0.126351192,0
pu_061,0.0,0.00031655510000000003,0.0006482457,0.0007718208,0.0008676633000000001,0.0008676633000000001,0.0008676633000000001,0.0008676633000000001,0.0,0.0006439773,0.0006565271,0.0008676633000000001,0.0008676633000000001,0.0008676633000000001,0.0008676633000000001,0,0.0131785383,0.0175032702,0.022048785600000002,0.022570954900000002,0.0229688675,0.0229688675,0.0229688675,0.0235129361,0.021621201,0.0356656809,0.0358104369,0.0371277224,0.0371277224,0.0371277224,0.0371277224,0,0.0334297486,0.0502451376,0.0680021265,0.06991989750000001,0.0713495274,0.0713495274,0.0713495274,0.0697607557,0.053241250000000004,0.1216442482,0.12234924800000001,0.12876432200000001,0.12876432200000001,0.12876432200000001,0.12876432200000001,0,0.053272382800000004,0.0867935034,0.1221006047,0.1258968821,0.12876432200000001,0.12876432200000001,0.12876432200000001,0.12876432200000001,0.053465471800000004,0.12166701290000001,0.1223698659,0.12876432200000001,0.12876432200000001,0.12876432200000001,0.12876432200000001,0,0.0534657605,0.0869390144,0.1221190847,0.12589018770000002,0.12876432200000001,0.12876432200000001,0.12876432200000001,0.12876432200000001,0.0534657605,0.1221190847,0.1221190847,0.12876432200000001,0.12876432200000001,0.12876432200000001,0.12876432200000001,0
pu_062,0.0,0.0014027123,0.0028724931000000003,0.0042949687,0.0053982135,0.0053982135,0.0053982135,0.0053982135,0.0,0.0028535793000000003,0.0029678204,0.0053982135,0.0053982135,0.0053982135,0.0053982135,0,0.0079405033,0.0160744905,0.0246256764,0.0306396107,0.0352224612,0.0352224612,0.0352224612,0.0359566492,0.013027485600000001,0.0383934484,0.039156679800000004,0.054328985600000004,0.054328985600000004,0.054328985600000004,0.054328985600000004,0,0.0183102003,0.0352682255,0.0531507013,0.07514771070000001,0.09154631270000001,0.09154631270000001,0.09154631270000001,0.08981847180000001,0.0271731454,0.0772950359,0.0805092577,0.1539867711,0.1539867711,0.1539867711,0.1539867711,0,0.027213468,0.0517827349,0.0776612768,0.1211434275,0.1539867711,0.1539867711,0.1539867711,0.1539867711,0.0274635537,0.077540412,0.08074507310000001,0.1539867711,0.1539867711,0.1539867711,0.1539867711,0,0.0274639278,0.052041669400000004,0.0778726411,0.1210666177,0.1539867711,0.1539867711,0.1539867711,0.1539867711,0.0274639278,0.0778726411,0.0778726411,0.1539867711,0.1539867711,0.1539867711,0.1539867711,0
pu_063,0.0,0.001403616,0.0028743436,0.004298026,0.0054022068,0.0054022068,0.0054022068,0.0054022068,0.0,0.0028554176,0.0029697518,0.0054022068,0.0054022068,0.0054022068,0.0054022068,0,0.0079393697,0.016074725,0.0246273508,0.030646921,0.0352340674,0.0352340674,0.0352340674,0.0359684428,0.013025625800000001,0.038394987400000004,0.0391588045,0.0543454689,0.0543454689,0.0543454689,0.0543454689,0,0.018307224,0.035265953,0.0531491657,0.0751518846,0.0915548451,0.0915548451,0.0915548451,0.0898273733,0.027168296,0.07728831650000001,0.08050259850000001,0.153981964,0.153981964,0.153981964,0.153981964,0,0.02720861,0.0517769607,0.0776545377,0.1211377894,0.153981964,0.153981964,0.153981964,0.153981964,0.027458642300000002,0.07753364010000001,0.0807383636,0.153981964,0.153981964,0.153981964,0.153981964,0,0.0274590163,0.0520358448,0.0778658569,0.1210609555,0.153981964,0.153981964,0.153981964,0.153981964,0.0274590163,0.0778658569,0.0778658569,0.153981964,0.153981964,0.153981964,0.153981964,0
pu_064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
pu_065,0.0053741394,0.0053741394,0.0053741394,0.0039589391,0.0028613369000000002,0.0010444997,0.0,0.0,0.0053741394,0.0053741394,0.0052792996000000005,0.0028613369000000002,0.0026114852000000003,0.0,0.0,0,0.0351524915,0.0351524915,0.0351524915,0.029172534200000003,0.0246155823,0.0139029205,0.007947337300000001,0.0081429781,0.054229613600000004,0.054229613600000004,0.053637905300000004,0.0385521626,0.0363243294,0.0130386978,0.0130386978,0,0.091494874,0.091494874,0.091494874,0.0695322857,0.053159959300000004,0.0305240375,0.0183281432,0.018082577000000002,0.1540157514,0.1540157514,0.1511341799,0.07766783220000001,0.0732611941,0.0272023807,0.0272023807,0,0.1540157514,0.1540157514,0.1540157514,0.11054023810000001,0.0777019045,0.045047679800000004,0.0272427553,0.027228583,0.1540157514,0.1540157514,0.1511434536,0.07791322490000001,0.0735105553,0.0274931629,0.0274931008,0,0.1540157514,0.1540157514,0.1540157514,0.110828539,0.077913541,0.0454083564,0.0274935374,0.0274935374,0.1540157514,0.1540157514,0.1540157514,0.077913541,0.0778764722,0.0274935374,0.0274935374,0
pu_066,0.0029644965000000002,0.0029644965000000002,0.0029644965000000002,0.0022393044000000003,0.0016768593,0.0006121192,0.0,0.0,0.0029644965000000002,0.0029644965000000002,0.0029158976,0.0016768593,0.0015304361,0.0,0.0,0,0.0286142809,0.0286142809,0.0286142809,0.0255499673,0.0232148452,0.0152021657,0.0107437266,0.011008206500000001,0.045046488700000005,0.045046488700000005,0.0447432792,0.0370128816,0.0353200698,0.0176265582,0.0176265582,0,0.0807092315,0.0807092315,0.0807092315,0.0694549272,0.0610652447,0.0384813781,0.0264071242,0.0259994801,0.14054152420000002,0.14054152420000002,0.1390649186,0.10141850740000001,0.0961548635,0.0411385034,0.0411385034,0,0.14054152420000002,0.14054152420000002,0.14054152420000002,0.11826333700000001,0.10143596710000001,0.062438709200000005,0.041173961700000004,0.041161515100000004,0.14054152420000002,0.14054152420000002,0.1390696707,0.10154425410000001,0.09629194390000001,0.0413938778,0.0413938233,0,0.14054152420000002,0.14054152420000002,0.14054152420000002,0.11841107120000001,0.1015444161,0.0627662819,0.0413942067,0.0413942067,0.14054152420000002,0.14054152420000002,0.14054152420000002,0.1015444161,0.10150019360000001,0.0413942067,0.0413942067,0
pu_067,0.0004319847,0.0004319847,0.0004319847,0.0004319847,0.0004319847,0.0001576913,0.0,0.0,0.0004319847,0.0004319847,0.0004319847,0.0004319847,0.00039426390000000004,0.0,0.0,0,0.021742684,0.021742684,0.021742684,0.021742684,0.021742684,0.0165676601,0.013682705000000002,0.014019534200000001,0.0353951121,0.0353951121,0.0353951121,0.0353951121,0.0342646026,0.0224483558,0.0224483558,0,0.0693736242,0.0693736242,0.0693736242,0.0693736242,0.0693736242,0.0468444671,0.034898056000000004,0.0343200698,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1202158915,0.0557852354,0.0557852354,0,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.0807165152,0.0558155267,0.055804893800000005,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.12023496580000001,0.056003396500000004,0.056003349800000005,0,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.08100929600000001,0.0560036774,0.0560036774,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263284993,0.0560036774,0.0560036774,0
pu_068,0.0001868379,0.0003065494,0.0004319847,0.0004319847,0.0004319847,0.00031335,0.0002451468,0.0002451468,0.0001868379,0.0004303706,0.0004319847,0.0004319847,0.0004156701,0.0002451468,0.0002451468,0,0.0171687298,0.019398834400000002,0.021742684,0.021742684,0.021742684,0.0195044323,0.0182566592,0.0187000513,0.0280479626,0.0353467351,0.0353951121,0.0353951121,0.0349061549,0.029795505200000003,0.029795505200000003,0,0.049809098,0.0593242275,0.0693736242,0.0693736242,0.0693736242,0.059629529300000005,0.054462582100000004,0.0533173955,0.0863183097,0.1261164545,0.1263802402,0.1263802402,0.1237140952,0.0958471659,0.0958471659,0,0.0863354997,0.10583832850000001,0.1263802402,0.1263802402,0.1263802402,0.1066302039,0.0958602672,0.09585566840000001,0.0864421138,0.1261172707,0.1263802402,0.1263802402,0.1237223451,0.0959415228,0.0959415027,0,0.0864422733,0.1059148002,0.1263802402,0.1263802402,0.1263802402,0.1067568346,0.0959416443,0.0959416443,0.0864422733,0.1263802402,0.1263802402,0.1263802402,0.12635786170000002,0.0959416443,0.0959416443,0
pu_069,0.0,0.0002109493,0.0004319847,0.0004319847,0.0004319847,0.0004319847,0.0004319847,0.0004319847,0.0,0.00042914040000000003,0.0004319847,0.0004319847,0.0004319847,0.0004319847,0.0004319847,0,0.013682705000000002,0.0176124769,0.021742684,0.021742684,0.021742684,0.021742684,0.021742684,0.0222672927,0.0224483558,0.0353098648,0.0353951121,0.0353951121,0.0353951121,0.0353951121,0.0353951121,0,0.034898056000000004,0.0516651115,0.0693736242,0.0693736242,0.0693736242,0.0693736242,0.0693736242,0.06779614760000001,0.0557852354,0.1259154111,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0,0.0558155267,0.0901823752,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.056003396500000004,0.1259168494,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0,0.0560036774,0.0903171296,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.0560036774,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0.1263802402,0
pu_070,0.0,0.0009757528,0.0019981596,0.0029105226000000002,0.0036181338,0.0036181338,0.0036181338,0.0036181338,0.0,0.0019850028,0.0020593017,0.0036181338,0.0036181338,0.0036181338,0.0036181338,0,0.0099851808,0.0166200437,0.0235948078,0.027450016100000002,0.030387829600000003,0.030387829600000003,0.030387829600000003,0.0310468232,0.0163820597,0.037291833600000004,0.0378118928,0.0475374942,0.0475374942,0.0475374942,0.0475374942,0,0.024215627700000002,0.0411030639,0.0589208647,0.0730798876,0.0836349344,0.0836349344,0.0836349344,0.081959085,0.037358204400000004,0.0945965415,0.0968336377,0.1441965299,0.1441965299,0.1441965299,0.1441965299,0,0.037394996300000004,0.0654490195,0.09499788840000001,0.12302604160000001,0.1441965299,0.1441965299,0.1441965299,0.1441965299,0.037623183500000004,0.0947554473,0.0969858609,0.1441965299,0.1441965299,0.1441965299,0.1441965299,0,0.0376235247,0.0656640274,0.095134328,0.12297661700000001,0.1441965299,0.1441965299,0.1441965299,0.1441965299,0.0376235247,0.095134328,0.095134328,0.1441965299,0.1441965299,0.1441965299,0.1441965299,0
pu_071,0.0,0.0013972645,0.0028613369000000002,0.0042765372000000005,0.0053741394,0.0053741394,0.0053741394,0.0053741394,0.0,0.0028424966,0.0029561767000000003,0.0053741394,0.0053741394,0.0053741394,0.0053741394,0,0.007947337300000001,0.0160730768,0.0246155823,0.030595539600000003,0.0351524915,0.0351524915,0.0351524915,0.0358855497,0.0130386978,0.0383841705,0.0391438708,0.054229613600000004,0.054229613600000004,0.054229613600000004,0.054229613600000004,0,0.0183281432,0.0352819257,0.053159959300000004,0.0751225476,0.091494874,0.091494874,0.091494874,0.0897648078,0.0272023807,0.0773355451,0.08054940370000001,0.1540157514,0.1540157514,0.1540157514,0.1540157514,0,0.0272427553,0.0518175452,0.0777019045,0.1211774178,0.1540157514,0.1540157514,0.1540157514,0.1540157514,0.0274931629,0.0775812371,0.0807855227,0.1540157514,0.1540157514,0.1540157514,0.1540157514,0,0.0274935374,0.052076783800000005,0.077913541,0.1211007533,0.1540157514,0.1540157514,0.1540157514,0.1540157514,0.0274935374,0.077913541,0.077913541,0.1540157514,0.1540157514,0.1540157514,0.1540157514,0
