species,pu,amount
22,145,9.3154
26,145,0.00295467835733995
7,146,28230000.0
26,146,0.004758018286421203
7,147,6840000.0
23,147,10.630999999999998
26,147,0.003579879995811575
1,148,2280000.0
23,148,11.364
26,148,0.0021643230372986474
7,149,57530000.0
14,149,10000.0
24,149,27.381
26,149,0.011854185723923626
7,150,260000.0
24,150,21.677
26,150,0.0013659143064279865
1,151,7040000.0
25,151,34.664
26,151,0.0022345684263719028
7,152,13360000.0
23,152,14.759
26,152,0.002572977284303218
7,153,600000.0
14,153,10000.0
24,153,25.198
26,153,0.0014855152562886808
6,154,380000.0
24,154,20.641
26,154,0.0005810004692486471
6,155,20000.0
22,155,7.5756
26,155,0.0004757414884213281
6,156,20000.0
24,156,26.482
26,156,0.0004731488571587589
6,157,20000.0
22,157,9.4075
26,157,0.00047870951800863025
1,158,1950000.0
22,158,9.9482
26,158,0.0005843029682529957
6,159,4590000.0
24,159,24.351999999999997
26,159,0.0032352107154763774
6,160,3120000.0
24,160,15.373
26,160,0.0028441099772593343
1,161,15780000.0
23,161,13.722000000000001
26,161,0.002116791789159489
7,162,13580000.0
22,162,8.849
26,162,0.0022520634104423757
1,163,3110000.0
24,163,28.503
26,163,0.0014770775885763977
1,164,5820000.0
24,164,17.529
26,164,0.0011090161505005842
1,165,260000.0
22,165,9.2319
26,165,0.0005053338461527898
1,166,24270000.0
23,166,14.705
26,166,0.002051912732372877
7,167,16010000.0
25,167,36.732
26,167,0.0015519843059074178
7,168,9010000.0
14,168,10000.0
24,168,23.658
26,168,0.0013289447059358773
4,169,90000.0
22,169,8.1492
26,169,0.00046895857816890767
1,170,11090000.0
19,170,10000.0
24,170,17.926
26,170,0.008552933736306194
7,171,13030000.0
23,171,14.915999999999999
26,171,0.0014663946064374079
1,172,22910000.0
23,172,10.767000000000001
26,172,0.010267923172255214
7,173,100000.0
24,173,24.933000000000003
26,173,0.00047443336468026755
1,174,190000.0
24,174,22.406999999999996
26,174,0.00048137762648840126
7,175,1110000.0
21,175,5.9248
26,175,0.0005444031817883969
7,176,4170000.0
25,176,40.0
26,176,0.0008118691612551576
7,177,70000.0
26,177,0.0004736294846564919
1,178,27330000.0
7,178,3030000.0
24,178,29.715999999999998
26,178,0.0027272996601993595
7,179,1660000.0
24,179,18.809
26,179,0.0006777335621225688
7,180,130000.0
24,180,24.558000000000003
26,180,0.00048409393672514076
7,181,43910000.0
24,181,18.191
26,181,0.004289072878145418
1,182,25390000.0
19,182,20000.0
26,182,0.0021442218248988137
7,183,50000.0
23,183,10.849
26,183,0.00047938348349902153
7,184,5560000.0
23,184,11.657
26,184,0.0009632687204112904
2,185,9420000.0
7,185,202320000.0
14,185,30000.0
23,185,14.472999999999999
26,185,0.03749884766034408
7,186,4220000.0
22,186,9.0914
26,186,0.009397660250129159
7,187,122740000.0
23,187,12.669
26,187,0.02582166310011626
6,188,2550000.0
23,188,11.489
26,188,0.0005272657578326603
4,189,1360000.0
22,189,9.1632
26,189,0.00048755526447904807
2,190,4610000.0
23,190,12.13
26,190,0.000657601812402186
8,191,1830000.0
14,191,10000.0
22,191,8.3485
26,191,0.0005711062381931829
8,192,10270000.0
14,192,10000.0
23,192,11.171
26,192,0.0011679355591194239
4,193,830000.0
24,193,18.615
26,193,0.0007481599790773764
4,194,30000.0
24,194,24.164
26,194,0.0004931102786471934
8,195,780000.0
21,195,5.6716
26,195,0.0004865277432557179
8,196,31430000.0
14,196,10000.0
24,196,20.0
26,196,0.004527450044139843
4,197,300000.0
24,197,19.317999999999998
26,197,0.0005584076369244885
4,198,210000.0
20,198,10000.0
24,198,25.226999999999997
26,198,0.0005264316052671032
8,199,1070000.0
22,199,9.8361
26,199,0.0013051846157827226
8,200,14060000.0
23,200,12.254000000000001
26,200,0.00875189770684367
8,201,6690000.0
14,201,10000.0
22,201,9.6694
26,201,0.001733078892402999
8,202,100080000.0
14,202,10000.0
21,202,5.2045
26,202,0.012298382776397108
8,203,11620000.0
21,203,6.2866
26,203,0.0014464546914832242
2,204,780000.0
22,204,8.2066
26,204,0.0004990973005990059
5,205,940000.0
24,205,21.112
26,205,0.0004786623204413559
5,206,980000.0
23,206,10.148
26,206,0.0004789350425928972
2,207,2150000.0
25,207,33.352
26,207,0.0005868053186801872
8,208,19140000.0
21,208,6.9924
26,208,0.002419957219143976
2,209,4000000.0
24,209,19.121
26,209,0.0007210405505030255
8,210,8050000.0
23,210,13.534
26,210,0.0010349755915425958
8,211,34350000.0
24,211,15.783
26,211,0.0027501934713896254
2,212,1360000.0
24,212,19.301
26,212,0.0005432649077741341
2,213,2130000.0
23,213,10.834000000000001
26,213,0.0005617285424645023
8,214,29360000.0
25,214,31.886
26,214,0.005355845456789644
2,215,3830000.0
23,215,11.308
26,215,0.0005738851112043491
8,216,570000.0
24,216,23.473000000000003
26,216,0.0009640029295067365
8,217,89880000.0
24,217,23.212
26,217,0.015789308234511062
8,218,16360000.0
23,218,10.640999999999998
26,218,0.00824974893467766
8,219,17380000.0
26,219,0.0016384963090457175
8,220,2650000.0
22,220,9.5993
26,220,0.0007049842133321171
2,221,8490000.0
22,221,8.6721
26,221,0.0008182903427333407
6,222,3430000.0
23,222,13.040999999999999
26,222,0.000551780708651332
8,223,8800000.0
22,223,9.5991
26,223,0.0010137548726971211
8,224,3770000.0
22,224,8.3867
26,224,0.000739658043560528
6,225,530000.0
23,225,12.86
26,225,0.0009374967509321609
8,226,23190000.0
17,226,10000.0
23,226,10.605
26,226,0.003587877454258726
6,227,690000.0
24,227,17.639
26,227,0.0009699010274399492
8,228,35190000.0
23,228,13.520999999999999
26,228,0.008160192082772917
8,229,21170000.0
23,229,12.725
26,229,0.005897633682605999
8,230,67130000.0
24,230,18.91
26,230,0.011781571398705608
2,231,12720000.0
17,231,10000.0
23,231,11.472000000000001
26,231,0.002006624829749055
2,232,120000.0
23,232,10.924000000000001
26,232,0.000514324825495775
8,233,210000.0
23,233,10.315
26,233,0.0005108458831846403
8,234,250000.0
24,234,18.25
26,234,0.0005501184143134152
8,235,8920000.0
25,235,42.438
26,235,0.0021683350461995624
8,236,15500000.0
24,236,16.14
26,236,0.006141509585761493
2,237,23430000.0
8,237,15480000.0
23,237,12.915
26,237,0.005513520395297784
8,238,14550000.0
17,238,10000.0
24,238,19.723
26,238,0.0033404479563648093
2,239,6890000.0
24,239,20.177
26,239,0.001119190445065487
8,240,37280000.0
23,240,10.152000000000001
26,240,0.0037856197398421975
8,241,43430000.0
24,241,20.938000000000002
26,241,0.004193805662971724
5,242,470000.0
23,242,10.864
26,242,0.0005759096744667623
8,243,15470000.0
26,243,0.007129335885169042
5,244,200000.0
23,244,11.335999999999999
26,244,0.0005303561413153845
8,245,13920000.0
22,245,9.6954
26,245,0.002513379914744895
8,246,2060000.0
21,246,6.1332
26,246,0.0015790437514124466
5,247,4510000.0
20,247,10000.0
21,247,6.6119
26,247,0.0006366087983447999
8,248,3970000.0
23,248,11.764000000000001
26,248,0.006650155260043605
2,249,16000000.0
8,249,17270000.0
23,249,10.454
26,249,0.00246873649921073
8,250,8070000.0
21,250,5.0
26,250,0.0010577820105835039
8,251,19350000.0
21,251,6.3079
26,251,0.0027191300380837733
8,252,16850000.0
21,252,6.1476
26,252,0.010160557573088168
8,253,11620000.0
23,253,13.724
26,253,0.008652464918215282
8,254,53510000.0
22,254,9.0646
26,254,0.005309811404632467
2,255,10550000.0
8,255,360000.0
17,255,10000.0
21,255,6.7333
26,255,0.0009207119485987354
5,256,370000.0
23,256,12.872
26,256,0.0011886762929002
8,257,4060000.0
24,257,18.469
26,257,0.003329977752682181
5,258,730000.0
23,258,11.806
26,258,0.0010718704403724277
2,259,1650000.0
8,259,3770000.0
23,259,12.9
26,259,0.0008699497624892938
2,260,8390000.0
23,260,14.357000000000001
26,260,0.008027389752240306
8,261,135600000.0
17,261,10000.0
23,261,14.940999999999999
26,261,0.008734669254122028
5,262,450000.0
23,262,14.584000000000001
26,262,0.000659413479905584
5,263,330000.0
24,263,17.482
26,263,0.0008181190619816232
5,264,780000.0
24,264,24.285
26,264,0.003024181290968772
5,265,450000.0
24,265,18.393
26,265,0.000913685968963991
5,266,480000.0
22,266,8.5211
26,266,0.0028448351722514947
8,267,14950000.0
17,267,10000.0
22,267,7.8605
26,267,0.006765343783783341
2,268,3130000.0
24,268,16.881
26,268,0.0005741128353327549
6,269,1500000.0
24,269,16.864
26,269,0.0005311239798242298
5,270,3500000.0
23,270,10.818
26,270,0.0005907955617521737
2,271,13250000.0
21,271,5.1576
26,271,0.0008933034649917492
8,272,135240000.0
17,272,10000.0
25,272,30.155
26,272,0.008743273160176444
6,273,730000.0
24,273,27.235
26,273,0.0004902831734527027
8,274,6720000.0
24,274,18.687
26,274,0.0024933807749843643
2,275,5750000.0
23,275,13.376
26,275,0.0006233055869849121
8,276,115360000.0
24,276,17.764
26,276,0.026704990750721427
8,277,27460000.0
24,277,26.359
26,277,0.020028597633101844
2,278,1720000.0
25,278,36.742
26,278,0.0005483781268090537
8,279,61210000.0
17,279,10000.0
25,279,30.340999999999998
26,279,0.0073015933370691
2,280,5330000.0
23,280,10.565
26,280,0.0007738858963051055
8,281,18060000.0
17,281,10000.0
24,281,23.14
26,281,0.00728435153235377
8,282,4520000.0
24,282,17.288
26,282,0.0009727025291377583
2,283,2720000.0
23,283,12.35
26,283,0.0006420182755965249
8,284,8540000.0
23,284,14.252
26,284,0.002492148025530775
8,285,3410000.0
17,285,10000.0
24,285,15.341
26,285,0.002064596601765025
8,286,4450000.0
23,286,12.972999999999999
26,286,0.0006718782301458281
8,287,19730000.0
24,287,15.168
26,287,0.007719296352101884
8,288,34490000.0
24,288,28.578000000000003
26,288,0.005234225990828851
8,289,4390000.0
24,289,24.973000000000003
26,289,0.0022603269699259347
2,290,610000.0
24,290,24.933000000000003
26,290,0.000555547290284745
8,291,3260000.0
17,291,20000.0
23,291,11.607999999999999
26,291,0.0008787833585475026
8,292,4310000.0
23,292,14.947000000000001
26,292,0.0014197973685776922
9,293,1000000.0
25,293,35.0
26,293,0.000607612104520222
8,294,9360000.0
17,294,10000.0
24,294,27.715
26,294,0.002923799948767151
9,295,1590000.0
24,295,16.084
26,295,0.000731230706785144
8,296,21720000.0
24,296,21.695
26,296,0.003552931751057411
8,297,16680000.0
17,297,10000.0
23,297,12.802
26,297,0.0016331915484998892
8,298,930000.0
21,298,5.7023
26,298,0.0005319316352598789
9,299,2360000.0
12,299,20000.0
26,299,0.0010487511044391976
9,300,1850000.0
21,300,5.0
26,300,0.0009239975941234878
5,301,510000.0
24,301,20.666
26,301,0.0004855674090277619
8,302,5470000.0
21,302,5.694
26,302,0.0008161309517370534
8,303,5030000.0
23,303,13.724
26,303,0.0006622459779529218
9,304,6170000.0
12,304,10000.0
26,304,0.001997582883471504
9,305,130000.0
24,305,18.599
26,305,0.0006348621636578855
9,306,810000.0
26,306,0.0014853770454469016
9,307,220000.0
22,307,7.7511
26,307,0.0009498550908355509
9,308,90000.0
23,308,12.402000000000001
26,308,0.0005472717558275351
5,309,300000.0
22,309,8.2578
26,309,0.0004891613648255929
9,310,240000.0
21,310,6.2106
26,310,0.0011734493448302336
9,311,810000.0
26,311,0.0014015123373822733
5,312,260000.0
24,312,18.258
26,312,0.000491542892880145
5,313,220000.0
24,313,29.616
26,313,0.000482883596666092
7,314,2440000.0
24,314,19.072
26,314,0.0010884666315525411
7,315,45040000.0
23,315,14.433
26,315,0.00349511183681124
8,316,3550000.0
24,316,29.621
26,316,0.000793806046278823
5,317,1780000.0
16,317,10000.0
23,317,14.79
26,317,0.0013273555908796006
2,318,5580000.0
25,318,34.443000000000005
26,318,0.0007860757144658352
2,319,19470000.0
8,319,15060000.0
17,319,10000.0
24,319,19.39
26,319,0.008867247087412315
8,320,18410000.0
24,320,15.88
26,320,0.0068145294917399445
1,321,11700000.0
13,321,10000.0
24,321,16.547
26,321,0.0014275892586992477
