species,pu,amount
27,117,0.0013853910875038784
1,118,460000.0
24,118,25.553
26,118,97.0
27,118,0.0026855351141900196
1,119,9900000.0
19,119,10000.0
23,119,13.462
26,119,126.0
27,119,0.001327489068921144
7,120,38430000.0
24,120,29.36
26,120,37.0
27,120,0.003306302137160147
1,121,280000.0
19,121,10000.0
25,121,40.0
26,121,94.0
27,121,0.002671088673513847
6,122,11180000.0
24,122,25.412
26,122,109.0
27,122,0.0016350451595148554
1,123,940000.0
23,123,14.972000000000001
26,123,147.0
27,123,0.0011115471537527948
7,124,30710000.0
24,124,27.125
26,124,141.0
27,124,0.0011791508720572703
1,125,10510000.0
19,125,10000.0
23,125,14.449000000000002
26,125,62.0
27,125,0.0024953693403832683
7,126,4310000.0
21,126,5.0
26,126,115.0
27,126,0.00198764733143951
7,127,260000.0
24,127,20.416
26,127,81.0
27,127,0.0027914480658648533
7,128,5490000.0
21,128,6.9608
26,128,67.0
27,128,0.0025136279238888912
6,129,8700000.0
24,129,26.191
26,129,113.0
27,129,0.0015378092595028975
1,130,10860000.0
25,130,50.0
26,130,58.0
27,130,0.0033412624077081413
7,131,2160000.0
24,131,19.74
26,131,35.0
27,131,0.00422105091197666
7,132,2090000.0
22,132,8.4331
26,132,44.0
27,132,0.00457902241789024
4,133,60000.0
25,133,46.861999999999995
26,133,60.0
27,133,0.004303407142621857
7,134,12060000.0
23,134,10.544
26,134,135.0
27,134,0.0019306107971552512
4,135,670000.0
24,135,16.39
26,135,38.0
27,135,0.003377772089122792
7,136,7890000.0
22,136,8.7435
26,136,78.0
27,136,0.0016221818911352096
7,137,55160000.0
14,137,10000.0
22,137,8.4176
26,137,98.0
27,137,0.0018551071297719522
1,138,380000.0
23,138,10.786
26,138,69.0
27,138,0.0033321803908674505
1,139,540000.0
24,139,17.578
26,139,69.0
27,139,0.0033321803908671005
4,140,1110000.0
12,140,10000.0
24,140,20.0
26,140,100.0
27,140,0.0013245755556480295
7,141,580000.0
24,141,20.163
26,141,51.0
27,141,0.004121796293558879
1,142,11350000.0
24,142,20.0
26,142,158.0
27,142,0.0015704908123325386
4,143,370000.0
10,143,10000.0
24,143,18.172
26,143,48.0
27,143,0.0039523563442952605
7,144,5960000.0
22,144,7.6738
26,144,33.0
27,144,0.0032083670532738378
7,145,840000.0
22,145,9.3154
26,145,181.0
27,145,0.001640410781826721
7,146,28230000.0
26,146,36.0
27,146,0.00373718195614297
7,147,6840000.0
23,147,10.630999999999998
26,147,97.0
27,147,0.0011669956741216139
1,148,2280000.0
23,148,11.364
26,148,143.0
27,148,0.0011739260593386727
7,149,57530000.0
14,149,10000.0
24,149,27.381
26,149,13.0
27,149,0.02169558916650375
7,150,260000.0
24,150,21.677
26,150,13.0
27,150,0.021695589166495274
1,151,7040000.0
25,151,34.664
26,151,177.0
27,151,0.0011086056619315735
7,152,13360000.0
23,152,14.759
26,152,91.0
27,152,0.001546829305003447
7,153,600000.0
14,153,10000.0
24,153,25.198
26,153,73.0
27,153,0.0012618039967115355
6,154,380000.0
24,154,20.641
26,154,96.0
27,154,0.001309659377708877
6,155,20000.0
22,155,7.5756
26,155,165.0
27,155,0.0013217657704440136
6,156,20000.0
24,156,26.482
26,156,60.0
27,156,0.004159796944017798
6,157,20000.0
22,157,9.4075
26,157,96.0
27,157,0.0013096593777088767
1,158,1950000.0
22,158,9.9482
26,158,11.0
27,158,0.01910639547024803
6,159,4590000.0
24,159,24.351999999999997
26,159,34.0
27,159,0.003124043660188845
6,160,3120000.0
24,160,15.373
26,160,157.0
27,160,0.0012688158378284665
1,161,15780000.0
23,161,13.722000000000001
26,161,74.0
27,161,0.004615043465842101
7,162,13580000.0
22,162,8.849
26,162,14.0
27,162,0.005284608427015779
1,163,3110000.0
24,163,28.503
26,163,80.0
27,163,0.0030643094253514536
1,164,5820000.0
24,164,17.529
26,164,44.0
27,164,0.003278403186707376
1,165,260000.0
22,165,9.2319
26,165,36.0
27,165,0.002779471819244054
1,166,24270000.0
23,166,14.705
26,166,35.0
27,166,0.005778781118474534
7,167,16010000.0
25,167,36.732
26,167,10.0
27,167,0.005486560248891653
7,168,9010000.0
14,168,10000.0
24,168,23.658
27,168,0.009412433237609702
4,169,90000.0
22,169,8.1492
26,169,51.0
27,169,0.003006271728222109
1,170,11090000.0
19,170,10000.0
24,170,17.926
26,170,60.0
27,170,0.00346564824789317
7,171,13030000.0
23,171,14.915999999999999
26,171,107.0
27,171,0.0016951531535589375
1,172,22910000.0
23,172,10.767000000000001
26,172,75.0
27,172,0.0026348524488402666
7,173,100000.0
24,173,24.933000000000003
26,173,47.0
27,173,0.0035599294892622564
1,174,190000.0
24,174,22.406999999999996
26,174,61.0
27,174,0.0033906743427428946
7,175,1110000.0
21,175,5.9248
26,175,116.0
27,175,0.0013256167644324962
7,176,4170000.0
25,176,40.0
26,176,112.0
27,176,0.0013791111114111326
7,177,70000.0
26,177,92.0
27,177,0.0013736019559996476
1,178,27330000.0
7,178,3030000.0
24,178,29.715999999999998
26,178,139.0
27,178,0.0018366537212468096
7,179,1660000.0
24,179,18.809
26,179,82.0
27,179,0.0014213919832418637
7,180,130000.0
24,180,24.558000000000003
26,180,74.0
27,180,0.0014207351350289954
7,181,43910000.0
24,181,18.191
26,181,45.0
27,181,0.003870195905473057
1,182,25390000.0
19,182,20000.0
26,182,66.0
27,182,0.0025809433320767915
7,183,50000.0
23,183,10.849
26,183,29.0
27,183,0.004511925585341749
7,184,5560000.0
23,184,11.657
26,184,55.0
27,184,0.0030086955205239664
2,185,9420000.0
7,185,202320000.0
14,185,30000.0
23,185,14.472999999999999
26,185,59.0
27,185,0.005500390017648078
7,186,4220000.0
22,186,9.0914
26,186,57.0
27,186,0.001837606499727112
7,187,122740000.0
23,187,12.669
26,187,57.0
27,187,0.0024313441095668714
6,188,2550000.0
23,188,11.489
26,188,59.0
27,188,0.003250546026605122
4,189,1360000.0
22,189,9.1632
26,189,128.0
27,189,0.004541925505296356
2,190,4610000.0
23,190,12.13
26,190,52.0
27,190,0.0028871304141523226
8,191,1830000.0
14,191,10000.0
22,191,8.3485
26,191,69.0
27,191,0.0026527690765142348
8,192,10270000.0
14,192,10000.0
23,192,11.171
26,192,42.0
27,192,0.007213085577850137
4,193,830000.0
24,193,18.615
26,193,52.0
27,193,0.003371425695287802
4,194,30000.0
24,194,24.164
26,194,82.0
27,194,0.0026199344300782894
8,195,780000.0
21,195,5.6716
26,195,62.0
27,195,0.0034036139178654514
8,196,31430000.0
14,196,10000.0
24,196,20.0
26,196,68.0
27,196,0.002539660572987107
4,197,300000.0
24,197,19.317999999999998
26,197,69.0
27,197,0.002063417537295838
4,198,210000.0
20,198,10000.0
24,198,25.226999999999997
26,198,54.0
27,198,0.0030779207905847605
8,199,1070000.0
22,199,9.8361
26,199,58.0
27,199,0.002925385027357303
8,200,14060000.0
23,200,12.254000000000001
26,200,31.0
27,200,0.002758859981957306
8,201,6690000.0
14,201,10000.0
22,201,9.6694
26,201,59.0
27,201,0.002849993353943633
8,202,100080000.0
14,202,10000.0
21,202,5.2045
26,202,38.0
27,202,0.0033452896456171934
8,203,11620000.0
21,203,6.2866
26,203,71.0
27,203,0.002636570266885094
2,204,780000.0
22,204,8.2066
27,204,0.002573381718990857
5,205,940000.0
24,205,21.112
26,205,61.0
27,205,0.0034538947492456125
5,206,980000.0
23,206,10.148
26,206,61.0
27,206,0.003453894749245577
2,207,2150000.0
25,207,33.352
26,207,17.0
27,207,0.003171397886003766
8,208,19140000.0
21,208,6.9924
26,208,33.0
27,208,0.002936389020205439
2,209,4000000.0
24,209,19.121
26,209,80.0
27,209,0.003502857658367891
8,210,8050000.0
23,210,13.534
26,210,3.0
27,210,0.002455067389315926
8,211,34350000.0
24,211,15.783
26,211,72.0
27,211,0.0032464196150147283
2,212,1360000.0
24,212,19.301
26,212,25.0
27,212,0.0038563826956759355
2,213,2130000.0
23,213,10.834000000000001
26,213,79.0
27,213,0.004224823342214034
8,214,29360000.0
25,214,31.886
26,214,25.0
27,214,0.009580034203190596
2,215,3830000.0
23,215,11.308
26,215,27.0
27,215,0.00630241342308753
8,216,570000.0
24,216,23.473000000000003
27,216,0.004129172221985877
8,217,89880000.0
24,217,23.212
26,217,70.0
27,217,0.0023816579690634234
8,218,16360000.0
23,218,10.640999999999998
26,218,22.0
27,218,0.014594324154374108
8,219,17380000.0
26,219,67.0
27,219,0.0030783297107733624
8,220,2650000.0
22,220,9.5993
26,220,36.0
27,220,0.003940914527623506
2,221,8490000.0
22,221,8.6721
26,221,18.0
27,221,0.0041500274440243665
6,222,3430000.0
23,222,13.040999999999999
26,222,75.0
27,222,0.0024536557012754387
8,223,8800000.0
22,223,9.5991
26,223,65.0
27,223,0.002603044180500916
8,224,3770000.0
22,224,8.3867
26,224,71.0
27,224,0.002671373193579985
6,225,530000.0
23,225,12.86
26,225,44.0
27,225,0.0028147466015242795
8,226,23190000.0
17,226,10000.0
23,226,10.605
26,226,74.0
27,226,0.002813951747222585
6,227,690000.0
24,227,17.639
26,227,59.0
27,227,0.003075734557666536
8,228,35190000.0
23,228,13.520999999999999
26,228,37.0
27,228,0.003996229000034264
8,229,21170000.0
23,229,12.725
26,229,44.0
27,229,0.004142492677521776
8,230,67130000.0
24,230,18.91
26,230,83.0
27,230,0.0034334148280503055
2,231,12720000.0
17,231,10000.0
23,231,11.472000000000001
27,231,0.005281241421539401
2,232,120000.0
23,232,10.924000000000001
26,232,78.0
27,232,0.0028021778126779257
8,233,210000.0
23,233,10.315
26,233,80.0
27,233,0.003461049396790764
8,234,250000.0
24,234,18.25
26,234,76.0
27,234,0.002557852819643225
8,235,8920000.0
25,235,42.438
26,235,59.0
27,235,0.0023916418549525696
8,236,15500000.0
24,236,16.14
26,236,26.0
27,236,0.006989729883241376
2,237,23430000.0
8,237,15480000.0
23,237,12.915
26,237,71.0
27,237,0.002883551049620262
8,238,14550000.0
17,238,10000.0
24,238,19.723
26,238,86.0
27,238,0.004083032584139997
2,239,6890000.0
24,239,20.177
26,239,89.0
27,239,0.004369945927510883
8,240,37280000.0
23,240,10.152000000000001
26,240,78.0
27,240,0.0032187204218676346
8,241,43430000.0
24,241,20.938000000000002
26,241,69.0
27,241,0.003453206580376447
5,242,470000.0
23,242,10.864
26,242,65.0
27,242,0.0026199619532391145
8,243,15470000.0
26,243,74.0
27,243,0.004166379345908425
5,244,200000.0
23,244,11.335999999999999
26,244,77.0
27,244,0.0025799225012441466
8,245,13920000.0
22,245,9.6954
26,245,73.0
27,245,0.002480449737199088
8,246,2060000.0
21,246,6.1332
26,246,77.0
27,246,0.002787067033858962
5,247,4510000.0
20,247,10000.0
21,247,6.6119
26,247,90.0
27,247,0.0028044753742462332
8,248,3970000.0
23,248,11.764000000000001
26,248,84.0
27,248,0.004935288861011459
2,249,16000000.0
8,249,17270000.0
23,249,10.454
26,249,77.0
27,249,0.0038769153306413987
8,250,8070000.0
21,250,5.0
26,250,18.0
27,250,0.0028744283299331794
8,251,19350000.0
21,251,6.3079
26,251,78.0
27,251,0.0034801176474795266
8,252,16850000.0
21,252,6.1476
26,252,85.0
27,252,0.0028625326829563387
8,253,11620000.0
23,253,13.724
26,253,78.0
27,253,0.0025013804077008445
8,254,53510000.0
22,254,9.0646
26,254,81.0
27,254,0.002917128888720597
2,255,10550000.0
8,255,360000.0
17,255,10000.0
21,255,6.7333
26,255,75.0
27,255,0.002641014746868433
5,256,370000.0
23,256,12.872
26,256,64.0
27,256,0.0025045378578313618
8,257,4060000.0
24,257,18.469
26,257,24.0
27,257,0.003782356219088746
5,258,730000.0
23,258,11.806
26,258,74.0
27,258,0.004454676020328184
2,259,1650000.0
8,259,3770000.0
23,259,12.9
26,259,56.0
27,259,0.0031577447897824084
2,260,8390000.0
23,260,14.357000000000001
26,260,77.0
27,260,0.0036932341231109196
8,261,135600000.0
17,261,10000.0
23,261,14.940999999999999
26,261,77.0
27,261,0.004074951352943083
5,262,450000.0
23,262,14.584000000000001
26,262,79.0
27,262,0.0029247810544923846
5,263,330000.0
24,263,17.482
26,263,80.0
27,263,0.004489319729072493
5,264,780000.0
24,264,24.285
26,264,20.0
27,264,0.010508428603813035
5,265,450000.0
24,265,18.393
26,265,61.0
27,265,0.0029741673964188645
5,266,480000.0
22,266,8.5211
26,266,76.0
27,266,0.003686858863402693
8,267,14950000.0
17,267,10000.0
22,267,7.8605
26,267,56.0
27,267,0.003295647049693612
2,268,3130000.0
24,268,16.881
26,268,54.0
27,268,0.0031166494602926594
6,269,1500000.0
24,269,16.864
26,269,22.0
27,269,0.007971908064582684
5,270,3500000.0
23,270,10.818
26,270,23.0
27,270,0.021278073643289964
2,271,13250000.0
21,271,5.1576
26,271,124.0
27,271,0.001433707803284071
8,272,135240000.0
17,272,10000.0
25,272,30.155
26,272,54.0
27,272,0.0027599212742110677
6,273,730000.0
24,273,27.235
26,273,19.0
27,273,0.0070181273401507625
8,274,6720000.0
24,274,18.687
26,274,43.0
27,274,0.0028631411532531077
2,275,5750000.0
23,275,13.376
26,275,94.0
27,275,0.0016673106786083542
8,276,115360000.0
24,276,17.764
26,276,56.0
27,276,0.003511410043392153
8,277,27460000.0
24,277,26.359
26,277,130.0
27,277,0.0017610260398487306
2,278,1720000.0
25,278,36.742
26,278,162.0
27,278,0.001579042401161974
8,279,61210000.0
17,279,10000.0
25,279,30.340999999999998
26,279,42.0
27,279,0.0033136542236445335
2,280,5330000.0
23,280,10.565
26,280,87.0
27,280,0.0015767128539345022
8,281,18060000.0
17,281,10000.0
24,281,23.14
26,281,138.0
27,281,0.0014077558327348697
8,282,4520000.0
24,282,17.288
26,282,163.0
27,282,0.0014975800286443786
2,283,2720000.0
23,283,12.35
26,283,136.0
27,283,0.0019370916919280328
8,284,8540000.0
23,284,14.252
26,284,75.0
27,284,0.0030045299672949
8,285,3410000.0
17,285,10000.0
24,285,15.341
26,285,36.0
27,285,0.003208966439549474
8,286,4450000.0
23,286,12.972999999999999
26,286,58.0
27,286,0.0037908588656361463
8,287,19730000.0
24,287,15.168
26,287,80.0
27,287,0.001977513421960683
8,288,34490000.0
24,288,28.578000000000003
26,288,79.0
27,288,0.0017898888275941077
8,289,4390000.0
24,289,24.973000000000003
26,289,78.0
27,289,0.001742393540182399
2,290,610000.0
24,290,24.933000000000003
26,290,90.0
27,290,0.0014939143076214863
8,291,3260000.0
17,291,20000.0
23,291,11.607999999999999
26,291,49.0
27,291,0.0034260942162004015
8,292,4310000.0
23,292,14.947000000000001
26,292,49.0
27,292,0.0019278061070894753
9,293,1000000.0
25,293,35.0
26,293,81.0
27,293,0.0027117925446043137
8,294,9360000.0
17,294,10000.0
24,294,27.715
26,294,97.0
27,294,0.001737357044073546
9,295,1590000.0
24,295,16.084
26,295,21.0
27,295,0.004686909066325246
8,296,21720000.0
24,296,21.695
26,296,84.0
27,296,0.0017996941094058565
8,297,16680000.0
17,297,10000.0
23,297,12.802
26,297,98.0
27,297,0.001925298454989315
8,298,930000.0
21,298,5.7023
26,298,103.0
27,298,0.002048051100426551
9,299,2360000.0
12,299,20000.0
26,299,16.0
27,299,0.012442780661239689
9,300,1850000.0
21,300,5.0
26,300,17.0
27,300,0.004399165403237948
5,301,510000.0
24,301,20.666
26,301,60.0
27,301,0.00255807772503614
8,302,5470000.0
21,302,5.694
26,302,65.0
27,302,0.00376751048344274
8,303,5030000.0
23,303,13.724
26,303,88.0
27,303,0.001803251305096794
9,304,6170000.0
12,304,10000.0
26,304,56.0
27,304,0.0044596105124690985
9,305,130000.0
24,305,18.599
26,305,42.0
27,305,0.002726635093728915
9,306,810000.0
26,306,54.0
27,306,0.004102245870059789
9,307,220000.0
22,307,7.7511
26,307,20.0
27,307,0.0042224425450979215
9,308,90000.0
23,308,12.402000000000001
26,308,56.0
27,308,0.004459610512468231
5,309,300000.0
22,309,8.2578
26,309,23.0
27,309,0.005503556335036837
9,310,240000.0
21,310,6.2106
26,310,25.0
27,310,0.0038177151988990476
9,311,810000.0
26,311,64.0
27,311,0.0037608427411971504
5,312,260000.0
24,312,18.258
26,312,99.0
27,312,0.002185555397815445
5,313,220000.0
24,313,29.616
26,313,99.0
27,313,0.00218555539781544
7,314,2440000.0
24,314,19.072
26,314,90.0
27,314,0.001366917392524715
7,315,45040000.0
23,315,14.433
26,315,148.0
27,315,0.00198169839588357
8,316,3550000.0
24,316,29.621
26,316,26.0
27,316,0.00802288693673936
5,317,1780000.0
16,317,10000.0
23,317,14.79
26,317,82.0
27,317,0.002843894781461146
2,318,5580000.0
25,318,34.443000000000005
26,318,60.0
27,318,0.0019621127044195776
2,319,19470000.0
8,319,15060000.0
17,319,10000.0
24,319,19.39
26,319,83.0
27,319,0.00423928571807745
8,320,18410000.0
24,320,15.88
26,320,82.0
27,320,0.002596996117360192
1,321,11700000.0
13,321,10000.0
24,321,16.547
26,321,80.0
27,321,0.0032962956492360107
