species,pu,amount
26,28,177.0
27,28,4.9581237184540905
28,28,0.7663415183902653
29,28,4.241757722388398e-05
30,28,0.006579808456469971
31,28,1.2225624678446005
32,28,1.2225624678446005
33,28,177.0
34,28,49.17650310145298
35,28,0.7663415183902653
36,28,0.9999999999999752
37,28,31.93127449899282
38,28,2.6589124022899083e-05
7,29,15000000.0
15,29,20000.0
22,29,7.7906
26,29,183.0
27,29,8.436988516226702
28,29,1.2559111382550836
29,29,0.00025251680481715036
30,29,0.003930931675484246
31,29,1.1184809034487229
32,29,1.1184809034487229
33,29,183.0
34,29,48.686934507853984
35,29,1.2559111382550836
36,29,0.9999999999999662
37,29,32.03535622205309
38,29,0.000283535308593082
7,30,1910000.0
23,30,14.332
26,30,181.0
27,30,7.150041107840748
28,30,0.06659490428417279
29,30,4.197104464613155e-05
30,30,0.0007193513452027218
31,30,0.09773772759365655
32,30,0.09773772759365655
33,30,181.0
34,30,49.87624918077448
35,30,0.06659490428417279
36,30,0.999999999999972
37,30,33.05609922135913
38,30,2.8597913517884108e-05
7,31,39700000.0
23,31,14.102
26,31,182.0
27,31,7.753363998896841
28,31,3.1821695760377633
29,31,0.0004142918977792416
30,31,0.015295112987580302
31,31,1.5228982664668134
32,31,1.5228982664668134
33,31,182.0
34,31,46.760678727637575
35,31,3.1821695760377633
36,31,0.9999999999999754
37,31,31.630938839800862
38,31,0.0008652923705707739
1,32,21580000.0
24,32,16.326
26,32,185.0
27,32,10.141346681452308
28,32,0.22713398502194326
29,32,0.029045526447212148
30,32,0.0010146551166373618
31,32,1.0816810198589755
32,32,1.0816810198589755
33,32,185.0
34,32,49.715712512816374
35,32,0.22713398502194326
36,32,0.9999999999999678
37,32,32.07215863678456
38,32,0.006242288098674417
1,33,3670000.0
7,33,148310000.0
23,33,13.468
26,33,187.0
27,33,12.604626620269556
28,33,3.4807857023780056
29,33,0.03366921364032079
30,33,0.015144890165356537
31,33,5.813114577865107
32,33,5.813114577865107
33,33,187.0
34,33,46.462078717701196
35,33,3.4807857023780056
36,33,0.9999999999999665
37,33,27.34072525697495
38,33,0.020436575383761296
6,34,6100000.0
24,34,19.915
26,34,178.0
27,34,5.451894859216098
28,34,0.18198307139089992
29,34,0.00028133230140678773
30,34,0.0018486593753695322
31,34,0.5655094657085586
32,34,0.5655094657085586
33,34,178.0
34,34,49.76086145419355
35,34,0.18198307139089992
36,34,0.9999999999999769
37,34,32.58832756580228
38,34,9.05510689187775e-05
1,35,11740000.0
23,35,14.852
26,35,187.0
27,35,12.604626620269556
28,35,0.7877046937386843
29,35,0.0007863228922716094
30,35,0.001993971582504789
31,35,1.7665037008237277
32,35,1.7665037008237277
33,35,187.0
34,35,49.155140658473776
35,35,0.7877046937386843
36,35,0.9999999999999667
37,35,31.38733385496182
38,35,0.0003507834226067988
6,36,1310000.0
23,36,12.550999999999998
26,36,174.0
27,36,3.574548145536629
28,36,0.011790223571545022
29,36,0.00031670956665154695
30,36,0.0005348355743177526
31,36,0.061721858065438714
32,36,0.061721858065438714
33,36,174.0
34,36,49.931053789857344
35,36,0.011790223571545022
36,36,0.9999999999999799
37,36,33.09211513657986
38,36,6.05139519817382e-05
1,37,22020000.0
23,37,10.039
26,37,188.0
27,37,14.267721426412166
28,37,1.866143369723338
29,37,0.0008127392929137271
30,37,0.004132401149656387
31,37,1.985923019724136
32,37,1.985923019724136
33,37,188.0
34,37,48.07670328142337
35,37,1.866143369723338
36,37,0.9999999999999676
37,37,31.16791450512163
38,37,0.0007637568924724378
7,38,810000.0
15,38,10000.0
22,38,8.4154
26,38,183.0
27,38,8.436988516226702
28,38,0.06359494819206066
29,38,3.1966812422385014e-06
30,38,0.0006767537919925809
31,38,0.05686981663722325
32,38,0.05686981663722325
33,38,183.0
34,38,49.87924902910619
35,38,0.06359494819206066
36,38,0.9999999999999689
37,38,33.09696710436852
38,38,3.5747029471570213e-06
7,39,10880000.0
23,39,12.17
26,39,183.0
27,39,8.436988516226702
28,39,0.7870883312865982
29,39,6.977772711027805e-05
30,39,0.006617131465000144
31,39,0.6241062506682646
32,39,0.6241062506682646
33,39,183.0
34,39,49.155756827718484
35,39,0.7870883312865982
36,39,0.999999999999975
37,39,32.52973071865773
38,39,8.799821179814469e-05
7,40,11100000.0
23,40,14.079
26,40,185.0
27,40,10.141346681452308
28,40,0.2780006729732378
29,40,0.0007407603519518773
30,40,0.002074813068119312
31,40,0.525976267846345
32,40,0.525976267846345
33,40,185.0
34,40,49.66484460885797
35,40,0.2780006729732378
36,40,0.9999999999999702
37,40,32.62786087559773
38,40,0.0003916599153786278
6,41,590000.0
22,41,7.6762
26,41,181.0
27,41,7.150041107840748
28,41,0.010357508606757201
29,41,2.5490461198914445e-05
30,41,0.0005322268465757317
31,41,0.025046359709832853
32,41,0.025046359709832853
33,41,181.0
34,41,49.932486444512776
35,41,0.010357508606757201
36,41,0.9999999999999785
37,41,33.128790570045894
38,41,1.0541317031918018e-05
4,42,510000.0
23,42,10.345999999999998
26,42,172.0
27,42,2.811341324272558
28,42,0.002121971295697106
29,42,0.0003788965413524108
30,42,0.000482714852175294
31,42,0.019205158848499923
32,42,0.019205158848499923
33,42,172.0
34,42,49.940721958932315
35,42,0.002121971295697106
36,42,0.9999999999999807
37,42,33.13463182020667
38,42,4.187826089300803e-05
4,43,680000.0
24,43,18.384
26,43,173.0
27,43,3.197616964902012
28,43,0.003501093347775829
29,43,0.00028771868147004566
30,43,0.0005010117376247828
31,43,0.020077013744310753
32,43,0.020077013744310753
33,43,173.0
34,43,49.939342854486846
35,43,0.003501093347775829
36,43,0.9999999999999812
37,43,33.133759956871536
38,43,5.018521768207136e-05
4,44,560000.0
21,44,6.7612
26,44,175.0
27,44,4.008032647243706
28,44,0.004254141629013681
29,44,6.587148242978093e-05
30,44,0.0005367176056018596
31,44,0.009546468204765571
32,44,0.009546468204765571
33,44,175.0
34,44,49.93858979775543
35,44,0.004254141629013681
36,44,0.9999999999999792
37,44,33.144290465214475
38,44,2.9355028803824254e-05
1,45,19850000.0
24,45,18.454
26,45,188.0
27,45,14.267721426412166
28,45,1.7344881612568883
29,45,0.0005303783239979774
30,45,0.0044731909504712435
31,45,1.6934190239610913
32,45,1.6934190239610913
33,45,188.0
34,45,48.20835835215996
35,45,1.7344881612568883
36,45,0.9999999999999677
37,45,31.460418352149834
38,45,0.00054323417779092
6,46,1040000.0
23,46,14.458
26,46,183.0
27,46,8.436988516226702
28,46,0.04381671648776762
29,46,3.8796839673015576e-06
30,46,0.0009038127540835913
31,46,0.045127315131919504
32,46,0.045127315131919504
33,46,183.0
34,46,49.89902728593175
35,46,0.04381671648776762
36,46,0.9999999999999735
37,46,33.108709601799
38,46,3.7670096506870383e-06
6,47,3910000.0
21,47,6.0431
26,47,185.0
27,47,10.141346681452308
28,47,0.10010650729919375
29,47,2.136886508139756e-05
30,47,0.002539198505037095
31,47,0.04078920041746578
32,47,0.04078920041746578
33,47,185.0
34,47,49.8427378710628
35,47,0.10010650729919375
36,47,0.99999999999997
37,47,33.11304772173232
38,47,5.244270426836039e-05
4,48,640000.0
21,48,5.4875
26,48,179.0
27,48,6.050035377098565
28,48,0.004059311225571163
29,48,9.565362892424778e-05
30,48,0.0005359970902604076
31,48,0.009627411410395624
32,48,0.009627411410395624
33,48,179.0
34,48,49.93878463883548
35,48,0.004059311225571163
36,48,0.9999999999999791
37,48,33.14420952746131
38,48,4.033372162139181e-05
6,49,900000.0
22,49,7.4501
26,49,183.0
27,49,8.436988516226702
28,49,0.00801323584446933
29,49,6.309382627793206e-05
30,49,0.0005797699253033211
31,49,0.01853193160163191
32,49,0.01853193160163191
33,49,183.0
34,49,49.93483075287565
35,49,0.00801323584446933
36,49,0.9999999999999755
37,49,33.13530500382579
38,49,2.7282844974096498e-05
7,50,1160000.0
21,50,5.9987
26,50,187.0
27,50,12.604626620269556
28,50,0.5423581925989275
29,50,1.4598164336075134e-06
30,50,0.0016585244051228797
31,50,0.7205291999140112
32,50,0.7205291999140112
33,50,187.0
34,50,49.40048584597115
35,50,0.5423581925989275
36,50,0.9999999999999671
37,50,32.433307740006335
38,50,1.0988363668760059e-06
6,51,1610000.0
15,51,10000.0
26,51,185.0
27,51,10.141346681452308
28,51,0.04386516741442012
29,51,5.559822205528518e-06
30,51,0.0019567571956814163
31,51,0.028741150292068026
32,51,0.028741150292068026
33,51,185.0
34,51,49.898978922809945
35,51,0.04386516741442012
36,51,0.9999999999999689
37,51,33.12509576529855
38,51,8.485457813838403e-06
1,52,13480000.0
13,52,20000.0
21,52,6.4603
26,52,191.0
27,52,19.112965050400074
28,52,0.91080046430874
29,52,0.0002193236699985864
30,52,0.003980840263191053
31,52,0.8169100188564038
32,52,0.8169100188564038
33,52,191.0
34,52,49.032045337913424
35,52,0.91080046430874
36,52,0.9999999999999629
37,52,32.33692708416924
38,52,0.0002445251747417107
6,53,1060000.0
26,53,185.0
27,53,10.141346681452308
28,53,0.010401734090200457
29,53,5.436471544081109e-05
30,53,0.0005951484232863503
31,53,0.018489677035030662
32,53,0.018489677035030662
33,53,185.0
34,53,49.93244229095342
35,53,0.010401734090200457
36,53,0.9999999999999702
37,53,33.13534725715315
38,53,3.058467494460038e-05
6,54,70000.0
21,54,5.4256
26,54,184.0
27,54,9.213966908540813
28,54,0.00046632414211407024
29,54,9.050461916761307e-07
30,54,0.0005080828913932266
31,54,0.0003179836935707482
32,54,0.0003179836935707482
33,54,184.0
34,54,49.94237756715755
35,54,0.00046632414211407024
36,54,0.9999999999999737
37,54,33.153518927443216
38,54,1.3272526838638776e-06
6,55,80000.0
26,55,185.0
27,55,10.141346681452308
28,55,0.0008921659252513024
29,55,2.611361725242979e-06
30,55,0.0004885355966676317
31,55,0.0013108372172676447
32,55,0.0013108372172676447
33,55,185.0
34,55,49.94195173032661
35,55,0.0008921659252513024
36,55,0.9999999999999714
37,55,33.152526075893824
38,55,1.7773144233463573e-06
6,56,370000.0
22,56,9.0915
26,56,185.0
27,56,10.141346681452308
28,56,0.0022382823471840695
29,56,1.3643407623390404e-05
30,56,0.0006101103550764052
31,56,0.0018355275307354018
32,56,0.0018355275307354018
33,56,185.0
34,56,49.94060564717246
35,56,0.0022382823471840695
36,56,0.999999999999972
37,56,33.15200138843453
38,56,1.6637019335295995e-05
6,57,570000.0
22,57,8.5508
26,57,185.0
27,57,10.141346681452308
28,57,0.00417534230759372
29,57,2.7488157717739586e-05
30,57,0.0005932869957030575
31,57,0.004663719177056208
32,57,0.004663719177056208
33,57,185.0
34,57,49.93866861191963
35,57,0.00417534230759372
36,57,0.9999999999999715
37,57,33.14917320368387
38,57,2.4609714670733343e-05
6,58,70000.0
21,58,5.0356
26,58,185.0
27,58,10.141346681452308
28,58,0.00044857191908664483
29,58,1.4511517925941513e-06
30,58,0.0005008494960424865
31,58,0.00036226813070368844
32,58,0.00036226813070368844
33,58,185.0
34,58,49.94239532045705
35,58,0.00044857191908664483
36,58,0.999999999999974
37,58,33.1534746433192
38,58,1.7968616731115196e-06
6,59,320000.0
21,59,5.0
26,59,185.0
27,59,10.141346681452308
28,59,0.0041648451270143915
29,59,9.454186822062692e-06
30,59,0.0005522517667221185
31,59,0.004219328364879592
32,59,0.004219328364879592
33,59,185.0
34,59,49.93867908257829
35,59,0.0041648451270143915
36,59,0.9999999999999719
37,59,33.14961759174896
38,59,9.33210817399719e-06
1,60,10290000.0
22,60,9.3991
26,60,192.0
27,60,20.590279942342775
28,60,0.6043559242805463
29,60,0.00011493196808504537
30,60,0.004035717405632432
31,60,0.5626893261771185
32,60,0.5626893261771185
33,60,192.0
34,60,49.33848954919937
35,60,0.6043559242805463
36,60,0.9999999999999608
37,60,32.591147694589424
38,60,0.00012344151813506446
4,61,3280000.0
24,61,18.055999999999997
26,61,188.0
27,61,14.267721426412166
28,61,0.01609724923667263
29,61,0.001379284152507255
30,61,0.0008157134413684264
31,61,0.040169803125488415
32,61,0.040169803125488415
33,61,188.0
34,61,49.92674714711357
35,61,0.01609724923667263
36,61,0.9999999999999707
37,61,33.11366730049801
38,61,0.0005531779134752508
1,62,6820000.0
22,62,7.4775
26,62,193.0
27,62,22.758042795432523
28,62,0.8157589023556165
29,62,7.515825412887866e-06
30,62,0.008469176873807103
31,62,0.2911710452594303
32,62,0.2911710452594303
33,62,193.0
34,62,49.12708609245346
35,62,0.8157589023556165
36,62,0.9999999999999531
37,62,32.86266588394583
38,62,2.1056415359899646e-05
6,63,1110000.0
22,63,7.5019
26,63,192.0
27,63,20.590279942342775
28,63,0.007064591356589052
29,63,0.0007620330344768045
30,63,0.000508561683610965
31,63,0.05898555866926234
32,63,0.05898555866926234
33,63,192.0
34,63,49.935779498191245
35,63,0.007064591356589052
36,63,0.9999999999999644
37,63,33.09485166536348
38,63,9.132854836521446e-05
7,64,490000.0
21,64,5.9356
26,64,192.0
27,64,20.590279942342775
28,64,0.014868904186250455
29,64,1.3132291817177753e-05
30,64,0.000564208471335218
31,64,0.02101711425250968
32,64,0.02101711425250968
33,64,192.0
34,64,49.92797506713617
35,64,0.014868904186250455
36,64,0.9999999999999609
37,64,33.132819830048604
38,64,9.290692174045283e-06
1,65,1000000.0
26,65,193.0
27,65,22.758042795432523
28,65,0.27094810355377036
29,65,1.8788859184809176e-07
30,65,0.0035849502985541275
31,65,0.1152037367492057
32,65,0.1152037367492057
33,65,193.0
34,65,49.67189594555852
35,65,0.27094810355377036
36,65,0.999999999999952
37,65,33.038633176358026
38,65,4.4189577652710144e-07
1,66,101070000.0
7,66,370000.0
13,66,20000.0
21,66,6.8459
26,66,208.0
27,66,62.14184373145056
28,66,1.8101851560122997
29,66,0.010309748329444642
30,66,0.019636126216936056
31,66,1.6255422276151847
32,66,1.6255422276151847
33,66,208.0
34,66,48.132690474307445
35,66,1.8101851560122997
36,66,0.9999999999999512
37,66,31.52829615360872
38,66,0.011467388233648684
7,67,8560000.0
21,67,5.0
26,67,193.0
27,67,22.758042795432523
28,67,0.11935760940520035
29,67,0.0017098873460451975
30,67,0.0012901176468511643
31,67,0.1633732018139245
32,67,0.1633732018139245
33,67,193.0
34,67,49.823488033596384
35,67,0.11935760940520035
36,67,0.9999999999999608
37,67,32.99046428580064
38,67,0.001249789592198072
7,68,11960000.0
21,68,6.4759
26,68,195.0
27,68,26.7061393818196
28,68,0.10905054558417031
29,68,0.0057919407274861405
30,68,0.0014963297434539536
31,68,0.5038291265229845
32,68,0.5038291265229845
33,68,195.0
34,68,49.833796076376764
35,68,0.10905054558417031
36,68,0.9999999999999599
37,68,32.650008967377765
38,68,0.0012593432859294253
7,69,680000.0
21,69,5.9562
26,69,194.0
27,69,25.183921445655763
28,69,0.005609606786245032
29,69,0.00013114934842763085
30,69,0.0005178457262519443
31,69,0.022449313343836073
32,69,0.022449313343836073
33,69,194.0
34,69,49.93723441131668
35,69,0.005609606786245032
36,69,0.9999999999999586
37,69,33.131387682979216
38,69,3.2774662060504254e-05
4,70,250000.0
21,70,5.0
26,70,192.0
27,70,20.590279942342775
28,70,0.0008660946394281481
29,70,0.00018150868411452532
30,70,0.0004758842770212675
31,70,0.008117969987296993
32,70,0.008117969987296993
33,70,192.0
34,70,49.94197783626878
35,70,0.0008660946394281481
36,70,0.9999999999999661
37,70,33.145719022428835
38,70,1.9368043033300263e-05
6,71,40000.0
26,71,192.0
27,71,20.590279942342775
28,71,0.00017566398181727253
29,71,3.3932952596291905e-06
30,71,0.0004709697004559191
31,71,0.0006442945625009973
32,71,0.0006442945625009973
33,71,192.0
34,71,49.942668226441064
35,71,0.00017566398181727253
36,71,0.999999999999963
37,71,33.1531926218391
38,71,9.251688011761354e-07
6,72,100000.0
24,72,20.0
26,72,192.0
27,72,20.590279942342775
28,72,0.0004745886148503432
29,72,1.4885030177343703e-05
30,72,0.00047697605350073097
31,72,0.0017631191328726543
32,72,0.0017631191328726543
33,72,192.0
34,72,49.94236931621537
35,72,0.0004745886148503432
36,72,0.999999999999964
37,72,33.15207380814345
38,72,4.006730214939027e-06
7,73,190000.0
23,73,13.857999999999999
26,73,196.0
27,73,29.132018032042815
28,73,0.0013010921470451155
29,73,2.9857053859924515e-05
30,73,0.00047931068432099054
31,73,0.009164100552284461
32,73,0.009164100552284461
33,73,196.0
34,73,49.94154282882979
35,73,0.0013010921470451155
36,73,0.999999999999956
37,73,33.14467284113
38,73,4.239125628653141e-06
6,74,420000.0
23,74,10.318
26,74,192.0
27,74,20.590279942342775
28,74,0.0015582195685979554
29,74,0.0003482315014865589
30,74,0.000488405724051792
31,74,0.012050303223271797
32,74,0.012050303223271797
33,74,192.0
34,74,49.941285759510144
35,74,0.0015582195685979554
36,74,0.9999999999999636
37,74,33.14178674454442
38,74,4.504332410445374e-05
7,75,720000.0
22,75,8.4053
26,75,196.0
27,75,29.132018032042815
28,75,0.00910759471211549
29,75,5.36874338867394e-05
30,75,0.000562327268130289
31,75,0.01859719104576877
32,75,0.01859719104576877
33,75,196.0
34,75,49.933736440036334
35,75,0.00910759471211549
36,75,0.9999999999999565
37,75,33.13523978291484
38,75,2.6293045188535616e-05
6,76,9950000.0
23,76,10.124
26,76,198.0
27,76,33.298823501150885
28,76,0.4896084749452714
29,76,2.6860146587342193e-05
30,76,0.006248770871097194
31,76,0.15519042496444294
32,76,0.15519042496444294
33,76,198.0
34,76,49.45323800941739
35,76,0.4896084749452714
36,76,0.9999999999999594
37,76,32.99864652187175
38,76,8.473586092096374e-05
7,77,4570000.0
22,77,7.3968
26,77,200.0
27,77,38.52939630778043
28,77,0.05906591599315621
29,77,0.0005440258923518893
30,77,0.0012182340054297932
31,77,0.07733327810980399
32,77,0.07733327810980399
33,77,200.0
34,77,49.88377907409975
35,77,0.05906591599315621
36,77,0.9999999999999529
37,77,33.07650390467337
38,77,0.000415571644681159
6,78,3080000.0
14,78,10000.0
24,78,26.239
26,78,198.0
27,78,33.298823501150885
28,78,0.16811582645047485
29,78,4.261014964179394e-06
30,78,0.005481685071488076
